substrate,rule,donor_id,donor_kind,intervention,fraction,transmitted_sites,transmitted_live,death_count,success_count,success_rate,observer_success_counts,observer_success_rates,n
life,117208,life-117208-6-478,switcher,intact,1.0,256,10,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,ancestor,1.0,256,92,1,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,square,0.25,64,10,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,strip,0.25,64,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,two_lobe,0.25,64,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,dispersed,0.25,64,5,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,shuffled,0.25,64,10,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,density_random,0.25,64,2,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,square,0.5,128,10,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,strip,0.5,128,4,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,two_lobe,0.5,128,4,15,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,dispersed,0.5,128,3,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,shuffled,0.5,128,10,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,density_random,0.5,128,5,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,square,0.75,192,5,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,strip,0.75,192,10,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,two_lobe,0.75,192,10,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,dispersed,0.75,192,8,16,1,0.0625,"{""components"": 0, ""primary"": 1, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0625, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,shuffled,0.75,192,5,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-478,switcher,density_random,0.75,192,8,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,intact,1.0,256,24,15,1,0.0625,"{""components"": 0, ""primary"": 1, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0625, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,ancestor,1.0,256,106,5,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,square,0.25,64,11,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,strip,0.25,64,6,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,two_lobe,0.25,64,6,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,dispersed,0.25,64,8,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,shuffled,0.25,64,11,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,density_random,0.25,64,6,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,square,0.5,128,23,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,strip,0.5,128,10,15,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,two_lobe,0.5,128,9,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,dispersed,0.5,128,16,15,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,shuffled,0.5,128,23,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,density_random,0.5,128,12,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,square,0.75,192,15,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,strip,0.75,192,18,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,two_lobe,0.75,192,21,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,dispersed,0.75,192,17,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,shuffled,0.75,192,15,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-582,switcher,density_random,0.75,192,18,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,intact,1.0,256,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,ancestor,1.0,256,64,12,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,square,0.25,64,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,strip,0.25,64,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,two_lobe,0.25,64,0,16,1,0.0625,"{""components"": 0, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-6-646,switcher,dispersed,0.25,64,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,shuffled,0.25,64,0,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-6-646,switcher,density_random,0.25,64,0,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-6-646,switcher,square,0.5,128,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,strip,0.5,128,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,two_lobe,0.5,128,1,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-6-646,switcher,dispersed,0.5,128,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,shuffled,0.5,128,0,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-6-646,switcher,density_random,0.5,128,0,16,2,0.125,"{""components"": 2, ""primary"": 2, ""terminal2x2"": 2}","{""components"": 0.125, ""primary"": 0.125, ""terminal2x2"": 0.125}",16
life,117208,life-117208-6-646,switcher,square,0.75,192,1,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-6-646,switcher,strip,0.75,192,1,16,2,0.125,"{""components"": 2, ""primary"": 2, ""terminal2x2"": 2}","{""components"": 0.125, ""primary"": 0.125, ""terminal2x2"": 0.125}",16
life,117208,life-117208-6-646,switcher,two_lobe,0.75,192,1,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-6-646,switcher,dispersed,0.75,192,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,shuffled,0.75,192,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-646,switcher,density_random,0.75,192,1,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-7-711,switcher,intact,1.0,256,7,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,ancestor,1.0,256,96,4,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,square,0.25,64,4,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,strip,0.25,64,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,two_lobe,0.25,64,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,dispersed,0.25,64,2,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,shuffled,0.25,64,4,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,density_random,0.25,64,2,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,square,0.5,128,7,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,strip,0.5,128,7,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,two_lobe,0.5,128,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,dispersed,0.5,128,6,15,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,shuffled,0.5,128,7,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,density_random,0.5,128,4,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,square,0.75,192,6,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,strip,0.75,192,7,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,two_lobe,0.75,192,7,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,dispersed,0.75,192,3,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,shuffled,0.75,192,6,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-7-711,switcher,density_random,0.75,192,5,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-3-739,switcher,intact,1.0,256,1,16,3,0.1875,"{""components"": 3, ""primary"": 3, ""terminal2x2"": 3}","{""components"": 0.1875, ""primary"": 0.1875, ""terminal2x2"": 0.1875}",16
life,117208,life-117208-3-739,switcher,ancestor,1.0,256,13,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-3-739,switcher,square,0.25,64,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-3-739,switcher,strip,0.25,64,0,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,two_lobe,0.25,64,1,16,1,0.0625,"{""components"": 0, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,dispersed,0.25,64,0,15,2,0.125,"{""components"": 2, ""primary"": 2, ""terminal2x2"": 2}","{""components"": 0.125, ""primary"": 0.125, ""terminal2x2"": 0.125}",16
life,117208,life-117208-3-739,switcher,shuffled,0.25,64,0,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,density_random,0.25,64,0,16,1,0.0625,"{""components"": 0, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,square,0.5,128,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-3-739,switcher,strip,0.5,128,0,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,two_lobe,0.5,128,0,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,dispersed,0.5,128,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-3-739,switcher,shuffled,0.5,128,0,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,density_random,0.5,128,0,16,2,0.125,"{""components"": 2, ""primary"": 2, ""terminal2x2"": 2}","{""components"": 0.125, ""primary"": 0.125, ""terminal2x2"": 0.125}",16
life,117208,life-117208-3-739,switcher,square,0.75,192,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-3-739,switcher,strip,0.75,192,1,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,two_lobe,0.75,192,1,16,1,0.0625,"{""components"": 1, ""primary"": 1, ""terminal2x2"": 1}","{""components"": 0.0625, ""primary"": 0.0625, ""terminal2x2"": 0.0625}",16
life,117208,life-117208-3-739,switcher,dispersed,0.75,192,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-3-739,switcher,shuffled,0.75,192,0,16,2,0.125,"{""components"": 2, ""primary"": 2, ""terminal2x2"": 2}","{""components"": 0.125, ""primary"": 0.125, ""terminal2x2"": 0.125}",16
life,117208,life-117208-3-739,switcher,density_random,0.75,192,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,intact,1.0,256,30,14,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,ancestor,1.0,256,109,2,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,square,0.25,64,13,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,strip,0.25,64,6,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,two_lobe,0.25,64,9,13,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,dispersed,0.25,64,8,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,shuffled,0.25,64,13,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,density_random,0.25,64,8,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,square,0.5,128,22,15,1,0.0625,"{""components"": 0, ""primary"": 1, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0625, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,strip,0.5,128,11,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,two_lobe,0.5,128,19,15,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,dispersed,0.5,128,14,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,shuffled,0.5,128,22,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,density_random,0.5,128,15,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,square,0.75,192,16,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,strip,0.75,192,30,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,two_lobe,0.75,192,24,14,1,0.0625,"{""components"": 0, ""primary"": 1, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0625, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,dispersed,0.75,192,22,13,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,shuffled,0.75,192,16,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-878,switcher,density_random,0.75,192,22,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-1070,switcher,intact,1.0,256,5,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-1070,switcher,ancestor,1.0,256,53,10,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-1070,switcher,square,0.25,64,4,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-1070,switcher,strip,0.25,64,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-1070,switcher,two_lobe,0.25,64,2,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,117208,life-117208-6-1070,switcher,dispersed,0.25,64,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
