endpoint,scope,candidate,branch_half,matrix_id,target_loosen_minus_tighten,neutral_minus_noop,balanced_log_minus_noop
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,77,0.2875,0.15,-0.15
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,78,0.15,0.0875,0.05
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,79,0.0375,-0.0125,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,80,0.0375,-0.025,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,81,0.125,0.2375,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,82,-0.0875,0.0,-0.0875
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,83,0.2125,0.025,-0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,84,0.0,0.0,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,85,0.1125,-0.0375,-0.1125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,86,0.0,0.025,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,87,0.275,0.0625,-0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,88,0.05,-0.2125,-0.2375
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,89,0.075,0.1,0.1
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,90,0.2,0.0,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,91,0.0875,0.0,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,92,0.15,-0.0625,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,93,-0.075,-0.15,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,94,0.1,0.0375,-0.075
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,95,0.2875,0.1125,-0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,B,96,0.15,0.1,0.0625
