rule,notation,strict,break_by_8,median_gen_sweeps,mean_survival,library_size,in_band,support_masks,n_futures,total_sweeps
85694,B12368/S123457,0.0,0.30859375,4.0,32.0,1,False,32340,512,66398
85891,B12368/S0178,0.0,0.373046875,4.0,32.0,4,False,19103|19167|20127|23199,512,65734
86043,B468/S0134,0.0,0.060546875,64.0,0.353515625,1,False,139,512,35090
86073,B468/S0345,0.0,0.01171875,64.0,0.35546875,1,False,16527,512,35460
86074,B468/S1345,0.0,0.00390625,64.0,0.708984375,1,False,2719,512,35564
86075,B468/S01345,0.0,0.0234375,64.0,1.029296875,2,False,18587|19099,512,37666
86285,B468/S0238,0.0,0.0,64.0,0.25,0,False,,512,35160
86349,B468/S02368,0.0,0.0,64.0,0.251953125,0,False,,512,33740
86676,B1468/S247,0.0,0.0,4.5,32.0,1,False,3007,512,66035
86678,B1468/S1247,0.0,0.00390625,4.5,32.0,1,False,11167,512,66084
86782,B1468/S1234567,0.0,0.0,6.0,32.0,0,False,,512,209664
86840,B1468/S3458,0.001953125,0.322265625,4.5,31.958984375,4,False,32342|32348|32470|32476,512,65996
86904,B1468/S34568,0.07421875,0.86328125,4.5,30.650390625,2,True,30288|31824,512,63503
86968,B1468/S34578,0.017578125,0.70703125,4.5,31.681640625,1,True,32340,512,65437
87273,B2468/S03567,0.115234375,0.765625,5.5,30.130859375,3,True,31828|32324|32336,512,63189
87431,B2468/S01278,0.0,0.0,5.0,32.0,0,False,,512,66407
87508,B2468/S24678,0.001953125,0.08984375,5.5,31.05859375,7,False,30693|32341|32350|32380|32500|32597|32604,512,66125
87510,B2468/S124678,0.0,0.029296875,5.5,32.0,7,False,30324|31988|32350|32373|32612|32613|32628,512,66546
88075,B3468/S013,0.0,0.05859375,11.5,31.5625,5,False,7839|19391|20191|20383|23199,512,73162
88077,B3468/S023,0.0,0.068359375,13.0,31.5,3,False,20127|23199|27295,512,71649
88089,B3468/S034,0.0,0.0234375,26.0,22.20703125,4,False,20191|24223|27359|30427,512,65180
88091,B3468/S0134,0.0,0.328125,10.5,31.6875,4,False,32343|32350|32469|32470,512,71652
88116,B3468/S245,0.001953125,0.009765625,26.0,17.201171875,1,False,32596,512,54200
88481,B3468/S0578,0.0,0.0,64.0,3.400390625,1,False,139,512,43819
88724,B13468/S247,0.0,0.009765625,4.0,32.0,2,False,30427|32347,512,65887
89162,B23468/S136,0.0,0.01171875,5.0,32.0,3,False,32335|32343|32469,512,66115
89558,B23468/S124678,0.001953125,0.240234375,5.0,9.025390625,2,False,16384|17408,512,64187
89666,B123468/S16,0.0,0.408203125,4.0,32.0,3,False,30415|30427|31963,512,65686
89674,B123468/S136,0.0,0.21875,4.0,32.0,2,False,31951|32459,512,65736
89678,B123468/S1236,0.0,0.24609375,4.0,32.0,3,False,29903|30426|31950,512,65741
89850,B123468/S134567,0.0,0.009765625,4.0,32.0,1,False,29760,512,156204
89879,B123468/S01248,0.0,0.20703125,4.0,32.0,3,False,29903|29915|31947,512,65751
89990,B123468/S1278,0.0,0.27734375,4.0,32.0,4,False,19167|23199|29343|30411,512,65704
89998,B123468/S12378,0.0,0.18359375,4.0,32.0,4,False,24151|31445|32341|32348,512,65738
90014,B123468/S123478,0.0,0.1640625,4.0,32.0,2,False,32340|32348,512,65816
90040,B123468/S34578,0.0,0.03515625,4.0,31.697265625,3,False,30292|32068|32336,512,65822
90202,B568/S1346,0.0,0.0,64.0,0.087890625,0,False,,512,35022
90311,B568/S01267,0.0,0.0,64.0,0.0,0,False,,512,32768
90714,B1568/S1346,0.0,0.00390625,5.0,32.0,4,False,2751|3067|19359|27295,512,66224
90818,B1568/S167,0.0,0.0,4.0,32.0,0,False,,512,66009
90955,B1568/S01368,0.0,0.0,4.5,32.0,0,False,,512,66373
90985,B1568/S03568,0.0,0.005859375,4.5,32.0,1,False,19103,512,66106
90987,B1568/S013568,0.0,0.0078125,5.0,32.0,5,False,2719|2975|3007|19103|27807,512,66270
91003,B1568/S0134568,0.0,0.470703125,5.5,32.0,3,False,29780|30288|31812,512,66644
91139,B2568/S01,0.0,0.013671875,5.0,32.0,2,False,2971|2975,512,66917
91203,B2568/S016,0.0,0.01953125,5.0,32.0,2,False,2751|2975,512,66854
91207,B2568/S0126,0.0,0.0,5.5,32.0,0,False,,512,66635
91331,B2568/S0167,0.0,0.041015625,5.0,32.0,1,False,2751,512,66829
91369,B2568/S03567,0.068359375,0.3984375,5.5,30.712890625,4,True,30292|31828|32324|32336,512,64564
91842,B12568/S167,0.0,0.013671875,4.0,32.0,1,False,27295,512,65801
91850,B12568/S1367,0.009765625,0.11328125,4.0,31.794921875,2,True,3071|7103,512,65417
92250,B3568/S1346,0.0,0.01171875,18.0,19.33984375,2,False,30452|32596,512,56146
