pair_id,feature_kind,condition,generation,balanced_accuracy,opposite_rescue_branch
renewal-v2-3-37d9876c3dc192d9,phenotype,rescue_same_enter_g4,16,0.62109375,False
renewal-v2-1-0e12cbc4e66d510a,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-0e12cbc4e66d510a,carrier,intact,16,0.66015625,False
renewal-v2-1-0e12cbc4e66d510a,carrier,no_rewrite,16,1.0,False
renewal-v2-1-0e12cbc4e66d510a,carrier,read_disabled,16,0.0,False
renewal-v2-1-0e12cbc4e66d510a,carrier,rescue_opposite_enter_g4,16,0.66015625,True
renewal-v2-1-0e12cbc4e66d510a,carrier,rescue_same_enter_g4,16,0.66015625,False
renewal-v2-1-0e12cbc4e66d510a,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-0e12cbc4e66d510a,phenotype,intact,16,0.671875,False
renewal-v2-1-0e12cbc4e66d510a,phenotype,no_rewrite,16,0.515625,False
renewal-v2-1-0e12cbc4e66d510a,phenotype,read_disabled,16,0.0,False
renewal-v2-1-0e12cbc4e66d510a,phenotype,rescue_opposite_enter_g4,16,0.671875,True
renewal-v2-1-0e12cbc4e66d510a,phenotype,rescue_same_enter_g4,16,0.671875,False
renewal-v2-3-236d9d398b2d6134,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-236d9d398b2d6134,carrier,intact,16,0.66015625,False
renewal-v2-3-236d9d398b2d6134,carrier,no_rewrite,16,1.0,False
renewal-v2-3-236d9d398b2d6134,carrier,read_disabled,16,0.0,False
renewal-v2-3-236d9d398b2d6134,carrier,rescue_opposite_enter_g4,16,0.66015625,True
renewal-v2-3-236d9d398b2d6134,carrier,rescue_same_enter_g4,16,0.66015625,False
renewal-v2-3-236d9d398b2d6134,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-236d9d398b2d6134,phenotype,intact,16,0.6953125,False
renewal-v2-3-236d9d398b2d6134,phenotype,no_rewrite,16,0.49609375,False
renewal-v2-3-236d9d398b2d6134,phenotype,read_disabled,16,0.0,False
renewal-v2-3-236d9d398b2d6134,phenotype,rescue_opposite_enter_g4,16,0.6953125,True
renewal-v2-3-236d9d398b2d6134,phenotype,rescue_same_enter_g4,16,0.6953125,False
renewal-v2-1-4379e072bdfa1f6f,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-4379e072bdfa1f6f,carrier,intact,16,0.69921875,False
renewal-v2-1-4379e072bdfa1f6f,carrier,no_rewrite,16,1.0,False
renewal-v2-1-4379e072bdfa1f6f,carrier,read_disabled,16,0.0,False
renewal-v2-1-4379e072bdfa1f6f,carrier,rescue_opposite_enter_g4,16,0.69921875,True
renewal-v2-1-4379e072bdfa1f6f,carrier,rescue_same_enter_g4,16,0.69921875,False
renewal-v2-1-4379e072bdfa1f6f,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-4379e072bdfa1f6f,phenotype,intact,16,0.6796875,False
renewal-v2-1-4379e072bdfa1f6f,phenotype,no_rewrite,16,0.0,False
renewal-v2-1-4379e072bdfa1f6f,phenotype,read_disabled,16,0.0,False
renewal-v2-1-4379e072bdfa1f6f,phenotype,rescue_opposite_enter_g4,16,0.6796875,True
renewal-v2-1-4379e072bdfa1f6f,phenotype,rescue_same_enter_g4,16,0.6796875,False
renewal-v2-2-19bb58932c9c718f,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-19bb58932c9c718f,carrier,intact,16,0.7265625,False
renewal-v2-2-19bb58932c9c718f,carrier,no_rewrite,16,1.0,False
renewal-v2-2-19bb58932c9c718f,carrier,read_disabled,16,0.0,False
renewal-v2-2-19bb58932c9c718f,carrier,rescue_opposite_enter_g4,16,0.7265625,True
renewal-v2-2-19bb58932c9c718f,carrier,rescue_same_enter_g4,16,0.7265625,False
renewal-v2-2-19bb58932c9c718f,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-19bb58932c9c718f,phenotype,intact,16,0.69921875,False
renewal-v2-2-19bb58932c9c718f,phenotype,no_rewrite,16,0.0,False
renewal-v2-2-19bb58932c9c718f,phenotype,read_disabled,16,0.0,False
renewal-v2-2-19bb58932c9c718f,phenotype,rescue_opposite_enter_g4,16,0.69921875,True
renewal-v2-2-19bb58932c9c718f,phenotype,rescue_same_enter_g4,16,0.69921875,False
renewal-v2-0-3db3597d20782d12,carrier,ablate_after_g2,16,0.0,False
renewal-v2-0-3db3597d20782d12,carrier,intact,16,0.58984375,False
renewal-v2-0-3db3597d20782d12,carrier,no_rewrite,16,1.0,False
renewal-v2-0-3db3597d20782d12,carrier,read_disabled,16,0.0,False
renewal-v2-0-3db3597d20782d12,carrier,rescue_opposite_enter_g4,16,0.58984375,True
renewal-v2-0-3db3597d20782d12,carrier,rescue_same_enter_g4,16,0.58984375,False
renewal-v2-0-3db3597d20782d12,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-0-3db3597d20782d12,phenotype,intact,16,0.56640625,False
renewal-v2-0-3db3597d20782d12,phenotype,no_rewrite,16,0.25,False
renewal-v2-0-3db3597d20782d12,phenotype,read_disabled,16,0.0,False
renewal-v2-0-3db3597d20782d12,phenotype,rescue_opposite_enter_g4,16,0.56640625,True
renewal-v2-0-3db3597d20782d12,phenotype,rescue_same_enter_g4,16,0.56640625,False
renewal-v2-1-341b44d3bc1fb998,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-341b44d3bc1fb998,carrier,intact,16,0.609375,False
renewal-v2-1-341b44d3bc1fb998,carrier,no_rewrite,16,1.0,False
renewal-v2-1-341b44d3bc1fb998,carrier,read_disabled,16,0.0,False
renewal-v2-1-341b44d3bc1fb998,carrier,rescue_opposite_enter_g4,16,0.609375,True
renewal-v2-1-341b44d3bc1fb998,carrier,rescue_same_enter_g4,16,0.609375,False
renewal-v2-1-341b44d3bc1fb998,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-341b44d3bc1fb998,phenotype,intact,16,0.578125,False
renewal-v2-1-341b44d3bc1fb998,phenotype,no_rewrite,16,0.3671875,False
renewal-v2-1-341b44d3bc1fb998,phenotype,read_disabled,16,0.0,False
renewal-v2-1-341b44d3bc1fb998,phenotype,rescue_opposite_enter_g4,16,0.578125,True
renewal-v2-1-341b44d3bc1fb998,phenotype,rescue_same_enter_g4,16,0.578125,False
renewal-v2-1-055de676fc7baa53,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-055de676fc7baa53,carrier,intact,16,0.6484375,False
renewal-v2-1-055de676fc7baa53,carrier,no_rewrite,16,1.0,False
renewal-v2-1-055de676fc7baa53,carrier,read_disabled,16,0.0,False
renewal-v2-1-055de676fc7baa53,carrier,rescue_opposite_enter_g4,16,0.6484375,True
renewal-v2-1-055de676fc7baa53,carrier,rescue_same_enter_g4,16,0.6484375,False
renewal-v2-1-055de676fc7baa53,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-055de676fc7baa53,phenotype,intact,16,0.67578125,False
renewal-v2-1-055de676fc7baa53,phenotype,no_rewrite,16,0.125,False
renewal-v2-1-055de676fc7baa53,phenotype,read_disabled,16,0.0,False
renewal-v2-1-055de676fc7baa53,phenotype,rescue_opposite_enter_g4,16,0.67578125,True
renewal-v2-1-055de676fc7baa53,phenotype,rescue_same_enter_g4,16,0.67578125,False
renewal-v2-2-922dd70255ce605a,carrier,ablate_after_g2,16,0.0,False
renewal-v2-2-922dd70255ce605a,carrier,intact,16,0.62890625,False
renewal-v2-2-922dd70255ce605a,carrier,no_rewrite,16,1.0,False
renewal-v2-2-922dd70255ce605a,carrier,read_disabled,16,0.0,False
renewal-v2-2-922dd70255ce605a,carrier,rescue_opposite_enter_g4,16,0.62890625,True
renewal-v2-2-922dd70255ce605a,carrier,rescue_same_enter_g4,16,0.62890625,False
renewal-v2-2-922dd70255ce605a,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-2-922dd70255ce605a,phenotype,intact,16,0.59375,False
renewal-v2-2-922dd70255ce605a,phenotype,no_rewrite,16,0.3671875,False
renewal-v2-2-922dd70255ce605a,phenotype,read_disabled,16,0.0,False
renewal-v2-2-922dd70255ce605a,phenotype,rescue_opposite_enter_g4,16,0.59375,True
renewal-v2-2-922dd70255ce605a,phenotype,rescue_same_enter_g4,16,0.59375,False
renewal-v2-3-0e98eb5af65bd990,carrier,ablate_after_g2,16,0.0,False
renewal-v2-3-0e98eb5af65bd990,carrier,intact,16,0.58203125,False
renewal-v2-3-0e98eb5af65bd990,carrier,no_rewrite,16,1.0,False
renewal-v2-3-0e98eb5af65bd990,carrier,read_disabled,16,0.0,False
renewal-v2-3-0e98eb5af65bd990,carrier,rescue_opposite_enter_g4,16,0.58203125,True
renewal-v2-3-0e98eb5af65bd990,carrier,rescue_same_enter_g4,16,0.58203125,False
renewal-v2-3-0e98eb5af65bd990,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-3-0e98eb5af65bd990,phenotype,intact,16,0.5625,False
renewal-v2-3-0e98eb5af65bd990,phenotype,no_rewrite,16,0.0,False
renewal-v2-3-0e98eb5af65bd990,phenotype,read_disabled,16,0.0,False
renewal-v2-3-0e98eb5af65bd990,phenotype,rescue_opposite_enter_g4,16,0.5625,True
renewal-v2-3-0e98eb5af65bd990,phenotype,rescue_same_enter_g4,16,0.5625,False
renewal-v2-1-02a37b37f1886947,carrier,ablate_after_g2,16,0.0,False
renewal-v2-1-02a37b37f1886947,carrier,intact,16,0.703125,False
renewal-v2-1-02a37b37f1886947,carrier,no_rewrite,16,1.0,False
renewal-v2-1-02a37b37f1886947,carrier,read_disabled,16,0.0,False
renewal-v2-1-02a37b37f1886947,carrier,rescue_opposite_enter_g4,16,0.703125,True
renewal-v2-1-02a37b37f1886947,carrier,rescue_same_enter_g4,16,0.703125,False
renewal-v2-1-02a37b37f1886947,phenotype,ablate_after_g2,16,0.0,False
renewal-v2-1-02a37b37f1886947,phenotype,intact,16,0.71875,False
renewal-v2-1-02a37b37f1886947,phenotype,no_rewrite,16,0.5,False
renewal-v2-1-02a37b37f1886947,phenotype,read_disabled,16,0.0,False
renewal-v2-1-02a37b37f1886947,phenotype,rescue_opposite_enter_g4,16,0.71875,True
renewal-v2-1-02a37b37f1886947,phenotype,rescue_same_enter_g4,16,0.71875,False
