candidate,matrix_id,launch,convention,pulse_length,persistence,pulse_completed,release_completed,edits_applied,release_interventions_applied,release_inherited_fixed_fraction,final_similarity,minimum_similarity,launch_risk,launch_entropy,launch_top1_share,launch_occupied_types,launch_throughput,anchor_risk,anchor_entropy,anchor_top1_share,anchor_occupied_types,anchor_throughput,risk_reduction,entropy_reduction,top1_increase,occupied_reduction,log_throughput_ratio
02,16,NASCENT,POST_EDIT,60,5.333333333333333,1.0,1.0,60.0,0.0,0.9055555555555556,0.35141940420643575,0.003941636803639185,0.9973663420590358,3.688879454113938,0.025000000000000005,40.0,24.598791501001347,0.05391745209810117,1.6122713394593937,0.39166666666666666,8.666666666666666,1010.6489793374021,0.9434488899609347,2.0766081146545443,0.36666666666666664,31.333333333333332,3.7026585159948695
02,16,NASCENT,RELAXED,1,2.0,1.0,1.0,0.0,0.0,0.888888888888889,0.2989014985206129,0.08267753376025826,0.9973663420590358,3.688879454113938,0.025000000000000005,40.0,24.598791501001347,0.9033543198345363,3.248506698052301,0.13333333333333333,30.0,81.60342836563656,0.09401202222449956,0.44037275606163684,0.10833333333333334,10.0,1.0549808546554271
02,16,NASCENT,RELAXED,2,2.0,1.0,1.0,1.0,0.0,0.9722222222222222,0.2181521165341008,0.05129925893372561,0.9973663420590358,3.688879454113938,0.025000000000000005,40.0,24.598791501001347,0.8335234788141438,2.9383777209757835,0.17500000000000002,25.0,67.74145699568852,0.16384286324489217,0.7505017331381545,0.15,15.0,0.8814482789861721
02,16,NASCENT,RELAXED,4,5.0,1.0,1.0,3.0,0.0,0.9333333333333332,0.2630635893318411,0.049216020888225104,0.9973663420590358,3.688879454113938,0.025000000000000005,40.0,24.598791501001347,0.5253895545766447,2.4203632852339765,0.2833333333333333,17.666666666666668,498.35498947541055,0.4719767874823912,1.2685161688799615,0.2583333333333333,22.333333333333332,2.7871260385307095
02,16,NASCENT,RELAXED,8,4.333333333333333,1.0,1.0,7.0,0.0,0.9555555555555556,0.15311069903198524,0.044804746167274485,0.9973663420590358,3.688879454113938,0.025000000000000005,40.0,24.598791501001347,0.27150079435852353,1.9405264621115315,0.3333333333333333,12.0,681.0449902238088,0.7258655477005123,1.7483529920024068,0.3083333333333333,28.0,3.0545932663598827
02,16,NASCENT,RELAXED,16,4.0,1.0,1.0,15.0,0.0,0.9444444444444443,0.15033819901585868,0.015099904564685454,0.9973663420590358,3.688879454113938,0.025000000000000005,40.0,24.598791501001347,0.1297179077016179,1.6781447724800067,0.3666666666666667,9.333333333333334,584.8891618936782,0.867648434357418,2.0107346816339313,0.3416666666666666,30.666666666666668,3.0976703618574635
02,16,NASCENT,RELAXED,32,3.6666666666666665,1.0,1.0,31.0,0.0,0.9388888888888888,0.6616936031765354,0.01997604228227427,0.9973663420590358,3.688879454113938,0.025000000000000005,40.0,24.598791501001347,0.12164664932636786,1.8930162382566913,0.35000000000000003,12.0,429.6449657921002,0.8757196927326679,1.7958632158572467,0.32499999999999996,28.0,2.8462529843512567
02,16,NASCENT,RELAXED,60,5.333333333333333,1.0,1.0,59.0,0.0,0.9222222222222222,0.04265827827253423,0.00892904436416977,0.9973663420590358,3.688879454113938,0.025000000000000005,40.0,24.598791501001347,0.07100844496631224,1.623823792468726,0.39166666666666666,9.0,649.8836265568019,0.9263578970927235,2.065055661645212,0.36666666666666664,31.0,3.2537686655823226
02,17,MATURE,POST_EDIT,1,2.6666666666666665,1.0,1.0,1.0,0.0,0.7777777777777778,0.5315035236849671,0.24475600401528275,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.6997301264568486,2.952652529885471,0.17500000000000002,24.0,36.689080735062255,0.062056920209281774,0.03676295518812781,0.049999999999999996,-1.0,0.11043787920374791
02,17,MATURE,POST_EDIT,2,2.3333333333333335,1.0,1.0,2.0,0.0,0.7666666666666666,0.628199949617224,0.3242545690160869,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.7006250531678776,3.051054750706014,0.15,26.0,40.441309204462044,0.06116199349825276,-0.061639265632415174,0.024999999999999994,-3.0,0.21431836687649997
02,17,MATURE,POST_EDIT,4,3.0,1.0,1.0,4.0,0.0,0.7888888888888889,0.5046285972027772,0.23098257119444202,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.6861271003243891,3.0043764342715384,0.14166666666666666,24.666666666666668,61.08947837666434,0.07565994634174134,-0.01496094919793937,0.016666666666666663,-1.6666666666666667,0.6329724113872279
02,17,MATURE,POST_EDIT,8,3.0,1.0,1.0,8.0,0.0,0.7333333333333334,0.5779738794482802,0.32458128845327594,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.6589156955527651,2.898875606602765,0.18333333333333335,23.333333333333332,94.71896983257211,0.10287135111336525,0.09053987847083356,0.05833333333333334,-0.3333333333333333,1.0229375942423153
02,17,MATURE,POST_EDIT,16,3.6666666666666665,1.0,1.0,16.0,0.0,0.7444444444444445,0.41729227903106697,0.1784347228859757,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.4353083193490275,2.2691023685872,0.26666666666666666,15.333333333333334,174.81646555434637,0.3264787273171028,0.7203131164863986,0.14166666666666666,7.666666666666667,1.6122632632556926
02,17,MATURE,POST_EDIT,32,5.666666666666667,1.0,1.0,32.0,0.0,0.7000000000000001,0.4817699914757528,0.14481850384245584,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.5050322897838891,2.7175782137699915,0.20833333333333334,21.0,144.6083815273264,0.2567547568822412,0.2718372713036074,0.08333333333333333,2.0,1.484840767861303
02,17,MATURE,POST_EDIT,60,5.0,1.0,1.0,60.0,0.0,0.7444444444444445,0.5002578524379188,0.2147295866406471,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.4536759208975307,2.363586721122418,0.24166666666666667,15.666666666666666,180.9732322171144,0.30811112576859956,0.6258287639511809,0.11666666666666665,7.333333333333333,1.678454556024496
02,17,MATURE,RELAXED,1,1.6666666666666667,1.0,1.0,0.0,0.0,0.7444444444444445,0.5488127784514293,0.3188392131939887,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.7347955072084739,2.9411000768761384,0.17500000000000002,23.666666666666668,26.637846995251337,0.026991539457656383,0.048315408197460386,0.049999999999999996,-0.6666666666666666,-0.2449436994872036
02,17,MATURE,RELAXED,2,2.3333333333333335,1.0,1.0,1.0,0.0,0.7777777777777778,0.49212868978799595,0.24618798105108253,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.7370433863876856,3.023589443489312,0.15,25.333333333333332,24.11667735258861,0.024743660278444657,-0.034173958415712725,0.024999999999999994,-2.3333333333333335,-0.30811297719036407
02,17,MATURE,RELAXED,4,1.6666666666666667,1.0,1.0,3.0,0.0,0.8055555555555555,0.4780431446464278,0.3080159280389672,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.7223099887231726,3.0043764342715384,0.14166666666666666,24.666666666666668,43.994066603176094,0.03947705794295767,-0.01496094919793937,0.016666666666666663,-1.6666666666666667,0.30866178468176597
02,17,MATURE,RELAXED,8,4.0,1.0,1.0,7.0,0.0,0.7166666666666667,0.5439242559359218,0.21170327987620907,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.6893837050837406,2.910428059612098,0.18333333333333335,23.666666666666668,71.95432972443108,0.07240334158238974,0.07898742546150113,0.05833333333333334,-0.6666666666666666,0.7566326003129785
02,17,MATURE,RELAXED,16,4.0,1.0,1.0,15.0,0.0,0.7888888888888889,0.2621002384770473,0.12391101374696624,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.48595121946604264,2.2691023685872,0.26666666666666666,15.333333333333334,134.06508273122245,0.27583582720008765,0.7203131164863986,0.14166666666666666,7.666666666666667,1.3556651552284986
02,17,MATURE,RELAXED,32,3.3333333333333335,1.0,1.0,31.0,0.0,0.7611111111111111,0.4043014021444133,0.20975073621071524,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.5423622981572559,2.752235572797989,0.20833333333333334,22.0,105.1351239167219,0.2194247485088744,0.2371799122756101,0.08333333333333333,1.0,1.173547858285686
02,17,MATURE,RELAXED,60,3.3333333333333335,1.0,1.0,59.0,0.0,0.8333333333333334,0.4355645232554388,0.19537472004689047,0.7617870466661302,2.9894154850735988,0.125,23.0,32.299524287400956,0.5038344038122858,2.3910520283391206,0.24166666666666667,16.333333333333332,127.96917686065835,0.2579526428538445,0.5983634567344782,0.11666666666666665,6.666666666666667,1.2378920190499734
02,17,NASCENT,POST_EDIT,1,1.6666666666666667,1.0,1.0,1.0,0.0,0.7388888888888889,0.27379357898332696,0.10945041890301092,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.9263590907444911,3.368242420465886,0.09166666666666667,31.666666666666668,41.78339501921992,0.07118050061710006,0.32063703364805196,0.06666666666666667,8.333333333333334,1.5969726233333172
02,17,NASCENT,POST_EDIT,2,2.0,1.0,1.0,2.0,0.0,0.7333333333333334,0.23496566242121983,0.09896281705753686,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.7101481443588096,3.0416237436066496,0.17500000000000002,26.333333333333332,121.86271286426586,0.2873914470027815,0.6472557105072884,0.15,13.666666666666666,2.9537626274099025
02,17,NASCENT,POST_EDIT,4,2.6666666666666665,1.0,1.0,4.0,0.0,0.8722222222222222,0.3302860525169945,0.13357379584781842,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.5887614500257866,2.7609225792683927,0.20833333333333334,22.333333333333332,128.0059284982065,0.40877814133580453,0.9279568748455452,0.18333333333333335,17.666666666666668,2.9277206205370963
02,17,NASCENT,POST_EDIT,8,3.3333333333333335,1.0,1.0,8.0,0.0,0.7388888888888889,0.35225723220433275,0.24575752872176093,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.4620160792600925,2.618509587533715,0.24166666666666667,20.0,131.464552479969,0.5355235121014985,1.0703698665802233,0.21666666666666667,20.0,3.081311534924286
02,17,NASCENT,POST_EDIT,16,4.0,1.0,1.0,16.0,0.0,0.7611111111111111,0.31798248393345824,0.1657274289644046,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.34608732080032695,2.4521948980842367,0.2333333333333333,17.0,158.13278958236367,0.6514522705612642,1.2366845560297015,0.20833333333333334,23.0,3.3018342207368403
02,17,NASCENT,POST_EDIT,32,3.6666666666666665,1.0,1.0,32.0,0.0,0.7999999999999999,0.5434261394511655,0.20342319491707342,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.3228616659301397,2.282685754131419,0.25833333333333336,14.666666666666666,139.3070095097943,0.6746779254314514,1.406193699982519,0.2333333333333333,25.333333333333332,3.1220785942730864
02,17,NASCENT,POST_EDIT,60,4.0,1.0,1.0,60.0,0.0,0.8111111111111112,0.2147851100689012,0.04452823013122031,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.3499463481032156,2.550838819210922,0.25,19.333333333333332,148.68066012121315,0.6475932432583754,1.1380406349030159,0.225,20.666666666666668,3.2405544307677956
02,17,NASCENT,RELAXED,1,1.3333333333333333,1.0,1.0,0.0,0.0,0.8222222222222223,0.20204165437145602,0.09533217581566537,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.9356258519599209,3.402899779493884,0.09166666666666667,32.666666666666664,28.64913222920551,0.061913739401670144,0.28597967462005425,0.06666666666666667,7.333333333333333,1.3278930472692263
02,17,NASCENT,RELAXED,2,2.0,1.0,1.0,1.0,0.0,0.7388888888888889,0.3656008301456661,0.09712656601142321,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.7422594862943122,3.0690890508233526,0.17500000000000002,27.0,82.14511019981616,0.2552801050672789,0.6197904032905854,0.15,13.0,2.508051586705039
02,17,NASCENT,RELAXED,4,2.3333333333333335,1.0,1.0,3.0,0.0,0.7888888888888889,0.27790459298770726,0.10778723079470741,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.6319535075845021,2.7609225792683927,0.20833333333333334,22.333333333333332,80.72391443294373,0.36558608377708895,0.9279568748455452,0.18333333333333335,17.666666666666668,2.382731925440799
02,17,NASCENT,RELAXED,8,3.6666666666666665,1.0,1.0,7.0,0.0,0.8111111111111112,0.39394090781209373,0.2948957450494691,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.49938101330832535,2.67099334229858,0.2333333333333333,21.0,110.49213292132474,0.4981585780532658,1.0178861118153582,0.20833333333333334,19.0,2.886473018640063
02,17,NASCENT,RELAXED,16,2.3333333333333335,1.0,1.0,15.0,0.0,0.8055555555555555,0.2868372925777742,0.14293094442984047,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.39086150744949216,2.4752998041029013,0.2333333333333333,17.666666666666668,109.04227334047447,0.6066780839120989,1.2135796500110365,0.20833333333333334,22.333333333333332,2.9305593359572284
02,17,NASCENT,RELAXED,32,3.6666666666666665,1.0,1.0,31.0,0.0,0.7722222222222223,0.5550551493254313,0.24228242464488373,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.3605889087620307,2.323617055886951,0.25,15.333333333333334,115.97270292883032,0.6369506825995603,1.365262398226987,0.22499999999999998,24.666666666666668,2.899413161822329
02,17,NASCENT,RELAXED,60,3.0,1.0,1.0,59.0,0.0,0.7277777777777779,0.32430280154396157,0.07545455133894206,0.9975395913615911,3.688879454113938,0.025000000000000005,40.0,5.767412899795699,0.3833543889354689,2.601033973012208,0.24166666666666667,20.333333333333332,114.67101399664698,0.6141852024261222,1.0878454811017302,0.21666666666666667,19.666666666666668,2.989441215877131
02,18,MATURE,POST_EDIT,1,5.333333333333333,1.0,1.0,1.0,0.0,0.6611111111111111,0.5642639526096936,0.10093207051002157,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.1792682346298197,1.9759920895303065,0.4666666666666666,14.333333333333334,933.9207929259687,0.06463494916499599,0.10030384227838048,0.016666666666666663,1.6666666666666667,0.2523224356646045
02,18,MATURE,POST_EDIT,2,5.333333333333333,1.0,1.0,2.0,0.0,0.7055555555555556,0.5631215936663375,0.028417241285478807,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.10086504838036502,1.650528442685918,0.5166666666666666,10.333333333333334,1601.1483223634643,0.14303813541445068,0.4257674891227692,0.06666666666666664,5.666666666666667,0.8047091338196117
02,18,MATURE,POST_EDIT,4,6.0,1.0,1.0,4.0,0.0,0.7833333333333333,0.32627198927615403,0.025825892813091667,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.12923406113212965,1.7130127536727737,0.5333333333333333,11.666666666666666,1411.101160649837,0.11466912266268603,0.36328317813591354,0.08333333333333336,4.333333333333333,0.6319285717186864
02,18,MATURE,POST_EDIT,8,5.0,1.0,1.0,8.0,0.0,0.7222222222222222,0.5847221185869228,0.04369845372669897,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.1631254370772204,2.0453339864303257,0.43333333333333335,14.333333333333334,1118.5457811435228,0.08077774671759526,0.03096194537836139,-0.01666666666666668,1.6666666666666667,0.423261988515127
02,18,MATURE,POST_EDIT,16,7.0,1.0,1.0,16.0,0.0,0.7777777777777777,0.5722969050364043,0.007762324986218053,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.07835960138933351,1.5315852074288747,0.5833333333333334,10.666666666666666,1737.97606148023,0.16554358240548217,0.5447107243798123,0.1333333333333333,5.333333333333333,0.8294469757792594
02,18,MATURE,POST_EDIT,32,4.0,1.0,1.0,32.0,0.0,0.7611111111111111,0.5349451585432361,0.046657262654142655,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.07488973195962333,1.6540723255057568,0.5583333333333333,12.333333333333334,2296.2058187919242,0.16901345183519237,0.42222360630293015,0.10833333333333334,3.6666666666666665,1.0168470308581872
02,18,MATURE,POST_EDIT,60,6.666666666666667,1.0,1.0,60.0,0.0,0.7944444444444444,0.5733278053530516,0.079008156568928,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.07048265662308795,2.111170363417054,0.4166666666666667,15.666666666666666,1152.7394328702692,0.17342052717172773,-0.03487443160836712,-0.033333333333333326,0.3333333333333333,0.38624310471340945
02,18,MATURE,RELAXED,1,3.0,1.0,1.0,0.0,0.0,0.8055555555555557,0.42431684555104904,0.12808505294420458,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.2871815678047575,1.987544542539639,0.4666666666666666,14.666666666666666,228.32947889758017,-0.04327838400994182,0.08875138926904806,0.016666666666666663,1.3333333333333333,-2.1275455887848143
02,18,MATURE,RELAXED,2,4.333333333333333,1.0,1.0,1.0,0.0,0.6555555555555556,0.4658174994360433,0.06568932662578912,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.14363843239065355,1.6851858017139152,0.5166666666666666,11.333333333333334,819.9876482196067,0.10026475140416213,0.3911101300947719,0.06666666666666664,4.666666666666667,0.13594139384741052
02,18,MATURE,RELAXED,4,5.333333333333333,1.0,1.0,3.0,0.0,0.8055555555555555,0.5203999284140385,0.04229417939082036,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.19642520728889357,1.7361176596914385,0.5333333333333333,12.333333333333334,604.8563422072647,0.04747797650592211,0.34017827211724866,0.08333333333333336,3.6666666666666665,-0.8377312465232573
02,18,MATURE,RELAXED,8,2.6666666666666665,1.0,1.0,7.0,0.0,0.7277777777777779,0.48491723135931775,0.03799895540695811,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.23076751235427387,2.0684388924489903,0.43333333333333335,15.0,463.6471510377327,0.013135671440541794,0.007857039359696541,-0.01666666666666668,1.0,-0.9226692433648583
02,18,MATURE,RELAXED,16,3.3333333333333335,1.0,1.0,15.0,0.0,0.7833333333333333,0.3306410526119202,0.00929484537546031,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.126096939774937,1.5590505146455775,0.5833333333333334,11.333333333333334,856.0688554757838,0.1178062440198787,0.5172454171631096,0.1333333333333333,4.666666666666667,-0.48324362116299874
02,18,MATURE,RELAXED,32,6.0,1.0,1.0,31.0,0.0,0.7944444444444444,0.4080370374915883,0.0130281501419938,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.12199775539030104,1.6887296845337543,0.5583333333333333,13.0,1452.1527558811288,0.12190542840451464,0.3875662472749329,0.10833333333333334,3.0,-0.23885260948744982
02,18,MATURE,RELAXED,60,4.333333333333333,1.0,1.0,59.0,0.0,0.7611111111111111,0.6849600350826077,0.09344121016434835,0.24390318379481568,2.076295931808687,0.45,16.0,711.979736757606,0.1080476925708672,2.134275269435719,0.4166666666666667,16.333333333333332,522.9267007537966,0.1358554912239485,-0.05797933762703197,-0.033333333333333326,-0.3333333333333333,-0.7640287541548894
02,18,NASCENT,POST_EDIT,1,5.0,1.0,1.0,1.0,0.0,0.7333333333333334,0.45260191423145124,0.08570846330531871,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.31940820224068783,2.7251054108504937,0.31666666666666665,24.0,655.0021828496709,0.6766324207007982,0.9637740432634444,0.29166666666666663,16.0,2.489980446613782
02,18,NASCENT,POST_EDIT,2,6.0,1.0,1.0,2.0,0.0,0.7944444444444444,0.42016265206075526,0.08669335106292549,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.2393561753067753,2.5621644681292515,0.31666666666666665,20.666666666666668,1145.3301652099715,0.7566844476347107,1.1267149859846866,0.2916666666666667,19.333333333333332,3.0700341109223324
02,18,NASCENT,POST_EDIT,4,5.333333333333333,1.0,1.0,4.0,0.0,0.8277777777777778,0.45563133772819714,0.04434866007426547,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.09437232041553767,1.8092542476390703,0.5333333333333333,13.666666666666666,2209.431526799591,0.9016683025259483,1.8796252064748675,0.5083333333333333,26.333333333333332,3.707752032613308
02,18,NASCENT,POST_EDIT,8,4.333333333333333,1.0,1.0,8.0,0.0,0.75,0.19970013872951461,0.08334088175216842,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.13377061997676098,2.017284663795597,0.43333333333333335,14.666666666666666,1140.9981511360031,0.862270002964725,1.6715947903183412,0.40833333333333327,25.333333333333332,3.0457704091001037
02,18,NASCENT,POST_EDIT,16,3.6666666666666665,1.0,1.0,16.0,0.0,0.7611111111111111,0.464816341629173,0.055347651964326776,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.0717979192867352,1.6949821448786218,0.5416666666666666,12.0,1689.5282765171776,0.9242427036547508,1.9938973092353163,0.5166666666666666,28.0,3.395961914355796
02,18,NASCENT,POST_EDIT,32,6.333333333333333,1.0,1.0,32.0,0.0,0.7277777777777779,0.5721108078371051,0.04070836291701282,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.0835508912741969,1.9272416846492686,0.45,13.333333333333334,961.6571890771644,0.912489731667289,1.761637769464669,0.425,26.666666666666668,2.844530127204011
02,18,NASCENT,POST_EDIT,60,6.333333333333333,1.0,1.0,60.0,0.0,0.7833333333333333,0.5280705431307514,0.03140168135900132,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.03187466808433585,1.5398346659748494,0.5499999999999999,10.333333333333334,2031.713166386761,0.9641659548571502,2.1490447881390886,0.525,29.666666666666668,3.6238979732748313
02,18,NASCENT,RELAXED,1,2.0,1.0,1.0,0.0,0.0,0.7000000000000001,0.42086424656811644,0.08744385345183435,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.4268602703901801,2.736657863859826,0.31666666666666665,24.333333333333332,176.39595276833964,0.5691803525513058,0.952221590254112,0.29166666666666663,15.666666666666666,0.32364286707964457
02,18,NASCENT,RELAXED,2,4.333333333333333,1.0,1.0,1.0,0.0,0.7277777777777779,0.3921475041123175,0.07605429235510491,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.2775409270643785,2.601182228355287,0.31666666666666665,21.666666666666668,666.9276413475517,0.7184996958771075,1.0876972257586512,0.2916666666666667,18.333333333333332,2.499971337581711
02,18,NASCENT,RELAXED,4,5.666666666666667,1.0,1.0,3.0,0.0,0.7666666666666666,0.17853101886034792,0.05584561855183146,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.1210501299405984,1.8526324090631434,0.5333333333333333,14.666666666666666,1403.0841019005609,0.8749904930008876,1.8362470450507946,0.5083333333333333,25.333333333333332,3.2197584132621047
02,18,NASCENT,RELAXED,8,4.0,1.0,1.0,7.0,0.0,0.7555555555555555,0.6982119141926199,0.06560778847846409,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.18916053017092263,2.0403895698142613,0.43333333333333335,15.333333333333334,485.8722980907848,0.8068800927705634,1.6484898842996765,0.40833333333333327,24.666666666666668,1.7960514635158402
02,18,NASCENT,RELAXED,16,2.3333333333333335,1.0,1.0,15.0,0.0,0.7277777777777779,0.4232247877490974,0.040588880917330504,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.1086447097550537,1.7224474520953243,0.5416666666666666,12.666666666666666,870.5832969084007,0.8873959131864323,1.9664320020186137,0.5166666666666666,27.333333333333332,2.2552250553244026
02,18,NASCENT,RELAXED,32,3.6666666666666665,1.0,1.0,31.0,0.0,0.7611111111111111,0.2479937177365422,0.08276308127214602,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.14140752487038016,1.9387941376586013,0.45,13.666666666666666,281.2811097594251,0.8546330980711058,1.7500853164553363,0.425,26.333333333333332,0.9349712663047914
02,18,NASCENT,RELAXED,60,5.333333333333333,1.0,1.0,59.0,0.0,0.7166666666666667,0.20197891653561237,0.0294009497011965,0.9960406229414861,3.688879454113938,0.025000000000000005,40.0,52.11566832468048,0.041916602453272965,1.5788524262008845,0.5499999999999999,11.333333333333334,1200.1760566240619,0.954124020488213,2.1100270279130533,0.525,28.666666666666668,3.0560423213713075
02,19,MATURE,POST_EDIT,1,61.0,1.0,1.0,1.0,0.0,1.0,0.9708416870689979,0.8113985264899654,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.004387980576625374,0.7890989606873067,0.8083333333333332,6.333333333333333,10065.165401669383,0.002097250251444106,-0.13228331152510467,-0.041666666666666664,-0.3333333333333333,-0.09276463971027439
02,19,MATURE,POST_EDIT,2,61.0,1.0,1.0,2.0,0.0,1.0,0.9281720719137795,0.8646084561854362,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.004991607685339177,1.0689571564351141,0.6416666666666667,5.666666666666667,7188.759868606278,0.0014936231427303027,-0.41214150727291227,-0.2083333333333333,0.3333333333333333,-0.5167203361198331
02,19,MATURE,POST_EDIT,4,61.0,1.0,1.0,4.0,0.0,1.0,0.8940343578434509,0.7638671773756354,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.0035170647519038346,0.9797197878292683,0.65,5.0,7287.742981691499,0.002968166076165646,-0.3229041386670663,-0.19999999999999998,1.0,-0.4746323778750556
02,19,MATURE,POST_EDIT,8,57.333333333333336,1.0,1.0,8.0,0.0,1.0,0.8550287254685766,0.7535222329799347,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.004188693776811867,1.1437114436909688,0.6166666666666667,6.0,6586.582245270639,0.0022965370512576127,-0.4868957945287669,-0.2333333333333333,0.0,-0.5486792728791968
02,19,MATURE,POST_EDIT,16,15.333333333333334,1.0,1.0,16.0,0.0,1.0,0.7962788704043051,0.5933636817350356,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.0017443483884393705,1.0044772010209997,0.5583333333333333,4.0,7062.858161064636,0.004740882439630109,-0.34766155185879793,-0.29166666666666663,2.0,-0.4793712190875301
02,19,MATURE,POST_EDIT,32,31.333333333333332,1.0,1.0,32.0,0.0,1.0,0.8017037189306372,0.6667464199047356,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.0012925324034164373,1.071216671094129,0.4916666666666667,4.333333333333333,9023.792769009704,0.0051926984246530436,-0.41440102193192724,-0.35833333333333334,1.6666666666666667,-0.27735696772851837
02,19,MATURE,POST_EDIT,60,42.0,1.0,1.0,60.0,0.0,1.0,0.6801254527110882,0.508792364734223,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.0007193952361722531,1.0751751081428917,0.4916666666666667,4.0,9730.905192668853,0.005765835591897227,-0.41835945898068977,-0.35833333333333334,2.0,-0.20840459586492033
02,19,MATURE,RELAXED,1,53.333333333333336,1.0,1.0,0.0,0.0,1.0,0.9685517975032778,0.8125578425318841,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.006899561259211438,0.8264422993439949,0.7999999999999999,6.666666666666667,9799.748259562546,-0.00041433043114195815,-0.169626650181793,-0.04999999999999997,-0.6666666666666666,-0.1193660433728525
02,19,MATURE,RELAXED,2,61.0,1.0,1.0,1.0,0.0,1.0,0.9380322770377155,0.8520981616286875,0.00648523082806948,0.6568156491622019,0.85,6.0,11028.089922684181,0.008721580143073044,1.11835064540428,0.6333333333333333,6.333333333333333,6778.572063653697,-0.002236349315003563,-0.4615349962420779,-0.21666666666666665,-0.3333333333333333,-0.5759609342860518
