candidate,matrix_id,pulse_length,row_index,landmark,replicate,pulse_completed,pulse_observed_fissions,release_completed,release_observed_fissions,edits_applied,release_interventions_applied,persistence,first_departure_time,release_inherited_fixed_fraction,release_break_count,final_similarity,minimum_similarity,final_risk,final_entropy,final_top1_share,final_occupied_types,final_throughput
03,6,16,567.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,5.833333333333333,5.833333333333333,0.9527777777777778,2.8333333333333335,0.12569645812944427,0.0,0.3800403971367974,2.3873949686767886,0.2848367598367599,16.833333333333332,626.0520738659168
03,6,32,568.5,60.0,2.5,1.0,32.0,1.0,60.0,32.0,0.0,7.0,7.0,0.975,1.5,0.10736769151247953,0.0,0.25806728860024175,2.28102397028332,0.3469646982372327,17.166666666666668,6725.175971940777
03,6,60,569.5,60.0,2.5,1.0,60.0,1.0,60.0,60.0,0.0,3.8333333333333335,3.8333333333333335,0.9638888888888889,2.1666666666666665,0.39055586624989475,0.0,0.19061385987994042,1.6470791320853146,0.4950858250276855,12.0,36586.39493482025
03,7,1,647.5,60.0,2.5,1.0,1.0,1.0,60.0,1.0,0.0,1.0,1.0,0.975,1.5,0.4792659625929865,0.06908113854548188,0.30209471029145707,2.2686060726508797,0.3446504420769127,17.0,492.322428538382
03,7,2,648.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,4.666666666666667,4.666666666666667,0.9916666666666667,0.5,0.3303112600582551,0.18662263462562376,0.14828976047722678,2.0266083022117396,0.38958866381387675,14.0,600.7855334244314
03,7,4,649.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,4.666666666666667,4.666666666666667,0.9777777777777777,1.3333333333333333,0.24915536090400048,0.05371052793394762,0.21059968712943603,2.162647076660009,0.3708796887939024,15.166666666666666,1040.683027797544
03,7,8,650.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,7.166666666666667,7.166666666666667,0.9555555555555556,2.6666666666666665,0.2435744921758911,0.03515153548249719,0.22445812995721978,2.1477270305793215,0.37350370028208607,15.166666666666666,417.90078673948375
03,7,16,651.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,7.5,7.5,0.9194444444444444,4.833333333333333,0.01773934626015559,0.0,0.35217203517358703,2.3614496713541846,0.30278617610644487,16.833333333333332,405.5251549954312
03,7,32,652.5,60.0,2.5,1.0,32.0,1.0,60.0,32.0,0.0,3.6666666666666665,3.6666666666666665,0.9611111111111111,2.3333333333333335,0.011364898023091081,0.0007697593061845482,0.22800233578405701,2.1945065545919644,0.3571028977919973,15.166666666666666,489.9178430667771
03,7,60,653.5,60.0,2.5,1.0,60.0,1.0,60.0,60.0,0.0,5.0,5.0,0.9611111111111111,2.3333333333333335,0.07267306441368275,0.0,0.19965243982803238,2.063849242456688,0.3693069334516703,13.166666666666666,517.2015631469986
03,8,1,731.5,60.0,2.5,1.0,1.0,1.0,60.0,1.0,0.0,3.3333333333333335,3.3333333333333335,0.7888888888888889,12.666666666666666,0.3539795675668882,0.12610833282605857,0.6946779977314619,3.0027012625353273,0.14629730279946188,25.0,72.84371715846187
03,8,2,732.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,4.333333333333333,4.333333333333333,0.8083333333333332,11.5,0.6335169170544194,0.06113657476524747,0.6404133430923662,2.777042492368908,0.21190935214109344,22.333333333333332,125.63996543901605
