candidate,matrix_id,policy,row_index,landmark,replicate,completed_horizon,observed_fissions,inherited_observed_fraction,inherited_fixed_horizon_fraction,inherited_boundary_count,total_breaks,episode_count,longest_inherited_run,edits_applied,edits_per_inherited_boundary,threshold_excursions,residual_excursions,mean_risk_before,mean_risk_after,final_entropy,final_top1_share,final_occupied_types,final_throughput,mean_growth_updates,noop_plain_bitwise_exact
03,3,MODEL_EVERY_4,491.5,60.0,2.5,1.0,60.0,0.9777777777777777,0.9777777777777777,58.666666666666664,1.3333333333333333,0.6666666666666666,49.333333333333336,15.0,0.2557227742061173,0.0,0.0,0.31479914432132045,0.28423418095041525,2.4644619414694713,0.2990016419636983,18.666666666666668,857.2868425107794,30.927777777777777,1.0
03,3,MODEL_EVERY_8,492.5,60.0,2.5,1.0,60.0,0.9416666666666668,0.9416666666666668,56.5,3.5,2.6666666666666665,35.666666666666664,7.0,0.12415568148326768,0.0,0.0,0.37806184944427534,0.3649857652152115,2.322089068440722,0.344390488341066,17.5,698.9557935661738,30.96111111111111,1.0
03,3,NOOP,499.5,60.0,2.5,1.0,60.0,0.9111111111111111,0.9111111111111111,54.666666666666664,5.333333333333333,2.3333333333333335,30.166666666666668,0.0,0.0,0.0,0.0,0.4251918982737373,0.4251918982737373,2.537112114892803,0.24530561328474043,18.666666666666668,201.89499984389718,32.925000000000004,1.0
03,3,RANDOM_EVERY_1,494.5,60.0,2.5,1.0,60.0,0.9388888888888888,0.9388888888888888,56.333333333333336,3.6666666666666665,2.1666666666666665,33.5,60.0,1.0669944090996724,0.0,0.0,0.4002602680978831,0.4061519258257662,2.7268072526084546,0.24322664206565134,21.833333333333332,299.9073183317861,32.827777777777776,1.0
03,3,RANDOM_EVERY_16,498.5,60.0,2.5,1.0,60.0,0.9194444444444444,0.9194444444444444,55.166666666666664,4.833333333333333,2.6666666666666665,25.0,3.0,0.05457808733775169,0.0,0.0,0.43186809959499733,0.4319253205225783,2.4355285107577695,0.2731096320019653,17.666666666666668,272.5416381333253,33.0,1.0
03,3,RANDOM_EVERY_2,495.5,60.0,2.5,1.0,60.0,0.9249999999999999,0.9249999999999999,55.5,4.5,2.6666666666666665,29.833333333333332,30.0,0.5412243152158572,0.0,0.0,0.4201228674218483,0.4218915851412606,2.361718187901325,0.33420139709861657,18.5,563.0573713338368,33.15277777777778,1.0
03,3,RANDOM_EVERY_4,496.5,60.0,2.5,1.0,60.0,0.8999999999999999,0.8999999999999999,54.0,6.0,3.8333333333333335,24.5,15.0,0.27812797051654464,0.0,0.0,0.452866722985815,0.45419134396839306,2.6671852760995787,0.24923090863188033,21.5,73.14314703975937,33.23333333333333,1.0
03,3,RANDOM_EVERY_8,497.5,60.0,2.5,1.0,60.0,0.9166666666666666,0.9166666666666666,55.0,5.0,2.3333333333333335,32.666666666666664,7.0,0.12772235840659177,0.0,0.0,0.41935334948714537,0.42004001503108074,2.47097117113216,0.2699328275391342,18.166666666666668,237.59359314913544,33.205555555555556,1.0
03,4,MODEL_EVERY_1,621.5,60.0,2.5,1.0,60.0,0.9972222222222222,0.9972222222222222,59.833333333333336,0.16666666666666666,0.16666666666666666,57.833333333333336,60.0,1.002824858757062,0.0,0.0,0.11837294214386973,0.0703169404946455,1.6620326146897595,0.43864927262400083,10.0,2246.5394446584255,23.825,1.0
03,4,MODEL_EVERY_16,625.5,60.0,2.5,1.0,60.0,0.9083333333333333,0.9083333333333333,54.5,5.5,3.6666666666666665,24.333333333333332,3.0,0.05508765114028272,0.0,0.0,0.4673347420104672,0.46123158374626855,2.4785519324070875,0.27625206848155204,17.833333333333332,180.57686156288275,35.705555555555556,1.0
03,4,MODEL_EVERY_2,622.5,60.0,2.5,1.0,60.0,0.9888888888888888,0.9888888888888888,59.333333333333336,0.6666666666666666,0.6666666666666666,49.0,30.0,0.5056497175141242,0.0,0.0,0.22155797938814423,0.1746797200018364,2.1093220017805443,0.36694108528347663,14.5,1240.0415718624627,28.002777777777776,1.0
03,4,MODEL_EVERY_4,623.5,60.0,2.5,1.0,60.0,0.9527777777777778,0.9527777777777778,57.166666666666664,2.8333333333333335,2.1666666666666665,35.0,15.0,0.2624557082361075,0.0,0.0,0.37986368478069404,0.3478918400889657,2.4937861023628236,0.2881320096954752,18.666666666666668,673.2209711583109,31.41111111111111,1.0
03,4,MODEL_EVERY_8,624.5,60.0,2.5,1.0,60.0,0.9166666666666666,0.9166666666666666,55.0,5.0,3.0,28.333333333333332,7.0,0.12732963810007836,0.0,0.0,0.43836551701295917,0.42516845123891844,2.490151948351306,0.30118102796674223,19.333333333333332,524.340477899956,34.58611111111111,1.0
03,4,NOOP,631.5,60.0,2.5,1.0,60.0,0.8916666666666666,0.8916666666666666,53.5,6.5,4.5,17.666666666666668,0.0,0.0,0.0,0.0,0.5018762737772221,0.5018762737772221,2.100003281823092,0.3713362449135429,13.833333333333334,62.811027120514616,36.08888888888889,1.0
03,4,RANDOM_EVERY_1,626.5,60.0,2.5,1.0,60.0,0.8305555555555556,0.8305555555555556,49.833333333333336,10.166666666666666,3.6666666666666665,18.333333333333332,60.0,1.21273483486175,0.0,0.0,0.5080927115826289,0.5127569486220471,2.5985905541326204,0.26976550454727605,20.333333333333332,260.5489455218761,36.71944444444444,1.0
03,4,RANDOM_EVERY_16,630.5,60.0,2.5,1.0,60.0,0.8583333333333334,0.8583333333333334,51.5,8.5,4.166666666666667,20.666666666666668,3.0,0.0583263965963744,0.0,0.0,0.5014345071986099,0.5015671652197972,2.396755894140148,0.2571338438804483,16.666666666666668,258.0630656150298,34.50555555555555,1.0
