substrate,rule,donor_id,arm,donor_kind,depths,final_leaves,final_success_count,final_success_rate
life,117228,life-117228-4-12,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 30}]",30,0,0.0
life,117228,life-117228-4-12,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 30}]",30,0,0.0
life,117228,life-117228-0-16,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 15}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 30, ""sibling_concordance"": 1.0, ""survivors"": 30}]",30,25,0.8333333333333334
life,117228,life-117228-0-16,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,0,0.0
life,117228,life-117228-0-16,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 14}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 28, ""sibling_concordance"": 1.0, ""survivors"": 28}]",28,0,0.0
life,119272,life-119272-7-495,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 0}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}]",0,0,0.0
life,119272,life-119272-7-495,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 4}]",4,0,0.0
life,119272,life-119272-7-495,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 2}]",2,0,0.0
life,119272,life-119272-4-532,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.6666666666666666, ""nodes"": 6, ""sibling_concordance"": 0.3333333333333333, ""survivors"": 4}, {""depth"": 5, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 5}]",5,0,0.0
life,119272,life-119272-4-532,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 0}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}]",0,0,0.0
life,119272,life-119272-4-532,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}]",4,0,0.0
life,119272,life-119272-6-1798,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 0}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}]",0,0,0.0
life,119272,life-119272-6-1798,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 4, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 5, ""identity_rate"": 0.8333333333333334, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 5}]",5,0,0.0
life,119272,life-119272-6-1798,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 1}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}]",2,0,0.0
life,119272,life-119272-2-3002,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 0}]",0,0,0.0
life,119272,life-119272-2-3002,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.6666666666666666, ""nodes"": 6, ""sibling_concordance"": 0.3333333333333333, ""survivors"": 4}, {""depth"": 4, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 5}, {""depth"": 5, ""identity_rate"": 0.8, ""nodes"": 10, ""sibling_concordance"": 0.6, ""survivors"": 8}]",8,0,0.0
life,119272,life-119272-2-3002,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.0, ""survivors"": 4}]",4,0,0.0
life,119272,life-119272-1-8009,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.6666666666666666, ""nodes"": 6, ""sibling_concordance"": 0.3333333333333333, ""survivors"": 4}, {""depth"": 4, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 5}, {""depth"": 5, ""identity_rate"": 0.6, ""nodes"": 10, ""sibling_concordance"": 0.6, ""survivors"": 6}]",6,0,0.0
life,119272,life-119272-1-8009,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.6666666666666666, ""nodes"": 6, ""sibling_concordance"": 0.3333333333333333, ""survivors"": 4}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 4}]",4,1,0.25
life,119272,life-119272-1-8009,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 5, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}]",3,0,0.0
life,119272,life-119272-1-9657,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.8333333333333334, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 5}, {""depth"": 4, ""identity_rate"": 0.7, ""nodes"": 10, ""sibling_concordance"": 0.4, ""survivors"": 7}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 14, ""sibling_concordance"": 0.2857142857142857, ""survivors"": 7}]",7,0,0.0
life,119272,life-119272-1-9657,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.16666666666666666, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 1}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}]",1,0,0.0
life,119272,life-119272-1-9657,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 0}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}]",0,0,0.0
life,119272,life-119272-0-9776,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 0}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 0, ""sibling_concordance"": 0.0, ""survivors"": 0}]",0,0,0.0
life,119272,life-119272-0-9776,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 5, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 6}]",6,0,0.0
life,119272,life-119272-0-9776,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.6666666666666666, ""nodes"": 6, ""sibling_concordance"": 0.3333333333333333, ""survivors"": 4}, {""depth"": 5, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 3}]",3,0,0.0
life,119272,life-119272-1-9913,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 6}, {""depth"": 4, ""identity_rate"": 0.8333333333333334, ""nodes"": 12, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 10}, {""depth"": 5, ""identity_rate"": 0.85, ""nodes"": 20, ""sibling_concordance"": 0.7, ""survivors"": 17}]",17,0,0.0
life,119272,life-119272-1-9913,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.8333333333333334, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 5}, {""depth"": 5, ""identity_rate"": 0.8, ""nodes"": 10, ""sibling_concordance"": 1.0, ""survivors"": 8}]",8,1,0.125
life,119272,life-119272-1-9913,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.8333333333333334, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 5}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 10, ""sibling_concordance"": 0.4, ""survivors"": 5}]",5,0,0.0
life,124375,life-124375-1-1,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.8333333333333334, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 5}, {""depth"": 4, ""identity_rate"": 0.9, ""nodes"": 10, ""sibling_concordance"": 0.8, ""survivors"": 9}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 18, ""sibling_concordance"": 1.0, ""survivors"": 18}]",18,12,0.6666666666666666
life,124375,life-124375-1-1,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0625, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,2,0.0625
life,124375,life-124375-1-1,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,2,0.0625
life,124375,life-124375-2-2,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.8333333333333334, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 5}, {""depth"": 4, ""identity_rate"": 0.9, ""nodes"": 10, ""sibling_concordance"": 0.8, ""survivors"": 9}, {""depth"": 5, ""identity_rate"": 0.9444444444444444, ""nodes"": 18, ""sibling_concordance"": 0.8888888888888888, ""survivors"": 17}]",17,15,0.8823529411764706
life,124375,life-124375-2-2,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,0,0.0
life,124375,life-124375-2-2,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,0,0.0
life,124375,life-124375-3-3,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.96875, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 31}]",31,27,0.8709677419354839
life,124375,life-124375-3-3,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,0,0.0
life,124375,life-124375-3-3,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,0,0.0
life,124375,life-124375-5-5,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 14}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 28, ""sibling_concordance"": 1.0, ""survivors"": 28}]",28,20,0.7142857142857143
life,124375,life-124375-5-5,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,1,0.03125
life,124375,life-124375-5-5,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,1,0.03125
