candidate,matrix_id,controller,cross_lineage_final_cosine,completed_horizon,observed_fissions,inherited_boundary_count,inherited_fraction,total_breaks,episode_count,longest_inherited_run,mean_growth_updates,final_entropy,final_occupied_types,final_top1_share,final_throughput,final_risk,mean_predicted_action_shift,out_of_development_envelope_fraction,distinct_swaps,repeated_swaps,immediately_reversing_swaps
03,29,MODEL_DOWN,0.9531785841092658,1.0,60.0,60.0,1.0,0.0,0.0,60.0,28.87222222222222,1.3968651778653447,9.166666666666666,0.61686884834119,3386.9548841090673,0.03422721095902779,-0.04177005607786596,0.6666666666666666,39.0,21.0,0.0
03,29,MODEL_UP,0.4751975621736768,1.0,60.0,47.0,0.7833333333333332,13.0,5.166666666666667,15.666666666666666,50.708333333333336,2.786799351491819,22.833333333333332,0.18690674940674942,89.75525928422996,0.7339999964505495,0.052634216305620755,0.6666666666666666,53.5,6.5,0.0
03,29,NOOP,0.39428363545379125,1.0,60.0,57.166666666666664,0.9527777777777778,2.8333333333333335,1.8333333333333333,38.5,40.525,2.303991049934052,16.666666666666668,0.29540990165990166,233.08394200782686,0.4508203118799776,0.0,0.6666666666666666,0.0,0.0,0.0
03,29,RANDOM,0.4091599587631947,1.0,60.0,54.166666666666664,0.902777777777778,5.833333333333333,3.0,26.166666666666668,43.74166666666665,2.354109851796386,17.333333333333332,0.32427985324274655,367.658954410128,0.46483852947430176,0.004189460606367097,0.6694444444444444,59.666666666666664,0.3333333333333333,0.0
03,29,RULE_DOWN,0.9612513022743137,1.0,60.0,60.0,1.0,0.0,0.0,60.0,27.58888888888889,1.4763923062017124,10.166666666666666,0.6074149684443801,2421.1014847317006,0.04569273960076178,-0.034479330661719314,0.6666666666666666,31.833333333333332,28.166666666666668,0.0
03,29,RULE_UP,0.4153183614720663,1.0,60.0,48.166666666666664,0.8027777777777777,11.833333333333334,5.0,14.333333333333334,48.699999999999996,2.863585220270347,21.666666666666668,0.15623974815151287,28.284874796904063,0.7770697304409312,0.04205379312420662,0.6666666666666666,48.0,12.0,0.0
03,30,MODEL_DOWN,0.9822612913761215,1.0,60.0,60.0,1.0,0.0,0.0,60.0,10.302777777777777,0.9940256133981565,4.5,0.4977433652464252,5562.475247542078,0.002664649314228398,-0.005339224512189113,0.6666666666666666,33.166666666666664,26.833333333333332,0.0
03,30,MODEL_UP,0.9774857192560573,1.0,60.0,60.0,1.0,0.0,0.0,60.0,19.69722222222222,1.3160583788920228,11.166666666666666,0.6850049554559453,5250.7804394318455,0.014295323251375487,0.00573018876255339,0.6694444444444444,20.333333333333332,39.666666666666664,0.0
03,30,NOOP,0.977600996817362,1.0,60.0,60.0,1.0,0.0,0.0,60.0,20.477777777777778,1.2511161620601936,10.166666666666666,0.6959531859610539,5555.068713265358,0.0138251137779491,0.0,0.6694444444444444,0.0,0.0,0.0
03,30,RANDOM,0.9687550360807584,1.0,60.0,60.0,1.0,0.0,0.0,60.0,19.130555555555556,1.1457784054076987,9.166666666666666,0.7070418716153376,5749.967619829316,0.0100005053532096,0.0010491212884810683,0.6666666666666666,59.333333333333336,0.6666666666666666,0.0
