state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_RENEWAL_UP,q_all_RENEWAL_UP,q_half_A_RENEWAL_UP,q_half_B_RENEWAL_UP,prediction_RENEWAL_DOWN,q_all_RENEWAL_DOWN,q_half_A_RENEWAL_DOWN,q_half_B_RENEWAL_DOWN,prediction_RANDOM,q_all_RANDOM,q_half_A_RANDOM,q_half_B_RANDOM,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m044-g035-natural-break-f01,03,44,35,41,23,48,1315,0.9639683313810039,0.953125,0.96875,0.9375,0.9107890674960811,0.90625,0.96875,0.84375,0.9287037191836237,0.9375,0.96875,0.90625,0.9281419448128067,0.875,0.84375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m044-g050-natural-break-f10,03,44,50,34,18,40,2199,0.9682101484176454,0.984375,0.96875,1.0,0.9112274349221337,0.96875,0.96875,0.96875,0.9136851428842999,1.0,1.0,1.0,0.9257777311313672,0.921875,0.96875,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m044-g065-natural-break-f16,03,44,65,40,24,55,2999,0.9549844892643805,0.875,0.84375,0.90625,0.8847154479147559,0.921875,0.90625,0.9375,0.8948563449388774,0.84375,0.9375,0.75,0.9008413518156706,0.890625,0.875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m044-g080-natural-break-f09,03,44,80,34,24,41,3226,0.9517340930672489,0.953125,0.9375,0.96875,0.8637133226705971,0.90625,0.90625,0.90625,0.8772427533563624,0.78125,0.78125,0.78125,0.882394130788925,0.84375,0.875,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m045-g020-natural-break-f11,02,45,20,40,27,72,1591,0.9938349531033426,0.96875,0.9375,1.0,0.9367927765754799,0.921875,0.96875,0.875,0.9507166293309216,0.96875,1.0,0.9375,0.9503122584610607,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m045-g035-natural-break-f28,02,45,35,40,22,86,3086,0.964843825061001,0.9375,0.90625,0.96875,0.8960116705785296,0.90625,0.875,0.9375,0.9117754664232207,0.9375,0.96875,0.90625,0.9127398088023767,0.90625,0.9375,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m045-g050-natural-break-f06,02,45,50,40,25,65,2792,0.9961320836953147,1.0,1.0,1.0,0.9785663504128779,1.0,1.0,1.0,0.9921200659316295,1.0,1.0,1.0,0.9920036543399127,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m045-g065-natural-break-f01,02,45,65,40,24,48,3287,0.9917816209800112,0.984375,0.96875,1.0,0.9617771117468257,0.984375,1.0,0.96875,0.9849503170711751,1.0,1.0,1.0,0.9851434248380437,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m045-g080-natural-break-f08,02,45,80,40,28,61,4519,0.982792952360458,0.984375,1.0,0.96875,0.9401420600916673,1.0,1.0,1.0,0.955390969582315,1.0,1.0,1.0,0.9506702548093471,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m045-g020-natural-break-f15,03,45,20,39,30,99,1221,0.9842223528841897,1.0,1.0,1.0,0.9260213974577821,0.953125,0.9375,0.96875,0.9720666162802235,0.96875,0.96875,0.96875,0.9712884797588754,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m045-g035-natural-break-f03,03,45,35,32,15,38,1088,0.9960873694070571,0.984375,0.96875,1.0,0.9734754713385159,0.984375,0.96875,1.0,0.987489010365417,0.96875,0.96875,0.96875,0.9863387413782941,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m045-g050-natural-break-f22,03,45,50,45,31,59,2541,0.9640969802540714,0.984375,0.96875,1.0,0.9010848198469088,0.96875,0.96875,0.96875,0.9136423285699394,0.96875,0.96875,0.96875,0.9184825659758089,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m045-g065-natural-break-f03,03,45,65,37,20,33,2371,0.9805406792788655,1.0,1.0,1.0,0.9385828148109451,0.96875,0.96875,0.96875,0.9698015566600465,1.0,1.0,1.0,0.9666582603467649,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m045-g080-natural-break-f04,03,45,80,31,22,72,3090,0.9841095664524853,1.0,1.0,1.0,0.9362730438111709,0.984375,0.96875,1.0,0.972264039017174,1.0,1.0,1.0,0.9715552032646316,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m046-g020-natural-break-f01,02,46,20,40,18,35,695,0.9888461241039193,0.96875,1.0,0.9375,0.971494219847468,0.96875,0.96875,0.96875,0.9800133744693487,0.96875,0.96875,0.96875,0.9829726344300613,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m046-g035-natural-break-f10,02,46,35,40,21,39,1312,0.9600680153776706,1.0,1.0,1.0,0.871497412134891,0.890625,0.875,0.90625,0.8951801172019561,0.90625,0.875,0.9375,0.8989440542716105,0.890625,0.875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m046-g050-natural-break-f04,02,46,50,40,24,23,1576,0.9649711411909921,0.96875,0.9375,1.0,0.9270193941588688,0.84375,0.8125,0.875,0.946301865599253,0.9375,1.0,0.875,0.9442771725457458,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m046-g065-natural-break-f18,02,46,65,40,21,59,2601,0.982200935517829,1.0,1.0,1.0,0.9147249158556765,0.921875,0.9375,0.90625,0.9444385393243047,0.859375,0.875,0.84375,0.9426801968457451,0.84375,0.875,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m046-g080-natural-break-f02,02,46,80,40,28,41,2625,0.9778476637457211,0.921875,0.84375,1.0,0.9476477599002423,0.828125,0.84375,0.8125,0.9624003470828355,0.875,0.90625,0.84375,0.9630890425756728,0.828125,0.8125,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m046-g020-natural-break-f12,03,46,20,35,25,28,883,0.9743662431150845,0.953125,0.90625,1.0,0.9370968699315942,0.890625,0.875,0.90625,0.9550515522763977,0.921875,0.875,0.96875,0.9550386180168708,0.796875,0.71875,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m046-g035-natural-break-f04,03,46,35,36,15,26,1224,0.9976803266438294,1.0,1.0,1.0,0.9770591041292496,0.921875,0.96875,0.875,0.9944391093467796,0.96875,0.9375,1.0,0.9947597161884892,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m046-g050-natural-break-f11,03,46,50,46,22,24,1778,0.986573890773162,0.96875,0.96875,0.96875,0.9554125751898935,0.8125,0.78125,0.84375,0.963042331689404,0.84375,0.84375,0.84375,0.9630638336307423,0.875,0.84375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m046-g065-natural-break-f05,03,46,65,35,24,38,2044,0.9507922791325064,0.96875,0.9375,1.0,0.8816668188390042,0.875,0.875,0.875,0.8948908613383332,0.859375,0.8125,0.90625,0.8955569249668914,0.84375,0.84375,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m046-g080-natural-break-f08,03,46,80,44,24,36,2391,0.956809797000413,0.921875,0.90625,0.9375,0.903661106889195,0.765625,0.84375,0.6875,0.9278118051123903,0.890625,0.8125,0.96875,0.9261634922685653,0.90625,0.875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m048-g020-natural-break-f20,02,48,20,40,21,46,1973,0.9992098325730726,1.0,1.0,1.0,0.9653640442610133,0.90625,0.875,0.9375,0.9725537907029291,0.921875,0.90625,0.9375,0.9726997245900603,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m048-g035-natural-break-f27,02,48,35,40,21,57,2965,0.9815711127819124,0.96875,0.9375,1.0,0.9163850735798285,0.9375,1.0,0.875,0.9267986493105665,0.96875,0.96875,0.96875,0.9338275628110405,0.921875,0.90625,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m048-g050-natural-break-f07,02,48,50,40,24,53,2506,0.9985710333507511,0.96875,1.0,0.9375,0.9500434648605898,0.90625,0.9375,0.875,0.9578114559399818,0.953125,0.9375,0.96875,0.9581989589174269,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m048-g065-natural-break-f15,02,48,65,40,27,59,3514,0.9849162598744795,0.984375,1.0,0.96875,0.9361844528111468,0.953125,0.9375,0.96875,0.9544114642715625,0.953125,1.0,0.90625,0.9523485029542283,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m048-g080-natural-break-f02,02,48,80,40,26,66,3510,0.9985515009830205,0.984375,1.0,0.96875,0.9340043807575327,0.859375,0.78125,0.9375,0.9485705867212114,0.9375,0.9375,0.9375,0.9461794127793401,0.875,0.84375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m048-g020-natural-break-f02,03,48,20,42,27,62,796,0.9932280818780752,0.96875,0.96875,0.96875,0.932867062646856,0.9375,0.9375,0.9375,0.9392318305024155,0.921875,0.9375,0.90625,0.9413153162550202,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m048-g035-natural-break-f09,03,48,35,40,25,28,1513,0.982267461969715,0.953125,0.9375,0.96875,0.9359454578365223,0.921875,0.9375,0.90625,0.9468796508649108,0.9375,0.9375,0.9375,0.9462242627111168,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m048-g050-natural-break-f02,03,48,50,34,20,22,1835,0.9814545422178116,1.0,1.0,1.0,0.93524721181219,0.90625,0.9375,0.875,0.9403711007586698,0.859375,0.78125,0.9375,0.9450646777925577,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m048-g065-natural-break-f07,03,48,65,42,19,62,2578,0.9796799250605635,1.0,1.0,1.0,0.927038747820236,0.84375,0.78125,0.90625,0.9362198660896316,0.890625,0.90625,0.875,0.9380032903960104,0.921875,0.875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m048-g080-natural-break-f02,03,48,80,36,22,40,2973,0.9942595218393461,0.984375,1.0,0.96875,0.9561516981103977,0.875,0.84375,0.90625,0.9630676294263705,0.953125,0.9375,0.96875,0.9637099916577322,0.84375,0.875,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m049-g020-natural-break-f58,02,49,20,40,14,34,2398,0.9997423167395121,1.0,1.0,1.0,0.992693308919605,1.0,1.0,1.0,0.9993515211440741,1.0,1.0,1.0,0.9992033405324666,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m049-g035-natural-break-f30,02,49,35,40,14,37,1932,0.999016293610764,1.0,1.0,1.0,0.9950831134351631,1.0,1.0,1.0,0.9977451941022916,1.0,1.0,1.0,0.9979987854099343,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m049-g020-natural-break-f60,03,49,20,32,14,19,2195,0.9985375012474563,1.0,1.0,1.0,0.9924727553265889,1.0,1.0,1.0,0.9970351231561203,1.0,1.0,1.0,0.997206773399891,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m049-g035-natural-break-f23,03,49,35,36,12,10,1544,0.9958979501827192,1.0,1.0,1.0,0.9865297427175851,1.0,1.0,1.0,0.9914110347507107,1.0,1.0,1.0,0.9926909594119655,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m049-g050-natural-break-f31,03,49,50,42,17,31,2073,0.9955107382877137,1.0,1.0,1.0,0.9851088361425203,1.0,1.0,1.0,0.9918771812422469,1.0,1.0,1.0,0.9923901859626537,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m049-g065-natural-break-f06,03,49,65,36,19,22,1880,0.994240703351892,1.0,1.0,1.0,0.9868593802312787,1.0,1.0,1.0,0.9902217736015101,1.0,1.0,1.0,0.991249740706709,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m050-g020-natural-break-f03,02,50,20,40,22,49,1065,0.977005288700574,1.0,1.0,1.0,0.9393605593318172,0.9375,0.9375,0.9375,0.9556051570542725,0.984375,1.0,0.96875,0.9566851187889447,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m050-g050-natural-break-f20,02,50,50,40,19,47,3336,0.9854403026162963,0.984375,0.96875,1.0,0.9679989236912917,0.96875,1.0,0.9375,0.9772951570509146,1.0,1.0,1.0,0.9762288190430665,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m050-g065-natural-break-f38,02,50,65,40,18,56,4962,0.9619244332463572,0.984375,0.96875,1.0,0.9020859949031635,1.0,1.0,1.0,0.9288993916487714,0.984375,1.0,0.96875,0.9244009667760932,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m050-g080-natural-break-f06,02,50,80,40,24,48,3946,0.977722994802804,0.96875,0.96875,0.96875,0.9241335017252875,0.953125,0.9375,0.96875,0.9437384070430703,0.96875,0.96875,0.96875,0.9447146914848584,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m050-g020-natural-break-f01,03,50,20,37,22,32,703,0.9523329611985677,0.984375,1.0,0.96875,0.9062824645138968,0.921875,0.9375,0.90625,0.9294831813789622,1.0,1.0,1.0,0.9254605216784951,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m050-g035-natural-break-f44,03,50,35,31,20,38,2832,0.9734489484613068,0.953125,0.96875,0.9375,0.9443931658153695,0.96875,0.96875,0.96875,0.9654817220507633,0.96875,0.9375,1.0,0.9648340637927757,0.953125,0.90625,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m050-g050-natural-break-f22,03,50,50,39,23,47,2556,0.9652111261586465,0.984375,0.96875,1.0,0.9305692084816929,0.9375,0.90625,0.96875,0.944396029787686,0.984375,1.0,0.96875,0.9437304139981763,0.96875,0.9375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m050-g065-natural-break-f50,03,50,65,28,17,31,3884,0.9698597057287518,1.0,1.0,1.0,0.94309528751221,1.0,1.0,1.0,0.9521701860342154,1.0,1.0,1.0,0.9545718486450328,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m050-g080-natural-break-f28,03,50,80,34,18,36,3853,0.9668406248059722,1.0,1.0,1.0,0.9424615837507568,1.0,1.0,1.0,0.9503532868091304,0.984375,0.96875,1.0,0.953082876785539,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m051-g020-natural-break-f03,02,51,20,40,24,38,962,0.940603181115001,1.0,1.0,1.0,0.784398203740372,0.96875,1.0,0.9375,0.8407674867731036,0.90625,1.0,0.8125,0.8426003006585229,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m051-g035-natural-break-f03,02,51,35,40,27,58,1605,0.9767002941270991,1.0,1.0,1.0,0.8554444935473877,0.875,0.84375,0.90625,0.959962388851768,1.0,1.0,1.0,0.9486048349283996,0.953125,1.0,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m051-g050-natural-break-f07,02,51,50,40,22,33,2300,0.9744508761769854,0.96875,0.96875,0.96875,0.9160356783898024,0.953125,0.9375,0.96875,0.9605288284691081,0.953125,0.96875,0.9375,0.9570344978439678,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m051-g065-natural-break-f12,02,51,65,40,21,35,3168,0.9908646043226503,0.984375,0.96875,1.0,0.9522807824850861,0.96875,0.96875,0.96875,0.9662055446375186,1.0,1.0,1.0,0.9681102707649911,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m051-g080-natural-break-f01,02,51,80,40,18,60,3410,0.9931604933912713,0.984375,0.96875,1.0,0.9470119767874154,0.984375,0.96875,1.0,0.9557137856693702,0.921875,0.96875,0.875,0.965502365976552,0.9375,0.96875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m051-g020-natural-break-f11,03,51,20,48,26,27,1008,0.9732422891460409,1.0,1.0,1.0,0.9073012852691668,0.921875,0.90625,0.9375,0.9262423193205012,0.96875,0.96875,0.96875,0.9300002201832402,0.9375,0.875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m051-g035-natural-break-f36,03,51,35,34,18,24,2027,0.9950140247895471,1.0,1.0,1.0,0.9800035356432181,0.984375,1.0,0.96875,0.9919598486280317,1.0,1.0,1.0,0.9919112717676741,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m051-g050-natural-break-f13,03,51,50,32,17,22,1910,0.9913558538741173,1.0,1.0,1.0,0.9778241906328484,1.0,1.0,1.0,0.9826504824661141,0.984375,0.96875,1.0,0.9827817421564028,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m051-g065-natural-break-f07,03,51,65,33,16,25,2216,0.9964487618133626,1.0,1.0,1.0,0.9673307425327872,0.984375,0.96875,1.0,0.9929099674917325,0.96875,0.96875,0.96875,0.9929085866272437,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m051-g080-natural-break-f01,03,51,80,37,22,73,2575,0.9851590339090989,1.0,1.0,1.0,0.952097718803786,0.921875,0.90625,0.9375,0.9603563799567552,0.90625,0.9375,0.875,0.9596501239440594,0.890625,0.875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m052-g020-natural-break-f11,02,52,20,40,23,47,1507,0.8737551903361149,0.9375,0.90625,0.96875,0.7162280935582137,0.734375,0.8125,0.65625,0.8104629210954261,0.84375,0.8125,0.875,0.7582418413219825,0.890625,0.9375,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m052-g035-natural-break-f17,02,52,35,40,26,46,2498,0.9319231701684098,0.9375,0.90625,0.96875,0.837402566196294,0.765625,0.8125,0.71875,0.8957690435570467,0.859375,0.875,0.84375,0.9033652005166395,0.84375,0.8125,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m052-g050-natural-break-f02,02,52,50,40,25,56,2584,0.9008495814483873,0.890625,0.90625,0.875,0.7788798125482216,0.828125,0.78125,0.875,0.8096452083441186,0.828125,0.78125,0.875,0.8192899195423577,0.859375,0.875,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m052-g065-natural-break-f01,02,52,65,40,24,62,3295,0.9583296721558071,0.953125,0.9375,0.96875,0.830225178463073,0.890625,0.90625,0.875,0.8688389123949142,0.890625,0.84375,0.9375,0.8703827280182616,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m052-g080-natural-break-f02,02,52,80,40,22,62,4071,0.9500906060750923,0.984375,1.0,0.96875,0.8789044649953596,0.78125,0.8125,0.75,0.898922501128104,0.90625,0.84375,0.96875,0.9026477267715097,0.890625,0.9375,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m052-g020-natural-break-f01,03,52,20,36,25,28,777,0.9150365384504432,0.828125,0.90625,0.75,0.8605826625937792,0.703125,0.75,0.65625,0.8839299442227083,0.828125,0.78125,0.875,0.8832459131003414,0.78125,0.8125,0.75
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m052-g035-natural-break-f03,03,52,35,36,25,58,1659,0.8981367289672643,0.84375,0.875,0.8125,0.8146660514252457,0.765625,0.71875,0.8125,0.8561635926578156,0.875,0.875,0.875,0.857345390244284,0.78125,0.75,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m052-g050-natural-break-f01,03,52,50,39,27,43,2131,0.9060749245096197,0.90625,1.0,0.8125,0.8360877054454368,0.640625,0.625,0.65625,0.858070136312667,0.765625,0.78125,0.75,0.8566881247094977,0.8125,0.75,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m052-g065-natural-break-f11,03,52,65,38,22,44,3083,0.9315383125261745,0.90625,0.9375,0.875,0.8632780433208354,0.828125,0.875,0.78125,0.889350925643312,0.796875,0.78125,0.8125,0.8775181513419937,0.75,0.8125,0.6875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m052-g080-natural-break-f13,03,52,80,36,18,36,3764,0.9567075738486671,0.953125,0.9375,0.96875,0.9299801731072623,0.921875,0.9375,0.90625,0.9466608374481962,0.921875,0.9375,0.90625,0.9453923629513103,0.9375,0.96875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m054-g020-natural-break-f19,02,54,20,40,22,98,1596,0.9920400519013619,0.953125,0.96875,0.9375,0.9732820038172121,0.90625,0.9375,0.875,0.9789616393386645,0.921875,0.875,0.96875,0.9811888472800541,0.953125,0.90625,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m054-g035-natural-break-f16,02,54,35,40,27,36,2237,0.970693790975422,1.0,1.0,1.0,0.9293710242982689,0.953125,0.96875,0.9375,0.9522206723342322,0.9375,0.9375,0.9375,0.9472858715750635,0.90625,0.875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m054-g050-natural-break-f31,02,54,50,40,26,82,3422,0.9737345472807177,0.953125,0.96875,0.9375,0.922764942418202,0.96875,0.9375,1.0,0.955646135233525,0.9375,0.96875,0.90625,0.952595216113677,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m054-g065-natural-break-f11,02,54,65,40,23,56,3308,0.9722822161807373,0.953125,0.9375,0.96875,0.9272227936036105,0.890625,0.875,0.90625,0.9525585160488558,0.90625,0.9375,0.875,0.9471952768324772,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m054-g080-natural-break-f02,02,54,80,40,23,67,3484,0.975879533132755,0.96875,0.9375,1.0,0.9216952302307654,0.953125,0.9375,0.96875,0.9427770300824327,0.921875,0.96875,0.875,0.9432399543353238,0.90625,0.9375,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m054-g020-natural-break-f07,03,54,20,33,19,55,906,0.9771650410418597,0.984375,1.0,0.96875,0.935648721348708,0.890625,0.9375,0.84375,0.9512339185715635,0.984375,1.0,0.96875,0.9433633547655778,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m054-g035-natural-break-f02,03,54,35,29,15,55,1206,0.9909566791730905,0.984375,1.0,0.96875,0.9670925632823177,0.984375,1.0,0.96875,0.9786692050519795,0.953125,0.9375,0.96875,0.9803618681510882,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m054-g050-natural-break-f01,03,54,50,31,16,46,1634,0.9850612471464991,0.984375,1.0,0.96875,0.957803072765225,0.984375,1.0,0.96875,0.9730094372884718,0.96875,0.96875,0.96875,0.9750353396556414,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m054-g065-natural-break-f01,03,54,65,36,16,42,2178,0.9755670016789806,0.984375,1.0,0.96875,0.9490585021712367,0.984375,0.96875,1.0,0.9545874517896888,0.984375,1.0,0.96875,0.955405385494514,0.921875,0.90625,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m054-g080-natural-break-f06,03,54,80,44,26,33,2872,0.9862017739443534,1.0,1.0,1.0,0.9715202075009972,1.0,1.0,1.0,0.9801697915953891,0.96875,0.96875,0.96875,0.9801014475352904,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m056-g035-natural-break-f05,02,56,35,40,21,48,1247,0.9879056842192444,1.0,1.0,1.0,0.9661172279500975,1.0,1.0,1.0,0.9811885578293527,1.0,1.0,1.0,0.9811164312055971,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m056-g050-natural-break-f05,02,56,50,40,19,30,1698,0.9907293581404883,0.984375,1.0,0.96875,0.9734724386728535,1.0,1.0,1.0,0.9849239052541388,0.984375,1.0,0.96875,0.9845761278369224,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m056-g065-natural-break-f37,02,56,65,40,21,41,3197,0.9902532535347452,1.0,1.0,1.0,0.9701914080695245,0.984375,0.96875,1.0,0.9817603241476924,1.0,1.0,1.0,0.9823296041788807,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m056-g080-natural-break-f01,02,56,80,40,19,33,2463,0.9952995557413428,0.984375,0.96875,1.0,0.9747153839607844,0.984375,0.96875,1.0,0.9912864046059298,1.0,1.0,1.0,0.9907736886256524,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m056-g020-natural-break-f47,03,56,20,39,12,29,1561,0.9957092452184637,1.0,1.0,1.0,0.9908006265326836,1.0,1.0,1.0,0.9948247689723957,1.0,1.0,1.0,0.9936262460916785,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m056-g050-natural-break-f24,03,56,50,36,13,24,1823,0.9923419308377176,1.0,1.0,1.0,0.9857087686851606,1.0,1.0,1.0,0.9881085911153484,1.0,1.0,1.0,0.9881144500042256,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m056-g065-natural-break-f27,03,56,65,34,17,45,2316,0.9946169615371102,1.0,1.0,1.0,0.98852914804867,1.0,1.0,1.0,0.9916604042225369,1.0,1.0,1.0,0.9917414759466286,1.0,1.0,1.0
