candidate,matrix_id,arm,original_capture_f16,original_capture_f32,original_arrival_f8,original_reentered,original_coherent8,designated_capture_f16,designated_capture_f32,designated_arrival_f8,designated_reentered,launch_capture_f16,launch_capture_f32,medoid_capture_f16,medoid_capture_f32,first_break_by_f8,designated_capture_f32_cosine_0.85,designated_capture_f32_bray_0.85,designated_capture_f32_cosine_0.90,designated_capture_f32_bray_0.90,designated_capture_f32_cosine_0.95,designated_capture_f32_bray_0.95,original_occupancy,original_maximum_residence,designated_occupancy,designated_maximum_residence,original_completed
03,63,natural_stranger,0.0,0.033854166666666664,0.0625,0.033854166666666664,0.4895833333333333,0.0,0.033854166666666664,0.0625,0.033854166666666664,0.234375,0.3229166666666667,0.0,0.03125,0.0390625,0.06770833333333333,0.0026041666666666665,0.033854166666666664,0.0,0.0026041666666666665,0.0,0.06502278645833333,1.5286458333333333,0.06502278645833333,1.5286458333333333,1.0
03,63,rule_only,0.0,0.0,0.3958333333333333,0.0,0.5182291666666666,0.140625,0.23958333333333334,0.40625,0.23958333333333334,0.0,0.0,0.1484375,0.24739583333333334,0.3125,0.3203125,0.0859375,0.23958333333333334,0.010416666666666666,0.078125,0.0,0.012532552083333334,0.4010416666666667,0.22859700520833334,5.080729166666667,1.0
03,63,state_only,0.14322916666666666,0.3255208333333333,0.4635416666666667,0.3255208333333333,0.4895833333333333,0.14322916666666666,0.3255208333333333,0.4635416666666667,0.3255208333333333,0.0,0.0,0.15104166666666666,0.3385416666666667,0.3359375,0.4401041666666667,0.09114583333333333,0.3255208333333333,0.0234375,0.07552083333333333,0.0,0.3126627604166667,6.59375,0.3126627604166667,6.59375,1.0
03,64,joint,0.0,0.0,0.0,0.0,0.13802083333333334,0.041666666666666664,0.08333333333333333,0.9791666666666666,0.049479166666666664,0.041666666666666664,0.08333333333333333,0.0390625,0.08072916666666667,0.059895833333333336,0.4244791666666667,0.20572916666666666,0.08333333333333333,0.026041666666666668,0.0,0.0,0.0,0.0,0.4637858072916667,6.575520833333333,1.0
03,64,native,0.0390625,0.09114583333333333,0.9869791666666666,0.0546875,0.15364583333333334,0.0390625,0.09114583333333333,0.9869791666666666,0.0546875,0.0390625,0.09114583333333333,0.0390625,0.09375,0.06510416666666667,0.4348958333333333,0.2265625,0.09114583333333333,0.03125,0.0,0.0,0.4597981770833333,6.59375,0.4597981770833333,6.59375,1.0
03,64,natural_stranger,0.028645833333333332,0.0859375,0.84375,0.08072916666666667,0.1328125,0.028645833333333332,0.0859375,0.84375,0.08072916666666667,0.005208333333333333,0.010416666666666666,0.026041666666666668,0.078125,0.08333333333333333,0.3463541666666667,0.1796875,0.0859375,0.0234375,0.0,0.0,0.3953450520833333,5.861979166666667,0.3953450520833333,5.861979166666667,1.0
03,64,rule_only,0.0,0.0,0.11979166666666667,0.0,0.03125,0.0,0.0234375,0.036458333333333336,0.0234375,0.0,0.0,0.0,0.0234375,0.4921875,0.10416666666666667,0.0390625,0.0234375,0.0026041666666666665,0.0,0.0,0.0037434895833333335,0.11979166666666667,0.12296549479166667,2.3828125,1.0
03,64,state_only,0.0,0.015625,0.09375,0.015625,0.0390625,0.0,0.015625,0.09375,0.015625,0.0,0.0,0.0,0.020833333333333332,0.59375,0.08333333333333333,0.036458333333333336,0.015625,0.0078125,0.0,0.0,0.1376953125,2.5885416666666665,0.1376953125,2.5885416666666665,1.0
03,72,joint,0.0,0.0,0.0,0.0,0.11979166666666667,0.057291666666666664,0.07552083333333333,0.9765625,0.020833333333333332,0.057291666666666664,0.07552083333333333,0.059895833333333336,0.078125,0.11197916666666667,0.16145833333333334,0.1015625,0.07552083333333333,0.036458333333333336,0.005208333333333333,0.0078125,0.0,0.0,0.20345052083333334,4.216145833333333,1.0
03,72,native,0.041666666666666664,0.059895833333333336,0.9583333333333334,0.020833333333333332,0.109375,0.041666666666666664,0.059895833333333336,0.9583333333333334,0.020833333333333332,0.041666666666666664,0.059895833333333336,0.041666666666666664,0.0625,0.10677083333333333,0.14322916666666666,0.06770833333333333,0.059895833333333336,0.015625,0.0,0.0,0.181396484375,3.9921875,0.181396484375,3.9921875,1.0
03,72,natural_stranger,0.0026041666666666665,0.026041666666666668,0.10677083333333333,0.026041666666666668,0.13541666666666666,0.0026041666666666665,0.026041666666666668,0.10677083333333333,0.026041666666666668,0.08333333333333333,0.1015625,0.0026041666666666665,0.026041666666666668,0.10677083333333333,0.044270833333333336,0.0234375,0.026041666666666668,0.0078125,0.0026041666666666665,0.0026041666666666665,0.082275390625,2.0286458333333335,0.082275390625,2.0286458333333335,1.0
03,72,rule_only,0.0,0.0,0.0,0.0,0.059895833333333336,0.0026041666666666665,0.0234375,0.08072916666666667,0.0234375,0.0,0.0,0.005208333333333333,0.0234375,0.21614583333333334,0.059895833333333336,0.026041666666666668,0.0234375,0.0,0.0,0.0,0.0,0.0,0.08447265625,2.0286458333333335,1.0
03,72,state_only,0.0026041666666666665,0.020833333333333332,0.16927083333333334,0.020833333333333332,0.06510416666666667,0.0026041666666666665,0.020833333333333332,0.16927083333333334,0.020833333333333332,0.0,0.0,0.0026041666666666665,0.026041666666666668,0.3515625,0.0703125,0.026041666666666668,0.020833333333333332,0.005208333333333333,0.0,0.0,0.08951822916666667,2.1588541666666665,0.08951822916666667,2.1588541666666665,1.0
03,79,joint,0.0,0.0,0.0,0.0,0.015625,0.010416666666666666,0.015625,0.6328125,0.005208333333333333,0.010416666666666666,0.015625,0.010416666666666666,0.015625,0.390625,0.020833333333333332,0.010416666666666666,0.015625,0.0078125,0.0026041666666666665,0.0026041666666666665,0.0,0.0,0.10139973958333333,2.28125,1.0
03,79,native,0.010416666666666666,0.018229166666666668,0.6510416666666666,0.010416666666666666,0.020833333333333332,0.010416666666666666,0.018229166666666668,0.6510416666666666,0.010416666666666666,0.010416666666666666,0.018229166666666668,0.010416666666666666,0.018229166666666668,0.4010416666666667,0.020833333333333332,0.013020833333333334,0.018229166666666668,0.013020833333333334,0.0026041666666666665,0.0,0.09619140625,2.1354166666666665,0.09619140625,2.1354166666666665,1.0
03,79,natural_stranger,0.005208333333333333,0.0078125,0.125,0.0078125,0.015625,0.005208333333333333,0.0078125,0.125,0.0078125,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.0078125,0.17447916666666666,0.013020833333333334,0.005208333333333333,0.0078125,0.0026041666666666665,0.0,0.0,0.061197916666666664,1.5416666666666667,0.061197916666666664,1.5416666666666667,1.0
03,79,rule_only,0.0,0.0,0.0,0.0,0.013020833333333334,0.0,0.010416666666666666,0.07552083333333333,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.109375,0.010416666666666666,0.005208333333333333,0.010416666666666666,0.005208333333333333,0.0026041666666666665,0.0,0.0,0.0,0.057210286458333336,1.4557291666666667,1.0
03,79,state_only,0.0078125,0.0078125,0.3645833333333333,0.0078125,0.0078125,0.0078125,0.0078125,0.3645833333333333,0.0078125,0.0,0.0,0.0078125,0.0078125,0.23697916666666666,0.015625,0.0078125,0.0078125,0.005208333333333333,0.0026041666666666665,0.0,0.08154296875,1.9114583333333333,0.08154296875,1.9114583333333333,1.0
