candidate,matrix_id,origin,row_index,replicate,completed_horizon,observed_fissions,final_six_inherited_fraction,first_departure_time,ever_departed,final_similarity_to_anchor,final_similarity_to_matched_noop,final_risk,final_entropy,final_occupied_types,final_top1_share,final_throughput,interventions_applied
03,5,MODEL_DOWN,205.5,2.5,1.0,60.0,0.9722222222222223,7.5,1.0,0.5638091608679513,0.5585083240276167,0.2455480758657409,2.1608401216170114,14.5,0.334027210033402,572.6884898847837,0.0
03,5,NOOP,207.5,2.5,1.0,60.0,0.9722222222222223,4.666666666666667,1.0,0.3388956335996503,1.0,0.339165601802717,2.0898908132536054,15.0,0.40546796796796797,712.7880079999769,0.0
03,5,RULE_DOWN,206.5,2.5,1.0,60.0,0.9722222222222223,7.833333333333333,1.0,0.5107114249050054,0.5377969086050948,0.3632903222085237,2.3180272298553377,17.333333333333332,0.34575254282022677,431.2170384329761,0.0
03,6,MODEL_DOWN,241.5,2.5,1.0,60.0,0.7222222222222222,4.333333333333333,1.0,0.3042409840259804,0.4432417805166673,0.658894725104703,2.8087111457668414,23.0,0.2028284660892281,123.45930326963467,0.0
03,6,NOOP,243.5,2.5,1.0,60.0,0.8055555555555557,2.6666666666666665,1.0,0.3092291831561315,1.0,0.6876806730812954,2.6164267916229083,19.333333333333332,0.23792174565200883,200.6060817465834,0.0
03,6,RULE_DOWN,242.5,2.5,1.0,60.0,0.7777777777777778,4.666666666666667,1.0,0.3545663775081805,0.4550201819976647,0.6869689038161227,2.6775430317435958,20.833333333333332,0.23126573130609293,94.06584553374417,0.0
03,7,MODEL_DOWN,277.5,2.5,1.0,60.0,1.0,4.0,1.0,0.33877498410106804,0.5357258906043453,0.29971858098124377,2.298901714136307,17.833333333333332,0.3594063964932998,391.7311763909657,0.0
03,7,NOOP,279.5,2.5,1.0,60.0,0.9444444444444443,9.0,1.0,0.6598316999632812,1.0,0.4234419230595074,2.3990285741839577,18.0,0.29455643304196905,308.95279180402076,0.0
03,7,RULE_DOWN,278.5,2.5,1.0,60.0,0.9722222222222222,7.166666666666667,1.0,0.4720332039850028,0.4223967939259081,0.49235797241149665,2.5420403002816143,19.333333333333332,0.2664109531130808,246.83803872815156,0.0
03,8,MODEL_DOWN,313.5,2.5,1.0,60.0,0.7777777777777778,7.166666666666667,1.0,0.4149922667405328,0.2572370129793177,0.4828701082096047,2.5685503874148665,20.5,0.2761423806545758,975.7734420684131,0.0
03,8,NOOP,315.5,2.5,1.0,60.0,0.9166666666666666,4.166666666666667,1.0,0.4340024847387995,1.0,0.3757683861893191,2.2983238998818325,18.0,0.35010056480812973,2671.447169270728,0.0
03,8,RULE_DOWN,314.5,2.5,1.0,60.0,0.9444444444444445,5.166666666666667,1.0,0.46234730415272124,0.5356124031607782,0.5276540610689832,2.6380449500881724,20.5,0.24772601388294582,202.60635863871425,0.0
03,9,MODEL_DOWN,349.5,2.5,1.0,60.0,0.6944444444444445,6.166666666666667,1.0,0.1517977227808014,0.37412859540485255,0.7611985698650666,3.02410646229298,24.833333333333332,0.12192454250841189,58.576632452289466,0.0
03,9,NOOP,351.5,2.5,1.0,60.0,0.6388888888888888,1.8333333333333333,1.0,0.48257021470773065,1.0,0.7713742955858881,2.916487467490969,23.333333333333332,0.14845266445568536,94.39713287991198,0.0
03,9,RULE_DOWN,350.5,2.5,1.0,60.0,0.6944444444444445,4.833333333333333,1.0,0.326553119099362,0.493393689883181,0.6981985790797962,2.7320667159278798,20.0,0.183578147881452,90.09405047841317,0.0
03,10,MODEL_DOWN,385.5,2.5,1.0,60.0,0.6666666666666666,4.666666666666667,1.0,0.1403247637871199,0.37187094777015256,0.7102423503220185,2.9356767047320758,23.833333333333332,0.15435152135919397,83.83599219394978,0.0
03,10,NOOP,387.5,2.5,1.0,60.0,0.8055555555555555,2.6666666666666665,1.0,0.23234610244685394,1.0,0.7151349050409528,2.7303504445994062,20.833333333333332,0.20556413750780586,115.21384072068959,0.0
03,10,RULE_DOWN,386.5,2.5,1.0,60.0,0.638888888888889,4.333333333333333,1.0,0.08445106501547167,0.4143302545993448,0.6900668546404362,2.859408913839031,22.166666666666668,0.1800333151388843,132.1237568724456,0.0
03,11,MODEL_DOWN,421.5,2.5,1.0,60.0,0.888888888888889,3.5,1.0,0.05223527078561958,0.5636543580175103,0.291503092268441,2.0208117901262015,14.833333333333334,0.4390608074818601,991.1544164677324,0.0
03,11,NOOP,423.5,2.5,1.0,60.0,0.9722222222222222,4.5,1.0,0.49663455789579364,1.0,0.3851728951352174,2.2697853551778873,16.666666666666668,0.3054238217710758,984.363828537983,0.0
