state_id,cohort,candidate,matrix_id,landmark,mass,previous_growth_steps,cumulative_growth_steps,q_all,q_half_A,q_half_B,prediction_h10,prediction_h10_state,prediction_h10_state_beta,prediction_h10_state_beta_interaction,prediction_state_only,prediction_beta_only,prediction_h10_beta
MECHCONF-c02-m162-g035,MECHCONF,02,162,35,40,57,1880,0.09375,0.03125,0.15625,0.21670898252105575,0.22184535089102236,0.2277988215852981,0.23949478312390393,0.39995457344968527,0.3279524254568455,0.22091565884045658
MECHCONF-c02-m162-g050,MECHCONF,02,162,50,40,52,2710,0.421875,0.4375,0.40625,0.5076822605267481,0.5337135968353022,0.5422047942008882,0.5757727730137543,0.5062680731365932,0.3279524254568455,0.5138319908923497
MECHCONF-c02-m162-g065,MECHCONF,02,162,65,40,18,3299,0.03125,0.0,0.0625,0.19959387801968975,0.16936244886808852,0.1742228199710423,0.17535290824425143,0.12735982714942864,0.3279524254568455,0.20355465966043806
MECHCONF-c02-m162-g080,MECHCONF,02,162,80,40,30,3899,0.046875,0.0625,0.03125,0.1951267538942225,0.18392948403957743,0.18911272342419516,0.20898671803906513,0.2473983348635147,0.3279524254568455,0.19902093096452095
MECHCONF-c03-m162-g020,MECHCONF,03,162,20,42,21,886,0.234375,0.28125,0.1875,0.33843143233403744,0.36212921662210185,0.3430151716256269,0.37149795047832346,0.4055798235596681,0.3621370584761104,0.3194696493067898
MECHCONF-c03-m162-g035,MECHCONF,03,162,35,41,47,1455,0.484375,0.46875,0.5,0.5055425370507352,0.5427810119764697,0.521933880213662,0.5397367249802629,0.708652566874656,0.3621370584761104,0.4840686531394638
MECHCONF-c03-m162-g050,MECHCONF,03,162,50,38,13,2053,0.140625,0.1875,0.09375,0.26718122142707207,0.24394976315514716,0.22883570771080772,0.23934935853931555,0.2207538705570468,0.3621370584761104,0.2506987097055146
MECHCONF-c03-m162-g065,MECHCONF,03,162,65,41,15,2490,0.03125,0.0625,0.0,0.19255354562116717,0.17082333702786726,0.15928536430774545,0.16708627058188266,0.14392888991863742,0.3621370584761104,0.17954687095133381
MECHCONF-c03-m162-g080,MECHCONF,03,162,80,38,36,3112,0.25,0.28125,0.21875,0.3513063082234578,0.35200002548488685,0.33314139492144607,0.34345033324094476,0.2549046431156586,0.3621370584761104,0.331985155034211
MECHCONF-c02-m163-g020,MECHCONF,02,163,20,40,57,1106,0.171875,0.21875,0.125,0.2609512392850797,0.25605381542539823,0.2500326960468049,0.28182445086173646,0.31553917119166636,0.3476535106013554,0.2550611656356254
MECHCONF-c02-m163-g035,MECHCONF,02,163,35,40,44,1750,0.0625,0.03125,0.09375,0.17880291936324508,0.17429809581232705,0.16976077437490947,0.1968870850671762,0.3046289916606722,0.3476535106013554,0.17432968116588296
MECHCONF-c02-m163-g050,MECHCONF,02,163,50,40,16,2549,0.03125,0.03125,0.03125,0.16195350528666086,0.16657019961619726,0.1621945337400421,0.17932473156655543,0.40014341490807476,0.3476535106013554,0.15782078877311462
MECHCONF-c02-m163-g065,MECHCONF,02,163,65,40,50,3182,0.140625,0.15625,0.125,0.12268212515665965,0.12342471710792824,0.12001923206272803,0.1363138335467717,0.36136719415578067,0.3476535106013554,0.11940874530433002
MECHCONF-c02-m163-g080,MECHCONF,02,163,80,40,38,3719,0.140625,0.125,0.15625,0.3197439500422741,0.32052372030961696,0.3136256939622554,0.3443222121999552,0.3579938411990689,0.3476535106013554,0.31308901928337113
MECHCONF-c03-m163-g020,MECHCONF,03,163,20,43,29,548,0.15625,0.09375,0.21875,0.3156913662128767,0.31841029076659555,0.2920081882970663,0.2653574962172855,0.2767349267270236,0.34637074547184826,0.2886737601421414
MECHCONF-c03-m163-g035,MECHCONF,03,163,35,41,25,1121,0.140625,0.09375,0.1875,0.4222563468676915,0.41234500389779244,0.3825253173128893,0.3585478853804011,0.30361102637932214,0.34637074547184826,0.39133414158988367
MECHCONF-c03-m163-g050,MECHCONF,03,163,50,35,27,1448,0.078125,0.09375,0.0625,0.1698670764778591,0.16179895471155095,0.14560862287091286,0.1395571049643141,0.18772624980169283,0.34637074547184826,0.15254739248943902
MECHCONF-c03-m163-g065,MECHCONF,03,163,65,46,37,2176,0.1875,0.15625,0.21875,0.18036894492370054,0.16173764745161853,0.14555238501313794,0.13273894644610637,0.16136292391416687,0.34637074547184826,0.16218769098976252
MECHCONF-c03-m163-g080,MECHCONF,03,163,80,43,15,2537,0.171875,0.1875,0.15625,0.13288575459534552,0.13784286882673547,0.12369593534888472,0.11126699306942008,0.4520108187435205,0.34637074547184826,0.11879709492990628
MECHCONF-c02-m164-g020,MECHCONF,02,164,20,40,49,817,0.015625,0.03125,0.0,0.2774592529875517,0.2468571605116472,0.24801880155111972,0.2537320115719662,0.15532165465996173,0.3459789107851132,0.27852935162943254
MECHCONF-c02-m164-g035,MECHCONF,02,164,35,40,41,1352,0.0,0.0,0.0,0.24632894411157918,0.17215999142887398,0.17305089407677593,0.17570156978215024,0.07091520124889232,0.3459789107851132,0.24732007659538402
MECHCONF-c02-m164-g050,MECHCONF,02,164,50,40,45,1901,0.015625,0.03125,0.0,0.2800416118991955,0.28916521940826684,0.29044917144935556,0.3050325228779695,0.4087460365396051,0.3459789107851132,0.2811177951654112
MECHCONF-c02-m164-g065,MECHCONF,02,164,65,40,30,2440,0.03125,0.03125,0.03125,0.1774773148594187,0.16678519840313458,0.1676539201226658,0.17354141451416172,0.2560514119645419,0.3459789107851132,0.17825693819194274
MECHCONF-c02-m164-g080,MECHCONF,02,164,80,40,41,2914,0.03125,0.0,0.0625,0.12565173698253684,0.08372607704608148,0.08420589646592884,0.0864242031687918,0.06566782673567505,0.3459789107851132,0.12623864124540846
MECHCONF-c03-m164-g020,MECHCONF,03,164,20,42,25,540,0.046875,0.0625,0.03125,0.3524095690829751,0.35645398726919,0.3618234083046245,0.40644652651191865,0.4003870668408056,0.3875848318498834,0.3564702315936652
MECHCONF-c03-m164-g035,MECHCONF,03,164,35,38,37,1054,0.09375,0.09375,0.09375,0.15627961445907063,0.07915191433124824,0.08086911833998854,0.08985538406354285,0.06291937724401446,0.3875848318498834,0.1586339473966
MECHCONF-c03-m164-g050,MECHCONF,03,164,50,42,19,1526,0.046875,0.0625,0.03125,0.21877150766004713,0.09028902490783794,0.09222365054727637,0.10409566958249349,0.03427047558549247,0.3875848318498834,0.22181976422893687
MECHCONF-c03-m164-g065,MECHCONF,03,164,65,43,25,2012,0.203125,0.21875,0.1875,0.18864593336920996,0.18143967896021887,0.18493035944752861,0.21292056039434012,0.2369900926439398,0.3875848318498834,0.19137726201194172
MECHCONF-c03-m164-g080,MECHCONF,03,164,80,36,30,2530,0.375,0.40625,0.34375,0.42932765612281365,0.4238280916986755,0.4295350125040364,0.48077015713844296,0.34793819333244913,0.3875848318498834,0.4336810754626091
MECHCONF-c02-m165-g020,MECHCONF,02,165,20,40,75,1237,0.765625,0.75,0.78125,0.7418103805537667,0.7484883984392788,0.7215323509175762,0.7332835258716156,0.671371416190751,0.4595160681481097,0.7206170728573639
MECHCONF-c02-m165-g035,MECHCONF,02,165,35,40,50,2014,0.53125,0.4375,0.625,0.5548362565850055,0.5636938734521683,0.5293850840308043,0.5389347076391312,0.4110143789570452,0.4595160681481097,0.5280594944735347
MECHCONF-c02-m165-g050,MECHCONF,02,165,50,40,79,2822,0.6875,0.59375,0.78125,0.677669706627339,0.700965398845095,0.6711537598634856,0.6842260982653682,0.5164429745654193,0.4595160681481097,0.6536695115663508
MECHCONF-c02-m165-g065,MECHCONF,02,165,65,40,48,3513,0.703125,0.75,0.65625,0.6837751121539576,0.7157633575239957,0.6867677418483564,0.7044801368025643,0.7471086611316863,0.4595160681481097,0.660001435781462
MECHCONF-c02-m165-g080,MECHCONF,02,165,80,40,45,4311,0.65625,0.65625,0.65625,0.7083940834697706,0.7298255407322606,0.7016665274424244,0.7108192530687569,0.5174949674199,0.4595160681481097,0.6856202882807666
MECHCONF-c03-m165-g020,MECHCONF,03,165,20,42,21,843,0.6875,0.8125,0.5625,0.7721278999291744,0.7862966491374952,0.7580308903679681,0.7502401373637726,0.7187777122900819,0.5338133378913353,0.7508296152513685
MECHCONF-c03-m165-g035,MECHCONF,03,165,35,41,42,1555,0.5625,0.53125,0.59375,0.7497293926475337,0.7728146894232777,0.7433477721543603,0.7340508515581243,0.6091983465548039,0.5338133378913353,0.7270775942566637
MECHCONF-c03-m165-g050,MECHCONF,03,165,50,36,45,2259,0.6875,0.71875,0.65625,0.7147790636718148,0.739437176809639,0.7072808266815968,0.7005474753038459,0.594754255826525,0.5338133378913353,0.6902707761382544
MECHCONF-c03-m165-g065,MECHCONF,03,165,65,33,37,2872,0.671875,0.78125,0.5625,0.8732292870666759,0.8907927239227841,0.8741358718102183,0.8708450046443692,0.7254947848163822,0.5338133378913353,0.8596630540122191
MECHCONF-c03-m165-g080,MECHCONF,03,165,80,33,60,3447,0.71875,0.71875,0.71875,0.9456214504882396,0.9535178130029166,0.9458465013319449,0.9445270333750503,0.6713062344153276,0.5338133378913353,0.9392633545583904
MECHCONF-c02-m166-g020,MECHCONF,02,166,20,40,26,503,0.171875,0.125,0.21875,0.27823557043212455,0.2824561035922179,0.28624485678812345,0.27286396800876567,0.3890507423997063,0.3349558521745535,0.2811531575647005
MECHCONF-c02-m166-g035,MECHCONF,02,166,35,40,28,921,0.296875,0.25,0.34375,0.40686029808747115,0.42589265219076333,0.43045120703642437,0.39701562127402873,0.4633144627985222,0.3349558521745535,0.4103598078296847
MECHCONF-c02-m166-g050,MECHCONF,02,166,50,40,22,1294,0.171875,0.21875,0.125,0.2906403964541724,0.2874126310020011,0.2912408838064128,0.26651526419425525,0.33741640709975546,0.3349558521745535,0.2936351416513364
MECHCONF-c02-m166-g065,MECHCONF,02,166,65,40,25,1709,0.203125,0.1875,0.21875,0.17172484396441948,0.17418081136868702,0.17687521150078545,0.16079541490706445,0.37233241145846824,0.3349558521745535,0.17379448979252626
MECHCONF-c02-m166-g080,MECHCONF,02,166,80,40,50,2166,0.25,0.25,0.25,0.34880810606455076,0.35734472808481715,0.3616317407396394,0.3441754270080826,0.413310690352397,0.3349558521745535,0.3521047057252122
MECHCONF-c03-m166-g020,MECHCONF,03,166,20,37,21,483,0.171875,0.25,0.09375,0.2927182580716018,0.28737044598324907,0.30090290843079254,0.24087648251694424,0.3236615419039858,0.35798503300466694,0.3023216569540086
MECHCONF-c03-m166-g035,MECHCONF,03,166,35,37,18,823,0.4375,0.40625,0.46875,0.3409590040568792,0.3561996467255008,0.3712846287184157,0.3164744197623873,0.47534012393071184,0.35798503300466694,0.35135884218924746
MECHCONF-c03-m166-g050,MECHCONF,03,166,50,43,22,1191,0.4375,0.4375,0.4375,0.36879109990402564,0.3811882642938894,0.3966794574005311,0.3245088921346163,0.45935281306911574,0.35798503300466694,0.3795509560506168
MECHCONF-c03-m166-g065,MECHCONF,03,166,65,44,25,1535,0.453125,0.46875,0.4375,0.5169540823117587,0.5326069895108347,0.5487944430321797,0.4903157476679831,0.4758032692404452,0.35798503300466694,0.528417898050234
MECHCONF-c03-m166-g080,MECHCONF,03,166,80,50,19,1854,0.171875,0.125,0.21875,0.25974570161009297,0.2254113983634577,0.23699649443925558,0.18650249318506967,0.29615104018228894,0.35798503300466694,0.2686782783549137
MECHCONF-c02-m167-g020,MECHCONF,02,167,20,40,34,534,0.28125,0.25,0.3125,0.24276004636916587,0.25328742985796243,0.2632774031613492,0.30526115573005996,0.4286065350004084,0.31564741911565974,0.2501644174505739
MECHCONF-c02-m167-g035,MECHCONF,02,167,35,40,16,998,0.15625,0.09375,0.21875,0.17399450358614735,0.1626296448323682,0.16985732874576143,0.18348300743229032,0.2398725870080501,0.31564741911565974,0.1797994803822048
MECHCONF-c02-m167-g050,MECHCONF,02,167,50,40,42,1385,0.28125,0.34375,0.21875,0.22661247232803686,0.223376485131678,0.2325541437281108,0.25451860424869754,0.32482029365430043,0.31564741911565974,0.23367631432841582
MECHCONF-c02-m167-g065,MECHCONF,02,167,65,40,54,1991,0.484375,0.5,0.46875,0.15866559113251166,0.15234529259783408,0.15920281113002013,0.19392954315929933,0.29117676928756187,0.31564741911565974,0.16406072719509518
MECHCONF-c02-m167-g080,MECHCONF,02,167,80,40,31,2494,0.34375,0.3125,0.375,0.14023175526057896,0.1455873015861515,0.15219524090852893,0.17371321898699865,0.4144455236668219,0.31564741911565974,0.14510819032104802
MECHCONF-c03-m167-g020,MECHCONF,03,167,20,55,28,433,0.234375,0.15625,0.3125,0.27629323490210783,0.27078662178981633,0.26935084953728095,0.2543532057084016,0.4218748112733834,0.33046856046199924,0.27120395123633606
MECHCONF-c03-m167-g035,MECHCONF,03,167,35,38,20,788,0.234375,0.1875,0.28125,0.19718906481481863,0.20305516936952875,0.2018791019989983,0.18635978589845556,0.42554214333147833,0.33046856046199924,0.19316795099887035
MECHCONF-c03-m167-g050,MECHCONF,03,167,50,39,25,1126,0.328125,0.3125,0.34375,0.1214469664554897,0.12138218566319547,0.12060756844726908,0.1128120935836449,0.3701123534953249,0.33046856046199924,0.11874194840932263
MECHCONF-c03-m167-g065,MECHCONF,03,167,65,35,23,1472,0.28125,0.25,0.3125,0.19146350409823318,0.2070757220429996,0.20588238400922593,0.1931701330510804,0.5290575174259347,0.33046856046199924,0.18753187325837425
MECHCONF-c03-m167-g080,MECHCONF,03,167,80,47,20,1963,0.234375,0.1875,0.28125,0.11811686482315487,0.12077237064126053,0.12000111352922035,0.110388742593367,0.41264860198100495,0.33046856046199924,0.11547626981929374
MECHCONF-c02-m168-g020,MECHCONF,02,168,20,40,39,1059,0.796875,0.78125,0.8125,0.6284437782869879,0.6450912577286094,0.652118718309699,0.6565309759629164,0.7149380448888581,0.354106711177422,0.6344596730917758
MECHCONF-c02-m168-g035,MECHCONF,02,168,35,40,48,1810,0.703125,0.59375,0.8125,0.5913181623874258,0.6356560768341828,0.6427669034879248,0.6522535607805955,0.5528892393419246,0.354106711177422,0.5975502194343258
MECHCONF-c02-m168-g050,MECHCONF,02,168,50,40,64,2782,0.8125,0.78125,0.84375,0.7467943940742474,0.7694185883326722,0.7748435084473018,0.7812216265420311,0.5468523346308428,0.354106711177422,0.751651319252099
MECHCONF-c02-m168-g065,MECHCONF,02,168,65,40,42,3515,0.734375,0.71875,0.75,0.5708077119796532,0.5893252525160545,0.5967667037041815,0.6092837126262984,0.4641550320089565,0.354106711177422,0.5771288660952052
MECHCONF-c02-m168-g080,MECHCONF,02,168,80,40,29,4331,0.390625,0.375,0.40625,0.3977014111132265,0.36424164178417384,0.3714113638509749,0.3685757788050851,0.1788798814194772,0.354106711177422,0.403909640236998
MECHCONF-c03-m168-g020,MECHCONF,03,168,20,37,44,919,0.671875,0.625,0.71875,0.7208075353296107,0.752209000266744,0.745298804618005,0.7263079791051799,0.6680353192628782,0.4388580800980367,0.7148579158691127
MECHCONF-c03-m168-g035,MECHCONF,03,168,35,35,42,1562,0.703125,0.75,0.65625,0.7165586715496289,0.731863533941394,0.7245936944410729,0.7017258047546182,0.48999645167028305,0.4388580800980367,0.7105548668149886
MECHCONF-c03-m168-g050,MECHCONF,03,168,50,36,47,2178,0.75,0.78125,0.71875,0.8020108843438171,0.8254686356601555,0.8201128707861761,0.8044816425880573,0.6618892106175384,0.4388580800980367,0.7973051042746581
MECHCONF-c03-m168-g065,MECHCONF,03,168,65,43,67,2845,0.6875,0.5625,0.8125,0.8391469441755204,0.8525501240657948,0.8478722425200456,0.8271636262915583,0.7155609211534258,0.4388580800980367,0.8351423768190038
MECHCONF-c03-m168-g080,MECHCONF,03,168,80,44,62,3623,0.765625,0.71875,0.8125,0.8887273851228727,0.8948819002567544,0.8913758932695762,0.8821804624402628,0.6934053454185384,0.4388580800980367,0.885789164361682
MECHCONF-c02-m169-g020,MECHCONF,02,169,20,40,42,914,0.671875,0.71875,0.625,0.44853743191189976,0.47455117269851793,0.46339548787328266,0.4359732450344798,0.5156035609369195,0.3798407944686163,0.44048569922239594
MECHCONF-c02-m169-g035,MECHCONF,02,169,35,40,39,1678,0.703125,0.65625,0.75,0.5285568735891973,0.5404406515320836,0.5292963083327357,0.5057226434914376,0.6819491102859138,0.3798407944686163,0.5204242931922827
MECHCONF-c02-m169-g050,MECHCONF,02,169,50,40,57,2367,0.765625,0.75,0.78125,0.6563652100772653,0.6696542767014239,0.6596701625487423,0.6405728695946558,0.7043886163111507,0.3798407944686163,0.648973152303503
MECHCONF-c02-m169-g065,MECHCONF,02,169,65,40,38,3022,0.8125,0.8125,0.8125,0.5842425676545864,0.6249447691424641,0.6143874996948613,0.5941970556686003,0.5248025045658486,0.3798407944686163,0.5763005553445252
MECHCONF-c02-m169-g080,MECHCONF,02,169,80,40,25,3680,0.546875,0.5,0.59375,0.5280703599920861,0.5415120629259904,0.5303711240171107,0.500431234455832,0.42766602914807705,0.3798407944686163,0.5199370095977396
MECHCONF-c03-m169-g020,MECHCONF,03,169,20,40,39,774,0.765625,0.71875,0.8125,0.6172516633689413,0.6465725624401065,0.6538676590185782,0.7135772217846967,0.6102464537731896,0.42664726651982177,0.6313315688817107
MECHCONF-c03-m169-g035,MECHCONF,03,169,35,36,29,1343,0.65625,0.625,0.6875,0.5796839534151086,0.6239347969556416,0.6314308014831587,0.6924428755492883,0.528277935757498,0.42664726651982177,0.5942373662795345
MECHCONF-c03-m169-g050,MECHCONF,03,169,50,47,37,1874,0.765625,0.65625,0.875,0.5694623457736175,0.6331737999679291,0.6405917277291712,0.7104942049963555,0.7741505484462002,0.42664726651982177,0.5841157655367258
MECHCONF-c03-m169-g065,MECHCONF,03,169,65,40,37,2416,0.71875,0.6875,0.75,0.703816906845146,0.7195570341518831,0.7259840975767792,0.7818339082309871,0.49742888109912314,0.42664726651982177,0.7161766470444554
MECHCONF-c03-m169-g080,MECHCONF,03,169,80,31,27,2994,0.65625,0.6875,0.625,0.6332674591070396,0.6739731571492963,0.6809817325023434,0.7406666941211036,0.6950294709235147,0.42664726651982177,0.6470950475735912
MECHCONF-c02-m170-g020,MECHCONF,02,170,20,40,24,688,0.21875,0.15625,0.28125,0.30789557774962734,0.3116747131031659,0.340048373943109,0.30048785419718693,0.37478445886472356,0.2861484772670892,0.3312554054922903
MECHCONF-c02-m170-g035,MECHCONF,02,170,35,40,33,1260,0.3125,0.34375,0.28125,0.38640956264492116,0.38846171723297374,0.4195648158471194,0.37892181872482217,0.36400802770650204,0.2861484772670892,0.41217865475851195
MECHCONF-c02-m170-g050,MECHCONF,02,170,50,40,34,1830,0.359375,0.34375,0.375,0.4405786074709731,0.470686965224553,0.5029589817564424,0.4516728057809919,0.544005720291663,0.2861484772670892,0.4672095032987366
MECHCONF-c02-m170-g065,MECHCONF,02,170,65,40,38,2384,0.75,0.8125,0.6875,0.4349202120244429,0.4521613115335276,0.4843253716841986,0.44902725678525246,0.4591022392330354,0.2861484772670892,0.4614912345722086
MECHCONF-c02-m170-g080,MECHCONF,02,170,80,40,38,2929,0.671875,0.59375,0.75,0.46795568770212315,0.4967638658896981,0.5290368154425206,0.48270703490283706,0.5999625989451639,0.2861484772670892,0.49477780466036475
MECHCONF-c03-m170-g020,MECHCONF,03,170,20,36,16,590,0.453125,0.4375,0.46875,0.1629077348641826,0.14755311958996492,0.19060660558424142,0.17855574024620322,0.1580700799776496,0.3948172904382245,0.2098584751185154
MECHCONF-c03-m170-g035,MECHCONF,03,170,35,43,45,1139,0.625,0.6875,0.5625,0.3717660245952685,0.3895881913167764,0.46475994185272085,0.42516623020770394,0.5005855036606893,0.3948172904382245,0.4467832308115088
MECHCONF-c03-m170-g050,MECHCONF,03,170,50,40,30,1476,0.5625,0.5,0.625,0.3200041167268279,0.3220843897665166,0.39260865147165713,0.36266983631172955,0.37419675455807966,0.3948172904382245,0.3910784452947497
MECHCONF-c03-m170-g065,MECHCONF,03,170,65,40,61,2021,0.796875,0.8125,0.78125,0.639063696820554,0.665836193998301,0.7305198368797494,0.6950328879691995,0.5816241037461278,0.3948172904382245,0.7072932768226394
MECHCONF-c03-m170-g080,MECHCONF,03,170,80,48,32,2507,0.609375,0.65625,0.5625,0.438593146708811,0.46284709933634355,0.5396573268674857,0.4992041768646931,0.6122774096756203,0.3948172904382245,0.5160190009579404
MECHCONF-c02-m171-g020,MECHCONF,02,171,20,40,28,680,0.015625,0.0,0.03125,0.19390675380630673,0.19534260661697977,0.19523927315962092,0.22168090224506679,0.36025893269876996,0.34547102391974965,0.19376843820013
MECHCONF-c02-m171-g035,MECHCONF,02,171,35,40,34,1081,0.015625,0.0,0.03125,0.16547869572078075,0.12816746427953093,0.12809400872162022,0.14596749328057082,0.14607297036664993,0.34547102391974965,0.1653564984353114
MECHCONF-c02-m171-g050,MECHCONF,02,171,50,40,29,1481,0.0,0.0,0.0,0.07890724082669733,0.06666462777020198,0.06662372719434388,0.07311558993002418,0.1446591364121464,0.34547102391974965,0.07884293223498673
MECHCONF-c02-m171-g065,MECHCONF,02,171,65,40,34,1838,0.015625,0.0,0.03125,0.0677224955552737,0.0634089282406566,0.06336988950574468,0.0725792903800597,0.2542420002657638,0.34547102391974965,0.06766663276379678
MECHCONF-c02-m171-g080,MECHCONF,02,171,80,40,21,2221,0.0,0.0,0.0,0.03147242791185491,0.021064194276069734,0.021050639814015056,0.02325598182617806,0.08690047162158124,0.34547102391974965,0.0314454584188535
MECHCONF-c03-m171-g020,MECHCONF,03,171,20,39,15,375,0.078125,0.0625,0.09375,0.1675078444620857,0.16781234483850857,0.16661854775714308,0.18936362509993274,0.2528012241818527,0.374557198470031,0.16669578614527952
MECHCONF-c03-m171-g035,MECHCONF,03,171,35,42,18,699,0.046875,0.0,0.09375,0.17987884405091106,0.178209690650598,0.17695765621996065,0.19631644978863605,0.23437583202259832,0.374557198470031,0.17901970925312669
MECHCONF-c03-m171-g050,MECHCONF,03,171,50,32,32,1014,0.0,0.0,0.0,0.08642458270664628,0.04013009188302363,0.039801168988494305,0.04756355933771432,0.06450112492271423,0.374557198470031,0.08596501595601276
MECHCONF-c03-m171-g065,MECHCONF,03,171,65,41,32,1386,0.046875,0.0625,0.03125,0.07563146294763591,0.03803239400465259,0.03771998905619763,0.04426452677293733,0.10264801855475068,0.374557198470031,0.07522456333404767
MECHCONF-c03-m171-g080,MECHCONF,03,171,80,46,20,1760,0.078125,0.0625,0.09375,0.06644650314545776,0.057995537770071166,0.05752895857335312,0.06510230396225901,0.13578140626379162,0.374557198470031,0.06608548606826482
MECHCONF-c02-m172-g020,MECHCONF,02,172,20,40,30,580,0.03125,0.03125,0.03125,0.15954354083433947,0.15287005091372818,0.1610909998898233,0.1547003981417189,0.2865476962675359,0.30878988430215704,0.16635666135342025
MECHCONF-c02-m172-g035,MECHCONF,02,172,35,40,29,1040,0.015625,0.0,0.03125,0.20708776369012266,0.19555259243107684,0.20551204763401487,0.195395614850616,0.24579450590643512,0.30878988430215704,0.21541082911736048
MECHCONF-c02-m172-g050,MECHCONF,02,172,50,40,30,1475,0.0625,0.03125,0.09375,0.1302526806397856,0.09805664822167058,0.10369068455049903,0.10013077587760547,0.1357269507933366,0.30878988430215704,0.13601740075486174
MECHCONF-c02-m172-g065,MECHCONF,02,172,65,40,38,1885,0.046875,0.03125,0.0625,0.12861779056316147,0.12477536569333826,0.13172038004759207,0.12482287378342811,0.2957745154790029,0.30878988430215704,0.13432132835137678
MECHCONF-c02-m172-g080,MECHCONF,02,172,80,40,47,2326,0.046875,0.03125,0.0625,0.15234358025716696,0.15563397819838418,0.16397479302470527,0.1583626957250437,0.3828870421654356,0.30878988430215704,0.15890736827884
MECHCONF-c03-m172-g020,MECHCONF,03,172,20,37,25,490,0.078125,0.09375,0.0625,0.3157255322689269,0.34170774267252707,0.35773502343472535,0.3292519261638597,0.4037284695691089,0.3379649905382911,0.33084364714844056
MECHCONF-c03-m172-g035,MECHCONF,03,172,35,47,28,838,0.125,0.09375,0.15625,0.21241090997411244,0.25371310449745627,0.2672889358520446,0.24925801529836367,0.5492228417593021,0.3379649905382911,0.22420285185158162
MECHCONF-c03-m172-g050,MECHCONF,03,172,50,41,10,1192,0.171875,0.3125,0.03125,0.10607643491736417,0.10643634953323894,0.11332832292983834,0.09975912622220308,0.25524820131740716,0.3379649905382911,0.11281078209667698
MECHCONF-c03-m172-g065,MECHCONF,03,172,65,43,14,1493,0.109375,0.15625,0.0625,0.09753295879543378,0.10606881185398886,0.11293999442647422,0.10206309377281764,0.39821854833013165,0.3379649905382911,0.10378789002164981
MECHCONF-c03-m172-g080,MECHCONF,03,172,80,42,17,1865,0.125,0.0625,0.1875,0.08319740971573827,0.07632445825947048,0.08144434074514884,0.07136030566583298,0.2338929807758886,0.3379649905382911,0.08862326336606949
MECHCONF-c02-m173-g020,MECHCONF,02,173,20,40,47,1129,0.34375,0.40625,0.28125,0.5952753280241229,0.5929573509352408,0.5828006129978928,0.5805025525382309,0.33859766615695386,0.3793609930961756,0.5870486200416627
MECHCONF-c02-m173-g035,MECHCONF,02,173,35,40,49,1886,0.5,0.59375,0.40625,0.5888029601368523,0.6021716302492112,0.5920866431932783,0.6085892787695418,0.4348757189734547,0.3793609930961756,0.5805373958031892
MECHCONF-c02-m173-g050,MECHCONF,02,173,50,40,74,2636,0.328125,0.375,0.28125,0.5563606209896287,0.5683662791542822,0.5580532711393992,0.5698337427257184,0.42449998592558613,0.3793609930961756,0.5479436025245314
MECHCONF-c02-m173-g065,MECHCONF,02,173,65,40,30,3386,0.390625,0.40625,0.375,0.42755175084048597,0.44682982700087526,0.43649199734623073,0.4481684749244464,0.4669740229010546,0.3793609930961756,0.4192418997364484
MECHCONF-c02-m173-g080,MECHCONF,02,173,80,40,39,4197,0.609375,0.59375,0.625,0.44031409135103133,0.42942930354328585,0.4191889806233183,0.4362189301279709,0.2987451542151358,0.3793609930961756,0.43194335808140855
MECHCONF-c03-m173-g020,MECHCONF,03,173,20,47,39,949,0.671875,0.5625,0.78125,0.7004889324616319,0.714190753045112,0.6839379852447678,0.7685165267582134,0.678254450758082,0.4081858220131789,0.671909971037819
MECHCONF-c03-m173-g035,MECHCONF,03,173,35,42,38,1617,0.40625,0.34375,0.46875,0.5335685674098847,0.5294850305856778,0.49354547262941234,0.5766226132587177,0.3501168046080881,0.4081858220131789,0.5004214184221224
MECHCONF-c03-m173-g050,MECHCONF,03,173,50,39,32,2244,0.453125,0.5625,0.34375,0.7101006030291773,0.7049152007933638,0.6741286024356484,0.7419949029374501,0.4314979054138378,0.4081858220131789,0.6820224545373648
MECHCONF-c03-m173-g065,MECHCONF,03,173,65,46,42,2903,0.765625,0.75,0.78125,0.6098258145701754,0.6731073131589363,0.6406936767491646,0.7175385857737905,0.7838536875979162,0.4081858220131789,0.5778098944330377
MECHCONF-c03-m173-g080,MECHCONF,03,173,80,37,35,3643,0.8125,0.8125,0.8125,0.8096580774532283,0.8344038936714392,0.8135537764933087,0.8587747284052621,0.7187845346788492,0.4081858220131789,0.7883484837484551
MECHCONF-c02-m174-g020,MECHCONF,02,174,20,40,57,1052,0.6875,0.65625,0.71875,0.640901413565734,0.6343229345263345,0.6199472262652668,0.6648411299952135,0.3080492385654876,0.3964936242943539,0.6298665910694398
MECHCONF-c02-m174-g035,MECHCONF,02,174,35,40,67,1779,0.65625,0.71875,0.59375,0.5958822516208719,0.6195796984970995,0.6049853290862043,0.6490462886436019,0.49648699060395907,0.3964936242943539,0.5843611933167193
MECHCONF-c02-m174-g050,MECHCONF,02,174,50,40,56,2613,0.796875,0.78125,0.8125,0.7905738875034274,0.8020951238083276,0.7921538318467573,0.823738018484031,0.7194724570482279,0.3964936242943539,0.7825780934347096
