candidate,matrix_id,kind,relation,source_lineage,target_lineage,h
03,18,f12,cross,7,5,0.5417289784878865
03,18,f12,cross,7,6,0.748705779881247
03,18,f12,cross,7,8,0.5325179035528811
03,18,f12,cross,7,9,0.5142987864575717
03,18,f12,cross,7,10,0.563394965239795
03,18,f12,cross,7,11,0.5950587483897372
03,18,f12,cross,7,12,0.6217244364001924
03,18,f12,cross,7,13,0.6394946583262663
03,18,f12,cross,7,14,0.5135689172333069
03,18,f12,cross,7,15,0.549934023636127
03,18,f12,cross,7,16,0.64268684212725
03,18,f12,cross,7,17,0.49668917739519775
03,18,f12,cross,7,18,0.6205773403358871
03,18,f12,cross,7,20,0.5413561940479521
03,18,f12,cross,8,0,0.31554916832926366
03,18,f12,cross,8,1,0.43585894688847876
03,18,f12,cross,8,2,0.32265973744395327
03,18,f12,cross,8,3,0.21898471163984767
03,18,f12,cross,8,4,0.2943511496121229
03,18,f12,cross,8,5,0.20594075306899723
03,18,f12,cross,8,6,0.35098911575004715
03,18,f12,cross,8,7,0.1628179861703974
03,18,f12,cross,8,9,0.08480083658269642
03,18,f12,cross,8,10,0.26253252730965626
03,18,f12,cross,8,11,0.6408269819680591
03,18,f12,cross,8,12,0.18090680674665816
03,18,f12,cross,8,13,0.4089331657671305
03,18,f12,cross,8,14,0.2895526470861127
03,18,f12,cross,8,15,0.2186364717508518
03,18,f12,cross,8,16,0.2468625635652826
03,18,f12,cross,8,17,0.46845228641010717
03,18,f12,cross,8,18,0.3077735619569569
03,18,f12,cross,8,20,0.2857336032140955
03,18,f12,cross,9,0,0.16599461500183924
03,18,f12,cross,9,1,0.14031020326473248
03,18,f12,cross,9,2,0.03546251809034789
03,18,f12,cross,9,3,0.10986470332781754
03,18,f12,cross,9,4,0.059880845681891434
03,18,f12,cross,9,5,0.12691151273221385
03,18,f12,cross,9,6,0.16508256192660767
03,18,f12,cross,9,7,0.7828614747696686
03,18,f12,cross,9,8,0.28579920882800586
03,18,f12,cross,9,10,0.021128390579904087
03,18,f12,cross,9,11,0.1311675667317622
03,18,f12,cross,9,12,0.24534987303147357
03,18,f12,cross,9,13,0.22629428592141426
03,18,f12,cross,9,14,0.07875125713126596
03,18,f12,cross,9,15,0.06206848285854079
03,18,f12,cross,9,16,0.3191687485261416
03,18,f12,cross,9,17,0.3655819109996194
03,18,f12,cross,9,18,0.17470791093275095
03,18,f12,cross,9,20,0.02635307637691397
03,18,f12,cross,10,0,0.7768167586543181
03,18,f12,cross,10,1,0.5521879482886883
03,18,f12,cross,10,2,0.895441618613032
03,18,f12,cross,10,3,0.836459178479295
03,18,f12,cross,10,4,0.8365414554347037
03,18,f12,cross,10,5,0.7471226370469439
03,18,f12,cross,10,6,0.7953199254286188
03,18,f12,cross,10,7,0.2852717958527091
03,18,f12,cross,10,8,0.18015587792486037
03,18,f12,cross,10,9,0.05925139004333509
03,18,f12,cross,10,11,0.4029681401179366
03,18,f12,cross,10,12,0.7085022441569468
03,18,f12,cross,10,13,0.7421471291520819
03,18,f12,cross,10,14,0.8020759610768224
03,18,f12,cross,10,15,0.7848776860980805
03,18,f12,cross,10,16,0.6911456595348939
03,18,f12,cross,10,17,0.19346695436033107
03,18,f12,cross,10,18,0.7613689974216822
03,18,f12,cross,10,20,0.9035514763236936
03,18,f12,cross,11,0,0.2502707679771208
03,18,f12,cross,11,1,0.40484149712178386
03,18,f12,cross,11,2,0.2380611471293528
03,18,f12,cross,11,3,0.2167386552234491
03,18,f12,cross,11,4,0.29942464153328063
03,18,f12,cross,11,5,0.2914174314826432
03,18,f12,cross,11,6,0.37533998193746465
03,18,f12,cross,11,7,0.14171882078911333
03,18,f12,cross,11,8,0.41714079719338937
03,18,f12,cross,11,9,0.12757521335890004
03,18,f12,cross,11,10,0.2365208570822343
03,18,f12,cross,11,12,0.2511691893075068
03,18,f12,cross,11,13,0.3434147975799544
03,18,f12,cross,11,14,0.18384556842536995
03,18,f12,cross,11,15,0.19285639553856343
03,18,f12,cross,11,16,0.3416655165810203
03,18,f12,cross,11,17,0.5187664565732591
03,18,f12,cross,11,18,0.26373751220081487
03,18,f12,cross,11,20,0.23216328252273707
03,18,f12,cross,12,0,0.7535211348107096
03,18,f12,cross,12,1,0.7058111541225827
03,18,f12,cross,12,2,0.772702373490027
03,18,f12,cross,12,3,0.7784948485554585
03,18,f12,cross,12,4,0.8146120015454719
03,18,f12,cross,12,5,0.7932806156003483
03,18,f12,cross,12,6,0.8220481745738093
03,18,f12,cross,12,7,0.41728482988575927
03,18,f12,cross,12,8,0.3723234047638308
03,18,f12,cross,12,9,0.3551300107642479
03,18,f12,cross,12,10,0.7331853590729757
03,18,f12,cross,12,11,0.538472340004634
03,18,f12,cross,12,13,0.8027747750588512
03,18,f12,cross,12,14,0.6642318915765775
03,18,f12,cross,12,15,0.7409848627830643
03,18,f12,cross,12,16,0.8201646488528146
03,18,f12,cross,12,17,0.5568658311581302
03,18,f12,cross,12,18,0.8459461783865458
03,18,f12,cross,12,20,0.6752334712564333
03,18,f12,cross,13,0,0.6804484814572574
03,18,f12,cross,13,1,0.8413292031232416
03,18,f12,cross,13,2,0.6838801447480874
03,18,f12,cross,13,3,0.6609899324043892
03,18,f12,cross,13,4,0.7378297859066166
03,18,f12,cross,13,5,0.755050713053485
03,18,f12,cross,13,6,0.7403874093889868
03,18,f12,cross,13,7,0.17515673358630462
03,18,f12,cross,13,8,0.5590572969592162
03,18,f12,cross,13,9,0.11751421641047176
03,18,f12,cross,13,10,0.6949053694423665
03,18,f12,cross,13,11,0.7206041877920653
03,18,f12,cross,13,12,0.726958213437803
03,18,f12,cross,13,14,0.6394259243138674
03,18,f12,cross,13,15,0.6529353627122634
03,18,f12,cross,13,16,0.8061873370619607
03,18,f12,cross,13,17,0.7300201362755383
03,18,f12,cross,13,18,0.7597403289268121
03,18,f12,cross,13,20,0.5638254625936356
03,18,f12,cross,14,0,0.9201025537608613
03,18,f12,cross,14,1,0.543681977640649
03,18,f12,cross,14,2,0.8590539775954933
03,18,f12,cross,14,3,0.8317725701513399
03,18,f12,cross,14,4,0.7951018282342595
03,18,f12,cross,14,5,0.8272502790571287
03,18,f12,cross,14,6,0.7359854742592482
03,18,f12,cross,14,7,0.20823671848924766
03,18,f12,cross,14,8,0.22503217632227654
03,18,f12,cross,14,9,0.011854533588888256
03,18,f12,cross,14,10,0.882214361984313
03,18,f12,cross,14,11,0.37504803218597144
03,18,f12,cross,14,12,0.7797577872652717
03,18,f12,cross,14,13,0.7629987488553811
03,18,f12,cross,14,15,0.9217390057220248
03,18,f12,cross,14,16,0.7427974887641947
03,18,f12,cross,14,17,0.1602808750165339
03,18,f12,cross,14,18,0.7180059581403253
03,18,f12,cross,14,20,0.8648913899128996
03,18,f12,cross,15,0,0.8623279351945354
03,18,f12,cross,15,1,0.540606335438805
03,18,f12,cross,15,2,0.8754432601484601
03,18,f12,cross,15,3,0.7750770209463805
03,18,f12,cross,15,4,0.7653596424806789
03,18,f12,cross,15,5,0.7770710908761186
03,18,f12,cross,15,6,0.7756061792088284
03,18,f12,cross,15,7,0.3491106167699097
03,18,f12,cross,15,8,0.24503974655279856
03,18,f12,cross,15,9,0.15514126302952394
03,18,f12,cross,15,10,0.9119076937923694
03,18,f12,cross,15,11,0.4254639006336693
03,18,f12,cross,15,12,0.8005333262815542
03,18,f12,cross,15,13,0.7597665084070484
03,18,f12,cross,15,14,0.8724369955294808
03,18,f12,cross,15,16,0.7958128443843053
03,18,f12,cross,15,17,0.2539478314717797
03,18,f12,cross,15,18,0.7126620039863517
03,18,f12,cross,15,20,0.834749126559413
03,18,f12,cross,16,0,0.7635097450820688
03,18,f12,cross,16,1,0.7351526389753786
03,18,f12,cross,16,2,0.7533039647577092
03,18,f12,cross,16,3,0.8503247304221263
03,18,f12,cross,16,4,0.755197255885015
03,18,f12,cross,16,5,0.8328442342616168
03,18,f12,cross,16,6,0.7694850195429589
03,18,f12,cross,16,7,0.5774967594333779
03,18,f12,cross,16,8,0.3472535859292483
03,18,f12,cross,16,9,0.5043329863704653
03,18,f12,cross,16,10,0.6956774089830232
03,18,f12,cross,16,11,0.39601807320799565
03,18,f12,cross,16,12,0.8801690957790994
03,18,f12,cross,16,13,0.85777961447975
03,18,f12,cross,16,14,0.6687000114434244
03,18,f12,cross,16,15,0.6774498146175252
03,18,f12,cross,16,17,0.5092039069666656
03,18,f12,cross,16,18,0.8163972739341718
03,18,f12,cross,16,20,0.7394419047371972
03,18,f12,cross,17,0,0.5105084313117725
03,18,f12,cross,17,1,0.711104487938414
03,18,f12,cross,17,2,0.6074509186529032
03,18,f12,cross,17,3,0.5191869882254394
03,18,f12,cross,17,4,0.6215422018715353
03,18,f12,cross,17,5,0.5386724784859376
03,18,f12,cross,17,6,0.666360786096921
03,18,f12,cross,17,7,0.3164378937774225
03,18,f12,cross,17,8,0.8276889158777088
03,18,f12,cross,17,9,0.18251127026776787
03,18,f12,cross,17,10,0.5669899188556801
03,18,f12,cross,17,11,0.8095395345363824
03,18,f12,cross,17,12,0.495181115297682
03,18,f12,cross,17,13,0.6914261894364404
03,18,f12,cross,17,14,0.44947809476453215
03,18,f12,cross,17,15,0.4564459686572181
03,18,f12,cross,17,16,0.5801271717680779
03,18,f12,cross,17,18,0.5476660364360072
03,18,f12,cross,17,20,0.5318749747293023
03,18,f12,cross,18,0,0.5157689823271433
03,18,f12,cross,18,1,0.7483210840785732
03,18,f12,cross,18,2,0.5755839474664157
03,18,f12,cross,18,3,0.6216734432208212
03,18,f12,cross,18,4,0.7014613351307283
03,18,f12,cross,18,5,0.6437874918597757
03,18,f12,cross,18,6,0.6940971353732368
03,18,f12,cross,18,7,0.32216521595459613
03,18,f12,cross,18,8,0.47905391194027647
03,18,f12,cross,18,9,0.346997974971611
03,18,f12,cross,18,10,0.48125778543114867
03,18,f12,cross,18,11,0.5389276111370229
03,18,f12,cross,18,12,0.6799696481157982
03,18,f12,cross,18,13,0.7134555958911255
03,18,f12,cross,18,14,0.4217002801222629
03,18,f12,cross,18,15,0.4194973324232412
03,18,f12,cross,18,16,0.657935578102134
03,18,f12,cross,18,17,0.6702335034993022
03,18,f12,cross,18,20,0.48094364387867994
03,18,f12,cross,20,0,0.875529539856838
03,18,f12,cross,20,1,0.5851124211514407
03,18,f12,cross,20,2,0.9182140292775803
03,18,f12,cross,20,3,0.915499431194725
03,18,f12,cross,20,4,0.8662306511370165
03,18,f12,cross,20,5,0.8699094724309726
03,18,f12,cross,20,6,0.7956219919452866
03,18,f12,cross,20,7,0.29279261477897833
03,18,f12,cross,20,8,0.1809491423750017
03,18,f12,cross,20,9,0.0849458073029577
03,18,f12,cross,20,10,0.8751557449934918
03,18,f12,cross,20,11,0.3791258805530432
03,18,f12,cross,20,12,0.8022586645012255
03,18,f12,cross,20,13,0.8013854158514243
03,18,f12,cross,20,14,0.9235007722026516
03,18,f12,cross,20,15,0.8735194617759644
03,18,f12,cross,20,16,0.7562724091182232
03,18,f12,cross,20,17,0.184583834519518
03,18,f12,cross,20,18,0.7913943557857896
03,64,strict,within,2,2,0.9915907097077472
03,64,strict,within,10,10,0.9786318901502096
03,64,strict,within,43,43,0.9826519279260854
03,64,strict,within,58,58,0.9783620053848466
03,64,strict,within,60,60,0.9760686559653323
03,64,strict,within,62,62,0.9802621461390087
03,64,strict,within,64,64,0.9653424661378107
03,64,strict,within,66,66,0.971195723691425
03,64,strict,within,110,110,0.979513955780394
03,64,strict,within,128,128,0.9760676879515875
03,64,strict,within,182,182,0.9724313793929004
03,64,strict,within,184,184,0.9767212819159132
03,64,strict,within,210,210,0.9648097661800287
03,64,strict,within,220,220,0.9893711001948478
03,64,strict,within,233,233,0.969498710709541
03,64,strict,within,240,240,0.9791802194456486
03,64,strict,within,249,249,0.970168648958883
03,64,strict,cross,2,10,0.9404125273279892
03,64,strict,cross,2,43,0.9792262277995287
03,64,strict,cross,2,58,0.9761335807089954
03,64,strict,cross,2,60,0.9679218492248991
03,64,strict,cross,2,62,0.9808846847945399
03,64,strict,cross,2,64,0.9841142515243082
03,64,strict,cross,2,66,0.9672724718933738
03,64,strict,cross,2,110,0.9179416986157931
03,64,strict,cross,2,128,0.9747896284114512
03,64,strict,cross,2,182,0.9481762254333378
03,64,strict,cross,2,184,0.9734844574151238
03,64,strict,cross,2,210,0.9648103617218226
03,64,strict,cross,2,220,0.9754904521419431
03,64,strict,cross,2,233,0.963949726824599
03,64,strict,cross,2,240,0.6762001949144099
03,64,strict,cross,2,249,0.9692645860219093
03,64,strict,cross,10,2,0.9682104122942568
03,64,strict,cross,10,43,0.9662025733655383
03,64,strict,cross,10,58,0.9385047686468654
03,64,strict,cross,10,60,0.969372411272121
03,64,strict,cross,10,62,0.9735142585465183
03,64,strict,cross,10,64,0.9498424227680791
03,64,strict,cross,10,66,0.9308634708473985
03,64,strict,cross,10,110,0.9730898238471395
03,64,strict,cross,10,128,0.9573623864466425
03,64,strict,cross,10,182,0.9048808578407621
03,64,strict,cross,10,184,0.9639511755011017
03,64,strict,cross,10,210,0.9106095512667984
03,64,strict,cross,10,220,0.9587094635290341
03,64,strict,cross,10,233,0.9378629578674792
03,64,strict,cross,10,240,0.806325854483101
03,64,strict,cross,10,249,0.9537429343083884
03,64,strict,cross,43,2,0.9777847138148857
03,64,strict,cross,43,10,0.9512759650798817
03,64,strict,cross,43,58,0.9712461900269999
03,64,strict,cross,43,60,0.96687941071907
03,64,strict,cross,43,62,0.9801043732738688
03,64,strict,cross,43,64,0.9717830756530292
03,64,strict,cross,43,66,0.9611751743955779
03,64,strict,cross,43,110,0.9277480313171761
03,64,strict,cross,43,128,0.976035058135283
03,64,strict,cross,43,182,0.9514807242438671
03,64,strict,cross,43,184,0.9763395827855057
03,64,strict,cross,43,210,0.9523900341796899
03,64,strict,cross,43,220,0.9758226774738296
03,64,strict,cross,43,233,0.9648185969081291
03,64,strict,cross,43,240,0.7048104799203363
03,64,strict,cross,43,249,0.9774602925730006
03,64,strict,cross,58,2,0.9859506561528317
03,64,strict,cross,58,10,0.9491477714814003
03,64,strict,cross,58,43,0.9854986861451766
03,64,strict,cross,58,60,0.9669190720936274
03,64,strict,cross,58,62,0.974868054218569
03,64,strict,cross,58,64,0.9810141625323608
03,64,strict,cross,58,66,0.9644296337735058
03,64,strict,cross,58,110,0.9142948459235162
03,64,strict,cross,58,128,0.9885881516778504
03,64,strict,cross,58,182,0.9573932568415502
03,64,strict,cross,58,184,0.9777032540494032
03,64,strict,cross,58,210,0.9519236310766556
03,64,strict,cross,58,220,0.9892395486105782
03,64,strict,cross,58,233,0.973439287503851
03,64,strict,cross,58,240,0.6865192843945994
03,64,strict,cross,58,249,0.9754327602898214
03,64,strict,cross,60,2,0.9853642051833947
03,64,strict,cross,60,10,0.956144497692289
03,64,strict,cross,60,43,0.9857004256638265
03,64,strict,cross,60,58,0.9551091569914052
03,64,strict,cross,60,62,0.9691070600069089
03,64,strict,cross,60,64,0.9712503979567103
03,64,strict,cross,60,66,0.9598129146530534
03,64,strict,cross,60,110,0.9320321939164926
03,64,strict,cross,60,128,0.977393877917507
03,64,strict,cross,60,182,0.9310413281394212
03,64,strict,cross,60,184,0.9831620305795611
03,64,strict,cross,60,210,0.9435447656536574
03,64,strict,cross,60,220,0.9786984714234576
03,64,strict,cross,60,233,0.953642692436491
03,64,strict,cross,60,240,0.712327739809035
03,64,strict,cross,60,249,0.9750505228003115
03,64,strict,cross,62,2,0.9609744578724057
03,64,strict,cross,62,10,0.9690519221115084
03,64,strict,cross,62,43,0.9590944467258089
03,64,strict,cross,62,58,0.9464903882549566
03,64,strict,cross,62,60,0.9598470367547285
03,64,strict,cross,62,64,0.9516584762829614
03,64,strict,cross,62,66,0.9242605437006245
03,64,strict,cross,62,110,0.9618826464256713
03,64,strict,cross,62,128,0.954989461693505
03,64,strict,cross,62,182,0.9267187244569618
03,64,strict,cross,62,184,0.9689479240922786
03,64,strict,cross,62,210,0.9089828895468014
03,64,strict,cross,62,220,0.9638984516975115
03,64,strict,cross,62,233,0.9281431219831654
03,64,strict,cross,62,240,0.7923263362134572
03,64,strict,cross,62,249,0.9486886021903547
03,64,strict,cross,64,2,0.9587218786127057
03,64,strict,cross,64,10,0.8981717108205869
03,64,strict,cross,64,43,0.9547348256604432
03,64,strict,cross,64,58,0.9466694633333306
03,64,strict,cross,64,60,0.9370331837528916
03,64,strict,cross,64,62,0.9413475609280839
03,64,strict,cross,64,66,0.977799505163381
03,64,strict,cross,64,110,0.8704001447197759
03,64,strict,cross,64,128,0.9573955351459862
03,64,strict,cross,64,182,0.9290939099390786
03,64,strict,cross,64,184,0.9523508093232431
03,64,strict,cross,64,210,0.9463021240060145
03,64,strict,cross,64,220,0.9492990831323038
03,64,strict,cross,64,233,0.9499828995221956
03,64,strict,cross,64,240,0.6144310446966134
03,64,strict,cross,64,249,0.947743691205003
03,64,strict,cross,66,2,0.9885638241180137
03,64,strict,cross,66,10,0.9215170083942129
03,64,strict,cross,66,43,0.9779394109645146
03,64,strict,cross,66,58,0.9804214193765295
03,64,strict,cross,66,60,0.9664345193318213
03,64,strict,cross,66,62,0.9763323208907337
03,64,strict,cross,66,64,0.9860571856279172
03,64,strict,cross,66,110,0.8892840105961418
03,64,strict,cross,66,128,0.9806579554533256
03,64,strict,cross,66,182,0.9662117973601356
03,64,strict,cross,66,184,0.9745535833335424
03,64,strict,cross,66,210,0.9754446297458789
03,64,strict,cross,66,220,0.9757691989432443
03,64,strict,cross,66,233,0.9748850175752302
03,64,strict,cross,66,240,0.6304686895366075
03,64,strict,cross,66,249,0.967028145083246
03,64,strict,cross,110,2,0.9406509349082388
03,64,strict,cross,110,10,0.982113358401438
03,64,strict,cross,110,43,0.9519985563314393
03,64,strict,cross,110,58,0.8976634107075314
03,64,strict,cross,110,60,0.9580128404943287
03,64,strict,cross,110,62,0.946439656876963
03,64,strict,cross,110,64,0.9113690441981893
03,64,strict,cross,110,66,0.8962469742476515
03,64,strict,cross,110,128,0.9333466353639779
03,64,strict,cross,110,182,0.8586193731088981
03,64,strict,cross,110,184,0.9446498335787217
03,64,strict,cross,110,210,0.8648248438820858
03,64,strict,cross,110,220,0.9367329462914702
03,64,strict,cross,110,233,0.9062504388934897
03,64,strict,cross,110,240,0.8525580371366184
03,64,strict,cross,110,249,0.9318562062116281
03,64,strict,cross,128,2,0.9649216091201721
03,64,strict,cross,128,10,0.9350328086666405
03,64,strict,cross,128,43,0.962029888076814
03,64,strict,cross,128,58,0.9804777404549196
03,64,strict,cross,128,60,0.9453652633782873
03,64,strict,cross,128,62,0.9675593532110726
03,64,strict,cross,128,64,0.9684048712556725
03,64,strict,cross,128,66,0.9629909402822279
03,64,strict,cross,128,110,0.899023047143839
03,64,strict,cross,128,182,0.9711900248025869
03,64,strict,cross,128,184,0.9607157802201072
03,64,strict,cross,128,210,0.9424400308196195
03,64,strict,cross,128,220,0.978677594111985
03,64,strict,cross,128,233,0.9645789386783863
03,64,strict,cross,128,240,0.6648117514594118
03,64,strict,cross,128,249,0.9541394088915688
03,64,strict,cross,182,2,0.9610272177286309
03,64,strict,cross,182,10,0.888328177532671
03,64,strict,cross,182,43,0.9481056986389962
03,64,strict,cross,182,58,0.9787564347267051
03,64,strict,cross,182,60,0.9283651277817055
03,64,strict,cross,182,62,0.9589128934636361
03,64,strict,cross,182,64,0.9685309186863648
03,64,strict,cross,182,66,0.9689602390478579
03,64,strict,cross,182,110,0.8497359104668673
03,64,strict,cross,182,128,0.9697274166998588
03,64,strict,cross,182,184,0.9462372820748712
03,64,strict,cross,182,210,0.9663692014207538
03,64,strict,cross,182,220,0.9590739866741023
03,64,strict,cross,182,233,0.9710428881796684
03,64,strict,cross,182,240,0.582397438660477
03,64,strict,cross,182,249,0.9480126584401422
03,64,strict,cross,184,2,0.9851170744788594
03,64,strict,cross,184,10,0.9318061629497758
03,64,strict,cross,184,43,0.9785354306647294
03,64,strict,cross,184,58,0.9873175975820774
03,64,strict,cross,184,60,0.9594925351739344
03,64,strict,cross,184,62,0.9781671478194375
03,64,strict,cross,184,64,0.982817110038218
03,64,strict,cross,184,66,0.9685461015572768
03,64,strict,cross,184,110,0.8947574036214425
03,64,strict,cross,184,128,0.983639318832386
03,64,strict,cross,184,182,0.9773958576913376
03,64,strict,cross,184,210,0.9680285965593445
03,64,strict,cross,184,220,0.986560453601434
03,64,strict,cross,184,233,0.9737804027139634
03,64,strict,cross,184,240,0.6395849323632662
03,64,strict,cross,184,249,0.976864425892388
03,64,strict,cross,210,2,0.9473878387615317
03,64,strict,cross,210,10,0.8660188554624627
03,64,strict,cross,210,43,0.9315460328319319
03,64,strict,cross,210,58,0.9678206479986752
03,64,strict,cross,210,60,0.9230900599763355
03,64,strict,cross,210,62,0.9520423621714016
03,64,strict,cross,210,64,0.9633807713861929
03,64,strict,cross,210,66,0.9535698697863894
03,64,strict,cross,210,110,0.827282995496188
03,64,strict,cross,210,128,0.948141269144561
03,64,strict,cross,210,182,0.9672677935346302
03,64,strict,cross,210,184,0.9313774460971848
03,64,strict,cross,210,220,0.9374468788932734
03,64,strict,cross,210,233,0.9585656713118312
03,64,strict,cross,210,240,0.547923233732161
03,64,strict,cross,210,249,0.9239122899599075
03,64,strict,cross,220,2,0.9882469111032555
03,64,strict,cross,220,10,0.9544985432747468
03,64,strict,cross,220,43,0.9884849928639179
03,64,strict,cross,220,58,0.9762692690377083
03,64,strict,cross,220,60,0.972526423944115
03,64,strict,cross,220,62,0.9769367524456883
03,64,strict,cross,220,64,0.9860546265240172
03,64,strict,cross,220,66,0.9678127505651644
03,64,strict,cross,220,110,0.9257965888952354
03,64,strict,cross,220,128,0.9869789965866547
03,64,strict,cross,220,182,0.9552989017641882
03,64,strict,cross,220,184,0.9887983313214079
03,64,strict,cross,220,210,0.9593116592949299
03,64,strict,cross,220,233,0.9700717608283785
03,64,strict,cross,220,240,0.690903201369789
03,64,strict,cross,220,249,0.9760645742020816
03,64,strict,cross,233,2,0.9765955367421482
03,64,strict,cross,233,10,0.9195967049138841
03,64,strict,cross,233,43,0.9799273848990194
03,64,strict,cross,233,58,0.9639298656120907
03,64,strict,cross,233,60,0.9565048487040053
03,64,strict,cross,233,62,0.9653492287824321
03,64,strict,cross,233,64,0.9831190680976636
03,64,strict,cross,233,66,0.9566920387839547
03,64,strict,cross,233,110,0.8857046281445813
03,64,strict,cross,233,128,0.9800443307800304
03,64,strict,cross,233,182,0.9513660868376163
03,64,strict,cross,233,184,0.9778152099888406
03,64,strict,cross,233,210,0.971491238982925
03,64,strict,cross,233,220,0.9697291581930846
03,64,strict,cross,233,240,0.6376728043629163
03,64,strict,cross,233,249,0.9585666823792935
03,64,strict,cross,240,2,0.7300201136173574
03,64,strict,cross,240,10,0.8759901861065269
03,64,strict,cross,240,43,0.7465059828539591
03,64,strict,cross,240,58,0.6666404266589309
03,64,strict,cross,240,60,0.7841453435734795
03,64,strict,cross,240,62,0.7606738385965442
03,64,strict,cross,240,64,0.6945399104227228
03,64,strict,cross,240,66,0.6393512358267345
03,64,strict,cross,240,110,0.9131481293355542
03,64,strict,cross,240,128,0.7099717681872718
03,64,strict,cross,240,182,0.6061273566275113
03,64,strict,cross,240,184,0.7531984276189458
03,64,strict,cross,240,210,0.6053205187961289
03,64,strict,cross,240,220,0.733281157519278
03,64,strict,cross,240,233,0.661606496114937
03,64,strict,cross,240,249,0.7297507684814156
03,64,strict,cross,249,2,0.9805935079297836
03,64,strict,cross,249,10,0.9398380048319632
03,64,strict,cross,249,43,0.9754963866681187
03,64,strict,cross,249,58,0.965246201071069
03,64,strict,cross,249,60,0.960565110426235
03,64,strict,cross,249,62,0.9719526369812722
03,64,strict,cross,249,64,0.973561391886565
03,64,strict,cross,249,66,0.9597015764351737
03,64,strict,cross,249,110,0.9142427403853576
03,64,strict,cross,249,128,0.9811599738302916
03,64,strict,cross,249,182,0.9505267053641027
03,64,strict,cross,249,184,0.9819640127293879
03,64,strict,cross,249,210,0.9463544668564825
03,64,strict,cross,249,220,0.9801746622928568
03,64,strict,cross,249,233,0.9566745245696495
03,64,strict,cross,249,240,0.6730527854418946
03,64,f12,within,0,0,0.967840158861687
03,64,f12,within,1,1,0.8679686307610605
03,64,f12,within,2,2,0.8392202784093686
03,64,f12,within,3,3,0.6200996361383005
03,64,f12,within,4,4,0.9438786943484688
03,64,f12,within,6,6,0.903594169930393
03,64,f12,within,7,7,0.9257766697221103
03,64,f12,within,8,8,0.6634533638405141
03,64,f12,within,9,9,0.9356569764897228
03,64,f12,within,10,10,0.839661182268389
03,64,f12,within,11,11,0.6587917848795609
03,64,f12,within,12,12,0.8622884037028091
03,64,f12,within,13,13,0.8165828398956091
03,64,f12,within,14,14,0.7701708008964516
03,64,f12,within,15,15,0.9436892724825355
03,64,f12,within,16,16,0.6951364578695464
03,64,f12,within,17,17,0.818187367021986
03,64,f12,within,18,18,0.8517695484321822
03,64,f12,within,19,19,0.9230975959468932
03,64,f12,within,20,20,0.9085408238331553
03,64,f12,cross,0,1,0.5561941831952193
03,64,f12,cross,0,2,0.8747083171402322
03,64,f12,cross,0,3,0.7804573010323957
03,64,f12,cross,0,4,0.7229041120617302
03,64,f12,cross,0,6,0.6142339254565748
03,64,f12,cross,0,7,0.781492369234273
03,64,f12,cross,0,8,0.728436849366377
03,64,f12,cross,0,9,0.7635210736121488
03,64,f12,cross,0,10,0.5794509289050486
03,64,f12,cross,0,11,0.5597916659903283
03,64,f12,cross,0,12,0.5759669682045031
03,64,f12,cross,0,13,0.32833968377608724
03,64,f12,cross,0,14,0.4667686786821573
03,64,f12,cross,0,15,0.6021670560546606
03,64,f12,cross,0,16,0.42614311585083675
03,64,f12,cross,0,17,0.7775981334220782
03,64,f12,cross,0,18,0.6837763268138498
03,64,f12,cross,0,19,0.5005160330850675
03,64,f12,cross,0,20,0.9209911268388773
03,64,f12,cross,1,0,0.6119119818356203
03,64,f12,cross,1,2,0.5028804472492854
03,64,f12,cross,1,3,0.3632267623648236
03,64,f12,cross,1,4,0.8398552214386603
03,64,f12,cross,1,6,0.8413823052593645
03,64,f12,cross,1,7,0.8547228209384071
03,64,f12,cross,1,8,0.24319586768862328
03,64,f12,cross,1,9,0.8087614000086676
03,64,f12,cross,1,10,0.755753366994379
03,64,f12,cross,1,11,0.8612327526892111
03,64,f12,cross,1,12,0.5433001230000273
03,64,f12,cross,1,13,0.40558684455914495
03,64,f12,cross,1,14,0.16787174126735438
03,64,f12,cross,1,15,0.8703443891226755
03,64,f12,cross,1,16,0.7474113816261101
03,64,f12,cross,1,17,0.79932198556439
03,64,f12,cross,1,18,0.7836429420465927
03,64,f12,cross,1,19,0.7539753369022283
03,64,f12,cross,1,20,0.6688967221524326
03,64,f12,cross,2,0,0.6410273970073004
03,64,f12,cross,2,1,0.3159897691696699
03,64,f12,cross,2,3,0.6806629090171535
03,64,f12,cross,2,4,0.398704383075046
03,64,f12,cross,2,6,0.29499450069257177
03,64,f12,cross,2,7,0.680719945067134
03,64,f12,cross,2,8,0.6326645767000791
03,64,f12,cross,2,9,0.45409113834195886
03,64,f12,cross,2,10,0.27463049783377663
03,64,f12,cross,2,11,0.43229281327817626
03,64,f12,cross,2,12,0.4307381975605605
03,64,f12,cross,2,13,0.5530669309979412
03,64,f12,cross,2,14,0.38798265481401045
03,64,f12,cross,2,15,0.4955632849055684
03,64,f12,cross,2,16,0.2931487230476674
03,64,f12,cross,2,17,0.6255837105875226
03,64,f12,cross,2,18,0.27635883772400094
03,64,f12,cross,2,19,0.2770881374907345
03,64,f12,cross,2,20,0.7071557209922045
03,64,f12,cross,3,0,0.2649869143019338
03,64,f12,cross,3,1,0.18013622183443184
03,64,f12,cross,3,2,0.29367549693090444
03,64,f12,cross,3,4,0.2190740477489156
