candidate,matrix_id,kind,relation,source_lineage,target_lineage,generation,h,comparison_complete
02,64,f12,stranger,21,5,8,0.37848549951702504,True
02,64,f12,stranger,21,7,1,0.47316418393221055,True
02,64,f12,stranger,21,7,2,0.4218889127078461,True
02,64,f12,stranger,21,7,3,0.733749614661388,True
02,64,f12,stranger,21,7,4,0.5374061866656975,True
02,64,f12,stranger,21,7,5,0.4394353744020411,True
02,64,f12,stranger,21,7,6,0.1821399660552298,True
02,64,f12,stranger,21,7,7,0.0769897353862105,True
02,64,f12,stranger,21,7,8,0.036511916330533425,True
02,64,f12,stranger,21,8,1,0.648398169021673,True
02,64,f12,stranger,21,8,2,0.4608855251730391,True
02,64,f12,stranger,21,8,3,0.6661715627550139,True
02,64,f12,stranger,21,8,4,0.5822753193037363,True
02,64,f12,stranger,21,8,5,0.6368274577650175,True
02,64,f12,stranger,21,8,6,0.39873535068102517,True
02,64,f12,stranger,21,8,7,0.4082482904638631,True
02,64,f12,stranger,21,8,8,0.3519885605576698,True
02,64,f12,stranger,21,9,1,0.5172058026542137,True
02,64,f12,stranger,21,9,2,0.707798328326094,True
02,64,f12,stranger,21,9,3,0.38144329896907214,True
02,64,f12,stranger,21,9,4,0.2578050901907699,True
02,64,f12,stranger,21,9,5,0.3600005444246755,True
02,64,f12,stranger,21,9,6,0.6112837895562857,True
02,64,f12,stranger,21,9,7,0.5503338836674921,True
02,64,f12,stranger,21,9,8,0.5663938603238309,True
02,64,f12,stranger,21,11,1,0.1975100084007647,True
02,64,f12,stranger,21,11,2,0.13459472295176925,True
02,64,f12,stranger,21,11,3,0.10619663700285147,True
02,64,f12,stranger,21,11,4,0.15033979377992085,True
02,64,f12,stranger,21,11,5,0.25480445260225354,True
02,64,f12,stranger,21,11,6,0.2657730307160044,True
02,64,f12,stranger,21,11,7,0.27873212313257956,True
02,64,f12,stranger,21,11,8,0.15191388613352103,True
02,64,f12,stranger,21,12,1,0.6742405737861538,True
02,64,f12,stranger,21,12,2,0.6333265924225528,True
02,64,f12,stranger,21,12,3,0.6388079534371582,True
02,64,f12,stranger,21,12,4,0.61834551812236,True
02,64,f12,stranger,21,12,5,0.5442897326105004,True
02,64,f12,stranger,21,12,6,0.5008002915270642,True
02,64,f12,stranger,21,12,7,0.36015407115075687,True
02,64,f12,stranger,21,12,8,0.32927744017915817,True
02,64,f12,stranger,21,13,1,0.1522773975253762,True
02,64,f12,stranger,21,13,2,0.12821215295120647,True
02,64,f12,stranger,21,13,3,0.3842387403158519,True
02,64,f12,stranger,21,13,4,0.6560048665123144,True
02,64,f12,stranger,21,13,5,0.7571173531942961,True
02,64,f12,stranger,21,13,6,0.415529446129273,True
02,64,f12,stranger,21,13,7,0.19221386990513936,True
02,64,f12,stranger,21,13,8,0.2584159226478857,True
02,64,f12,stranger,21,14,1,0.5984504678058967,True
02,64,f12,stranger,21,14,2,0.4269704699395455,True
02,64,f12,stranger,21,14,3,0.693913678245644,True
02,64,f12,stranger,21,14,4,0.659663363646619,True
02,64,f12,stranger,21,14,5,0.7435813557377111,True
02,64,f12,stranger,21,14,6,0.7509969505801681,True
02,64,f12,stranger,21,14,7,0.6138900896607006,True
02,64,f12,stranger,21,14,8,0.2757233972895037,True
02,64,f12,stranger,21,15,1,0.6630252231123492,True
02,64,f12,stranger,21,15,2,0.6692411652515847,True
02,64,f12,stranger,21,15,3,0.7671504358787343,True
02,64,f12,stranger,21,15,4,0.6910361725232169,True
02,64,f12,stranger,21,15,5,0.47053232582135857,True
02,64,f12,stranger,21,15,6,0.2307274411517507,True
02,64,f12,stranger,21,15,7,0.35773540026809053,True
02,64,f12,stranger,21,15,8,0.3824392063958583,True
02,64,f12,stranger,21,17,1,0.22458538797354574,True
02,64,f12,stranger,21,17,2,0.23108427793946426,True
02,64,f12,stranger,21,17,3,0.2186899432595487,True
02,64,f12,stranger,21,17,4,0.5263512521900222,True
02,64,f12,stranger,21,17,5,0.43201860621090404,True
02,64,f12,stranger,21,17,6,0.4873539171452158,True
02,64,f12,stranger,21,17,7,0.3660533256519378,True
02,64,f12,stranger,21,17,8,0.2373055269585153,True
02,64,f12,stranger,21,18,1,0.3065775102987365,True
02,64,f12,stranger,21,18,2,0.44874253532922265,True
02,64,f12,stranger,21,18,3,0.7376480637153576,True
02,64,f12,stranger,21,18,4,0.7369768779432143,True
02,64,f12,stranger,21,18,5,0.784949573751928,True
02,64,f12,stranger,21,18,6,0.7994817292387811,True
02,64,f12,stranger,21,18,7,0.5770175983068111,True
02,64,f12,stranger,21,18,8,0.6687770444259662,True
02,64,f12,stranger,21,20,1,0.4823787007632909,True
02,64,f12,stranger,21,20,2,0.3523297588062604,True
02,64,f12,stranger,21,20,3,0.5527907234461332,True
02,64,f12,stranger,21,20,4,0.3613955823891644,True
02,64,f12,stranger,21,20,5,0.38268764016097095,True
02,64,f12,stranger,21,20,6,0.5371800024908937,True
02,64,f12,stranger,21,20,7,0.3773333045092626,True
02,64,f12,stranger,21,20,8,0.19847343287694785,True
02,64,f12,stranger,21,22,1,0.5753835173605287,True
02,64,f12,stranger,21,22,2,0.6950575679978244,True
02,64,f12,stranger,21,22,3,0.8839107581004411,True
02,64,f12,stranger,21,22,4,0.8030631079915588,True
02,64,f12,stranger,21,22,5,0.8794726299698031,True
02,64,f12,stranger,21,22,6,0.7406181892122486,True
02,64,f12,stranger,21,22,7,0.7612577089116904,True
02,64,f12,stranger,21,22,8,0.5325124418027845,True
02,64,f12,stranger,21,23,1,0.47339488140853325,True
02,64,f12,stranger,21,23,2,0.5132593836863036,True
02,64,f12,stranger,21,23,3,0.6391752577319587,True
02,64,f12,stranger,21,23,4,0.6934669252033019,True
02,64,f12,stranger,21,23,5,0.6165192813357584,True
02,64,f12,stranger,21,23,6,0.436617742447984,True
02,64,f12,stranger,21,23,7,0.36512536512554766,True
02,64,f12,stranger,21,23,8,0.2808002980977547,True
02,64,f12,stranger,22,0,1,0.3685441548208873,True
02,64,f12,stranger,22,0,2,0.38379127430473337,True
02,64,f12,stranger,22,0,3,0.3170551898031891,True
02,64,f12,stranger,22,0,4,0.2497226843295101,True
02,64,f12,stranger,22,0,5,0.4247467423094011,True
02,64,f12,stranger,22,0,6,0.5160589440665129,True
02,64,f12,stranger,22,0,7,0.7170514845326824,True
02,64,f12,stranger,22,0,8,0.50685714961787,True
02,64,f12,stranger,22,1,1,0.2251978105546562,True
02,64,f12,stranger,22,1,2,0.1046310494895123,True
02,64,f12,stranger,22,1,3,0.03747658444979307,True
02,64,f12,stranger,22,1,4,0.28198040340998315,True
02,64,f12,stranger,22,1,5,0.5782131711738867,True
02,64,f12,stranger,22,1,6,0.14366024039087344,True
02,64,f12,stranger,22,1,7,0.39149318488203916,True
02,64,f12,stranger,22,1,8,0.4896260096244653,True
02,64,f12,stranger,22,2,1,0.7836468181088853,True
02,64,f12,stranger,22,2,2,0.8761318715174761,True
02,64,f12,stranger,22,2,3,0.8071428571428572,True
02,64,f12,stranger,22,2,4,0.7289685727267182,True
02,64,f12,stranger,22,2,5,0.828918069151611,True
02,64,f12,stranger,22,2,6,0.6398733833491189,True
02,64,f12,stranger,22,2,7,0.7538880509380643,True
02,64,f12,stranger,22,2,8,0.46852664668316013,True
02,64,f12,stranger,22,3,1,0.5111770624256241,True
02,64,f12,stranger,22,3,2,0.42398564404104677,True
02,64,f12,stranger,22,3,3,0.6098678344610445,True
02,64,f12,stranger,22,3,4,0.7416447632896788,True
02,64,f12,stranger,22,3,5,0.49894520506514317,True
02,64,f12,stranger,22,3,6,0.5000826651241492,True
02,64,f12,stranger,22,3,7,0.5855168737932974,True
02,64,f12,stranger,22,3,8,0.4509803921568628,True
02,64,f12,stranger,22,4,1,0.2487827297651082,True
02,64,f12,stranger,22,4,2,0.3409737101246187,True
02,64,f12,stranger,22,4,3,0.3249803761736379,True
02,64,f12,stranger,22,4,4,0.19959308197927034,True
02,64,f12,stranger,22,4,5,0.11761799222424119,True
02,64,f12,stranger,22,4,6,0.041055386590178884,True
02,64,f12,stranger,22,4,7,0.038256095733740725,True
02,64,f12,stranger,22,4,8,0.13812277665483924,True
02,64,f12,stranger,22,5,1,0.3466356738194252,True
02,64,f12,stranger,22,5,2,0.2206938543435631,True
02,64,f12,stranger,22,5,3,0.18602290120845688,True
02,64,f12,stranger,22,5,4,0.3294146350827248,True
02,64,f12,stranger,22,5,5,0.5792436210090658,True
02,64,f12,stranger,22,5,6,0.6134346610139774,True
02,64,f12,stranger,22,5,7,0.37374801376645994,True
02,64,f12,stranger,22,5,8,0.39123864671626835,True
02,64,f12,stranger,22,7,1,0.3246562480662388,True
02,64,f12,stranger,22,7,2,0.3963344063861959,True
02,64,f12,stranger,22,7,3,0.7415836394549145,True
02,64,f12,stranger,22,7,4,0.5502132892890478,True
02,64,f12,stranger,22,7,5,0.4415625790806755,True
02,64,f12,stranger,22,7,6,0.1693240529890391,True
02,64,f12,stranger,22,7,7,0.07190924955066748,True
02,64,f12,stranger,22,7,8,0.03859997001555494,True
02,64,f12,stranger,22,8,1,0.37694340548052013,True
02,64,f12,stranger,22,8,2,0.34810126582278483,True
02,64,f12,stranger,22,8,3,0.4985931108729813,True
02,64,f12,stranger,22,8,4,0.4032696527752793,True
02,64,f12,stranger,22,8,5,0.5227689848554472,True
02,64,f12,stranger,22,8,6,0.3111152020676865,True
02,64,f12,stranger,22,8,7,0.35223497683817345,True
02,64,f12,stranger,22,8,8,0.3895612205509337,True
02,64,f12,stranger,22,9,1,0.4320982073088173,True
02,64,f12,stranger,22,9,2,0.765437860012612,True
02,64,f12,stranger,22,9,3,0.42051835004753235,True
02,64,f12,stranger,22,9,4,0.2601864977353733,True
02,64,f12,stranger,22,9,5,0.3741816804850345,True
02,64,f12,stranger,22,9,6,0.43232367483221,True
02,64,f12,stranger,22,9,7,0.5472672331698879,True
02,64,f12,stranger,22,9,8,0.7484811885651197,True
02,64,f12,stranger,22,11,1,0.16198413561784417,True
02,64,f12,stranger,22,11,2,0.13657053575865608,True
02,64,f12,stranger,22,11,3,0.08341060116016318,True
02,64,f12,stranger,22,11,4,0.11772040233700277,True
02,64,f12,stranger,22,11,5,0.26069313640991293,True
02,64,f12,stranger,22,11,6,0.18394180184548975,True
02,64,f12,stranger,22,11,7,0.28013318966575695,True
02,64,f12,stranger,22,11,8,0.12045118496279715,True
02,64,f12,stranger,22,12,1,0.4985594899480515,True
02,64,f12,stranger,22,12,2,0.5031929541638066,True
02,64,f12,stranger,22,12,3,0.3813242232868325,True
02,64,f12,stranger,22,12,4,0.40162859223259895,True
02,64,f12,stranger,22,12,5,0.4235419550927454,True
02,64,f12,stranger,22,12,6,0.30438085884470556,True
02,64,f12,stranger,22,12,7,0.18589853016809887,True
02,64,f12,stranger,22,12,8,0.20377068324339734,True
02,64,f12,stranger,22,13,1,0.2623907246932774,True
02,64,f12,stranger,22,13,2,0.1643296060035522,True
02,64,f12,stranger,22,13,3,0.323047869190461,True
02,64,f12,stranger,22,13,4,0.4859790484844788,True
02,64,f12,stranger,22,13,5,0.6916077327782327,True
02,64,f12,stranger,22,13,6,0.2809166093596842,True
02,64,f12,stranger,22,13,7,0.1669753089063417,True
02,64,f12,stranger,22,13,8,0.35818806219109417,True
02,64,f12,stranger,22,14,1,0.4505414035561955,True
02,64,f12,stranger,22,14,2,0.4148975259142819,True
02,64,f12,stranger,22,14,3,0.5837638662117904,True
02,64,f12,stranger,22,14,4,0.48186710168863583,True
02,64,f12,stranger,22,14,5,0.5666305975798628,True
02,64,f12,stranger,22,14,6,0.5856516070822727,True
02,64,f12,stranger,22,14,7,0.6486723405473599,True
02,64,f12,stranger,22,14,8,0.34194200361479216,True
02,64,f12,stranger,22,15,1,0.5873131267567238,True
02,64,f12,stranger,22,15,2,0.7579771590094299,True
02,64,f12,stranger,22,15,3,0.8586296628693791,True
02,64,f12,stranger,22,15,4,0.7810314735025894,True
02,64,f12,stranger,22,15,5,0.4815434123430768,True
02,64,f12,stranger,22,15,6,0.24333213169614382,True
02,64,f12,stranger,22,15,7,0.3189410810774037,True
02,64,f12,stranger,22,15,8,0.5445811486371709,True
02,64,f12,stranger,22,17,1,0.17795052423061497,True
02,64,f12,stranger,22,17,2,0.23829098110142355,True
02,64,f12,stranger,22,17,3,0.194260104721579,True
02,64,f12,stranger,22,17,4,0.5049378965303786,True
02,64,f12,stranger,22,17,5,0.36340165471756064,True
02,64,f12,stranger,22,17,6,0.32883549468852935,True
02,64,f12,stranger,22,17,7,0.35355339059327373,True
02,64,f12,stranger,22,17,8,0.23551682864594417,True
02,64,f12,stranger,22,18,1,0.08868401661337046,True
02,64,f12,stranger,22,18,2,0.11811190431505314,True
02,64,f12,stranger,22,18,3,0.45684927742384673,True
02,64,f12,stranger,22,18,4,0.5296816228425676,True
02,64,f12,stranger,22,18,5,0.775662993644885,True
02,64,f12,stranger,22,18,6,0.6493599310904701,True
02,64,f12,stranger,22,18,7,0.5522701235602822,True
02,64,f12,stranger,22,18,8,0.7761885713682614,True
02,64,f12,stranger,22,20,1,0.42429721822705596,True
02,64,f12,stranger,22,20,2,0.3598538468367827,True
02,64,f12,stranger,22,20,3,0.4488669671073218,True
02,64,f12,stranger,22,20,4,0.28342191652553467,True
02,64,f12,stranger,22,20,5,0.3408444634142759,True
02,64,f12,stranger,22,20,6,0.4571037452743458,True
02,64,f12,stranger,22,20,7,0.35218309933236325,True
02,64,f12,stranger,22,20,8,0.24366633338048493,True
02,64,f12,stranger,22,21,1,0.779483762953957,True
02,64,f12,stranger,22,21,2,0.6497608243162121,True
02,64,f12,stranger,22,21,3,0.5780317338270984,True
02,64,f12,stranger,22,21,4,0.6502338663757727,True
02,64,f12,stranger,22,21,5,0.38507545074543303,True
02,64,f12,stranger,22,21,6,0.6166666666666667,True
02,64,f12,stranger,22,21,7,0.7256297000112809,True
02,64,f12,stranger,22,21,8,0.7562762600482743,True
02,64,f12,stranger,22,23,1,0.7004980205895555,True
02,64,f12,stranger,22,23,2,0.6315311141967883,True
02,64,f12,stranger,22,23,3,0.7435995214255146,True
02,64,f12,stranger,22,23,4,0.603927110644867,True
02,64,f12,stranger,22,23,5,0.5155498351135843,True
02,64,f12,stranger,22,23,6,0.24174688920761409,True
02,64,f12,stranger,22,23,7,0.32552964731657125,True
02,64,f12,stranger,22,23,8,0.29685878409696365,True
02,64,f12,stranger,23,0,1,0.3856976207706841,True
02,64,f12,stranger,23,0,2,0.224630175168721,True
02,64,f12,stranger,23,0,3,0.1707185299205956,True
02,64,f12,stranger,23,0,4,0.36672280052757683,True
02,64,f12,stranger,23,0,5,0.4815739351721471,True
02,64,f12,stranger,23,0,6,0.7327079242478814,True
02,64,f12,stranger,23,0,7,0.8282261079913419,True
02,64,f12,stranger,23,0,8,0.7229426176779136,True
02,64,f12,stranger,23,2,1,0.6552946759613963,True
02,64,f12,stranger,23,2,2,0.7903379046417844,True
02,64,f12,stranger,23,2,3,0.751342082791277,True
02,64,f12,stranger,23,2,4,0.67986939110066,True
02,64,f12,stranger,23,2,5,0.8517255006030433,True
02,64,f12,stranger,23,2,6,0.8947213620951909,True
02,64,f12,stranger,23,2,7,0.8892320230027655,True
02,64,f12,stranger,23,2,8,0.911103287800468,True
02,64,f12,stranger,23,3,1,0.24506120281647858,True
02,64,f12,stranger,23,3,2,0.16478319210472184,True
02,64,f12,stranger,23,3,3,0.2269710514778376,True
02,64,f12,stranger,23,3,4,0.6365791406351813,True
02,64,f12,stranger,23,3,5,0.49763632695817184,True
02,64,f12,stranger,23,3,6,0.3857583749052298,True
02,64,f12,stranger,23,3,7,0.6268095497359718,True
02,64,f12,stranger,23,3,8,0.3741218442893173,True
02,64,f12,stranger,23,4,1,0.04397919469491853,True
02,64,f12,stranger,23,4,2,0.0893177616427682,True
02,64,f12,stranger,23,4,3,0.12486202638394923,True
02,64,f12,stranger,23,4,4,0.19929629350552916,True
02,64,f12,stranger,23,4,5,0.13665888949868363,True
02,64,f12,stranger,23,4,6,0.059222306214787496,True
02,64,f12,stranger,23,4,7,0.01998858121516967,True
02,64,f12,stranger,23,4,8,0.17276590728097108,True
02,64,f12,stranger,23,5,1,0.09860019795028206,True
02,64,f12,stranger,23,5,2,0.05368123415145672,True
02,64,f12,stranger,23,5,3,0.04220601260234363,True
02,64,f12,stranger,23,5,4,0.33130412537110626,True
02,64,f12,stranger,23,5,5,0.6198199316108879,True
02,64,f12,stranger,23,5,6,0.7501562337273483,True
02,64,f12,stranger,23,5,7,0.42054139203331087,True
02,64,f12,stranger,23,5,8,0.40717729785840506,True
02,64,f12,stranger,23,7,1,0.11919861825893373,True
02,64,f12,stranger,23,7,2,0.09808523339566777,True
02,64,f12,stranger,23,7,3,0.5350995238203572,True
02,64,f12,stranger,23,7,4,0.4807207473937337,True
02,64,f12,stranger,23,7,5,0.44534684941642366,True
02,64,f12,stranger,23,7,6,0.20706279240848655,True
02,64,f12,stranger,23,7,7,0.08783100656536798,True
02,64,f12,stranger,23,7,8,0.0412437586712659,True
02,64,f12,stranger,23,8,1,0.12794981455425547,True
02,64,f12,stranger,23,8,2,0.09698748882221125,True
02,64,f12,stranger,23,8,3,0.16119618291958215,True
02,64,f12,stranger,23,8,4,0.38468317311390554,True
02,64,f12,stranger,23,8,5,0.5436757761928679,True
02,64,f12,stranger,23,8,6,0.3350642344940943,True
02,64,f12,stranger,23,8,7,0.35493557538349274,True
02,64,f12,stranger,23,8,8,0.7662185363460114,True
02,64,f12,stranger,23,9,1,0.3465719328378871,True
02,64,f12,stranger,23,9,2,0.6395762759261302,True
02,64,f12,stranger,23,9,3,0.36839270709950145,True
02,64,f12,stranger,23,9,4,0.2782054745095648,True
02,64,f12,stranger,23,9,5,0.4150528973071086,True
02,64,f12,stranger,23,9,6,0.5979975000792311,True
02,64,f12,stranger,23,9,7,0.6479515952918626,True
02,64,f12,stranger,23,9,8,0.47127898279354147,True
02,64,f12,stranger,23,11,1,0.15449664610505248,True
02,64,f12,stranger,23,11,2,0.06731260436656161,True
02,64,f12,stranger,23,11,3,0.01664403710203212,True
02,64,f12,stranger,23,11,4,0.16755556185982137,True
02,64,f12,stranger,23,11,5,0.28764698611864786,True
02,64,f12,stranger,23,11,6,0.2471263413143742,True
02,64,f12,stranger,23,11,7,0.3203905998741476,True
02,64,f12,stranger,23,11,8,0.14883803686192382,True
02,64,f12,stranger,23,12,1,0.4532880484631198,True
02,64,f12,stranger,23,12,2,0.3226113660942976,True
02,64,f12,stranger,23,12,3,0.20023879433763575,True
02,64,f12,stranger,23,12,4,0.49109101111296743,True
02,64,f12,stranger,23,12,5,0.5113636987771898,True
02,64,f12,stranger,23,12,6,0.4283597360771242,True
02,64,f12,stranger,23,12,7,0.2859263710724874,True
02,64,f12,stranger,23,12,8,0.24191926921137533,True
02,64,f12,stranger,23,13,1,0.14731855248240736,True
02,64,f12,stranger,23,13,2,0.06557788282337522,True
02,64,f12,stranger,23,13,3,0.06906651268910224,True
02,64,f12,stranger,23,13,4,0.4899959575500253,True
02,64,f12,stranger,23,13,5,0.7140137203890611,True
02,64,f12,stranger,23,13,6,0.41952353926806063,True
02,64,f12,stranger,23,13,7,0.20006991032869703,True
02,64,f12,stranger,23,13,8,0.605434467968258,True
02,64,f12,stranger,23,14,1,0.20421946989883225,True
02,64,f12,stranger,23,14,2,0.11394084815057305,True
02,64,f12,stranger,23,14,3,0.16930298484795253,True
02,64,f12,stranger,23,14,4,0.4809098049171143,True
02,64,f12,stranger,23,14,5,0.6020148601435488,True
02,64,f12,stranger,23,14,6,0.7343696483977294,True
02,64,f12,stranger,23,14,7,0.8170571691028833,True
02,64,f12,stranger,23,14,8,0.7301541490318544,True
02,64,f12,stranger,23,15,1,0.8541830560262481,True
02,64,f12,stranger,23,15,2,0.8838876349465918,True
02,64,f12,stranger,23,15,3,0.8446713494573298,True
02,64,f12,stranger,23,15,4,0.7616393751737932,True
02,64,f12,stranger,23,15,5,0.48956191472309096,True
02,64,f12,stranger,23,15,6,0.2294157338705618,True
02,64,f12,stranger,23,15,7,0.3192221958204812,True
02,64,f12,stranger,23,15,8,0.6927149925573328,True
02,64,f12,stranger,23,17,1,0.06837541115337954,True
02,64,f12,stranger,23,17,2,0.07908310754150033,True
02,64,f12,stranger,23,17,3,0.0830642716905154,True
02,64,f12,stranger,23,17,4,0.49160181510397327,True
02,64,f12,stranger,23,17,5,0.4066705133900724,True
02,64,f12,stranger,23,17,6,0.48583380158097345,True
02,64,f12,stranger,23,17,7,0.4364488943308682,True
02,64,f12,stranger,23,17,8,0.3308413687741912,True
02,64,f12,stranger,23,18,1,0.1345097285258099,True
02,64,f12,stranger,23,18,2,0.05246230625870017,True
02,64,f12,stranger,23,18,3,0.09975093361076329,True
02,64,f12,stranger,23,18,4,0.5349201895777727,True
02,64,f12,stranger,23,18,5,0.7782494901428224,True
02,64,f12,stranger,23,18,6,0.801950746617272,True
02,64,f12,stranger,23,18,7,0.5816332124952555,True
02,64,f12,stranger,23,18,8,0.5552469600043678,True
02,64,f12,stranger,23,20,1,0.2405247253029608,True
02,64,f12,stranger,23,20,2,0.1666937273368672,True
02,64,f12,stranger,23,20,3,0.13141317331290794,True
02,64,f12,stranger,23,20,4,0.27543361959799906,True
02,64,f12,stranger,23,20,5,0.3667885133498733,True
02,64,f12,stranger,23,20,6,0.4979352974429112,True
02,64,f12,stranger,23,20,7,0.36881183208742735,True
02,64,f12,stranger,23,20,8,0.2169629373245439,True
02,64,f12,stranger,23,21,1,0.5994091579069152,True
02,64,f12,stranger,23,21,2,0.6716990057984034,True
02,64,f12,stranger,23,21,3,0.7822808520542316,True
02,64,f12,stranger,23,21,4,0.7380899228570331,True
02,64,f12,stranger,23,21,5,0.42150236952737136,True
02,64,f12,stranger,23,21,6,0.7636753236814713,True
02,64,f12,stranger,23,21,7,0.7660815572645985,True
02,64,f12,stranger,23,21,8,0.25653178540934884,True
02,64,f12,stranger,23,22,1,0.7260789764979801,True
02,64,f12,stranger,23,22,2,0.5482031315693603,True
02,64,f12,stranger,23,22,3,0.3509527652229603,True
02,64,f12,stranger,23,22,4,0.6539255220734042,True
02,64,f12,stranger,23,22,5,0.8417995449305923,True
02,64,f12,stranger,23,22,6,0.7426484481618821,True
02,64,f12,stranger,23,22,7,0.8469686474269935,True
02,64,f12,stranger,23,22,8,0.9012388973938669,True
02,72,strict,sibling,8,8,1,0.9704784730200469,True
02,72,strict,sibling,8,8,2,0.9298584213410107,True
02,72,strict,sibling,8,8,3,0.9307956208560921,True
02,72,strict,sibling,8,8,4,0.6901682549385135,True
02,72,strict,sibling,8,8,5,0.6596856715021067,True
02,72,strict,sibling,8,8,6,0.43928083408623614,True
02,72,strict,sibling,8,8,7,0.45397969225022583,True
02,72,strict,sibling,8,8,8,0.5412066524294049,True
02,72,strict,sibling,9,9,1,0.9917039090032393,True
02,72,strict,sibling,9,9,2,0.9671211832467412,True
02,72,strict,sibling,9,9,3,0.8166715828760758,True
02,72,strict,sibling,9,9,4,0.5416186085055892,True
02,72,strict,sibling,9,9,5,0.7258539191665626,True
02,72,strict,sibling,9,9,6,0.6849026865890108,True
02,72,strict,sibling,9,9,7,0.5240166380088713,True
02,72,strict,sibling,9,9,8,0.534393977395819,True
02,72,strict,sibling,16,16,1,0.9754287362677291,True
02,72,strict,sibling,16,16,2,0.983844087487347,True
02,72,strict,sibling,16,16,3,0.9501985556285982,True
02,72,strict,sibling,16,16,4,0.8530265775031455,True
02,72,strict,sibling,16,16,5,0.8593177777251808,True
02,72,strict,sibling,16,16,6,0.5562282783995793,True
02,72,strict,sibling,16,16,7,0.670451100409811,True
02,72,strict,sibling,16,16,8,0.46723836348451564,True
02,72,strict,sibling,21,21,1,0.9551603852551745,True
02,72,strict,sibling,21,21,2,0.9771546151673968,True
02,72,strict,sibling,21,21,3,0.9646671303414438,True
02,72,strict,sibling,21,21,4,0.9157802391107563,True
02,72,strict,sibling,21,21,5,0.9330969510945633,True
02,72,strict,sibling,21,21,6,0.9679446722456636,True
02,72,strict,sibling,21,21,7,0.9631837790276305,True
02,72,strict,sibling,21,21,8,0.8846153846153846,True
02,72,strict,sibling,22,22,1,0.9790743721187976,True
02,72,strict,sibling,22,22,2,0.9413359024545912,True
02,72,strict,sibling,22,22,3,0.6941359099194998,True
02,72,strict,sibling,22,22,4,0.7392276712693556,True
02,72,strict,sibling,22,22,5,0.7395291783613412,True
02,72,strict,sibling,22,22,6,0.6627241482723387,True
02,72,strict,sibling,22,22,7,0.8204981332211354,True
02,72,strict,sibling,22,22,8,0.5245997321563021,True
02,72,strict,sibling,35,35,1,0.918453832343827,True
02,72,strict,sibling,35,35,2,0.911438933902079,True
02,72,strict,sibling,35,35,3,0.9212046653763969,True
02,72,strict,sibling,35,35,4,0.80703032565843,True
02,72,strict,sibling,35,35,5,0.6979429272633417,True
02,72,strict,sibling,35,35,6,0.750851789030904,True
02,72,strict,sibling,35,35,7,0.8230510781976187,True
02,72,strict,sibling,35,35,8,0.8636055841133337,True
02,72,strict,sibling,46,46,1,0.7807110674823868,True
02,72,strict,sibling,46,46,2,0.5900300943095037,True
02,72,strict,sibling,46,46,3,0.28774623750148615,True
02,72,strict,sibling,46,46,4,0.7744622256634089,True
02,72,strict,sibling,46,46,5,0.5473268691382439,True
02,72,strict,sibling,46,46,6,0.616529322698625,True
02,72,strict,sibling,46,46,7,0.5074447195569027,True
02,72,strict,sibling,46,46,8,0.503246351811458,True
02,72,strict,sibling,52,52,1,0.9392399564049687,True
02,72,strict,sibling,52,52,2,0.930903762444811,True
02,72,strict,sibling,52,52,3,0.8734687041182025,True
02,72,strict,sibling,52,52,4,0.7964148516487153,True
02,72,strict,sibling,52,52,5,0.5549817099288729,True
02,72,strict,sibling,52,52,6,0.4048271921307548,True
02,72,strict,sibling,52,52,7,0.7324262464600242,True
02,72,strict,sibling,52,52,8,0.8398413183148498,True
02,72,strict,sibling,58,58,1,0.9733099368769038,True
02,72,strict,sibling,58,58,2,0.8954805578341342,True
02,72,strict,sibling,58,58,3,0.9379279587234358,True
02,72,strict,sibling,58,58,4,0.9530660832452197,True
02,72,strict,sibling,58,58,5,0.652305014162724,True
02,72,strict,sibling,58,58,6,0.7965648745351414,True
02,72,strict,sibling,58,58,7,0.4535573676110726,True
02,72,strict,sibling,58,58,8,0.22427580454996265,True
02,72,strict,sibling,64,64,1,0.9722527186796163,True
02,72,strict,sibling,64,64,2,0.9577621666559335,True
02,72,strict,sibling,64,64,3,0.89445491958768,True
02,72,strict,sibling,64,64,4,0.722237257159404,True
02,72,strict,sibling,64,64,5,0.5702099010103132,True
02,72,strict,sibling,64,64,6,0.7913840153767414,True
02,72,strict,sibling,64,64,7,0.6498801977385376,True
02,72,strict,sibling,64,64,8,0.5730698830937557,True
02,72,strict,sibling,71,71,1,0.9621623644206995,True
02,72,strict,sibling,71,71,2,0.9703704359310162,True
02,72,strict,sibling,71,71,3,0.8614614143785395,True
02,72,strict,sibling,71,71,4,0.607037191650383,True
02,72,strict,sibling,71,71,5,0.38917577152683375,True
02,72,strict,sibling,71,71,6,0.504167784873804,True
02,72,strict,sibling,71,71,7,0.32081174708381754,True
02,72,strict,sibling,71,71,8,0.5698028822981897,True
02,72,strict,sibling,91,91,1,0.9924114507180327,True
02,72,strict,sibling,91,91,2,0.8756284931293655,True
02,72,strict,sibling,91,91,3,0.8508640040296919,True
02,72,strict,sibling,91,91,4,0.8879473085589692,True
02,72,strict,sibling,91,91,5,0.987901271709267,True
02,72,strict,sibling,91,91,6,0.9590135719842551,True
02,72,strict,sibling,91,91,7,0.8776836093794539,True
02,72,strict,sibling,91,91,8,0.8571568516546769,True
02,72,strict,sibling,114,114,1,0.9685434026839882,True
02,72,strict,sibling,114,114,2,0.9094843736628099,True
02,72,strict,sibling,114,114,3,0.9634388527686185,True
