rule,notation,strict,break_by_8,median_gen_sweeps,mean_survival,library_size,in_band,support_masks,n_futures,total_sweeps
119461,B14678/S0257,0.0,0.017578125,4.0,32.0,2,False,2975|3007,512,65536
119518,B14678/S123467,0.0,0.2265625,4.0,32.0,6,False,30324|30576|31828|32100|32116|32336,512,65536
119570,B14678/S148,0.0,0.0,4.0,32.0,0,False,,512,65536
119608,B14678/S3458,0.00390625,0.37890625,4.0,31.921875,4,False,30427|32341|32342|32348,512,65376
119774,B14678/S1234678,0.2265625,0.958984375,4.0,17.98046875,1,True,16384,512,344365
119775,B14678/S01234678,0.259765625,0.943359375,4.0,18.103515625,1,True,16384,512,347847
119874,B24678/S16,0.0,0.009765625,4.0,32.0,3,False,2991|3007|3775,512,65568
120002,B24678/S167,0.0,0.005859375,4.0,32.0,1,False,2751,512,65567
120082,B24678/S148,0.0,0.048828125,4.0,32.0,2,False,1983|3007,512,65538
120132,B24678/S268,0.0,0.009765625,4.0,30.79296875,1,False,3007,512,63262
120258,B24678/S1678,0.0,0.001953125,4.0,32.0,1,False,2543,512,65564
120591,B124678/S01238,0.0,0.0234375,4.0,32.0,2,False,29903|30411,512,65536
120594,B124678/S148,0.0,0.005859375,4.0,32.0,2,False,6079|11711,512,65536
120602,B124678/S1348,0.0,0.12109375,4.0,32.0,2,False,31951|31963,512,65536
120644,B124678/S268,0.0,0.017578125,4.0,32.0,3,False,19451|20159|23231,512,65536
120676,B124678/S2568,0.0,0.05859375,4.0,32.0,5,False,24247|32118|32350|32413|32469,512,65536
121179,B34678/S013468,0.107421875,0.37890625,4.5,29.880859375,5,True,32100|32116|32372|32596|32624,512,65494
121860,B234678/S2,0.0,0.1328125,4.0,32.0,2,False,27359|31951,512,65536
121861,B234678/S02,0.0,0.130859375,4.0,32.0,2,False,24223|29403,512,65536
121893,B234678/S025,0.0,0.14453125,4.0,32.0,3,False,31966|32350|32469,512,65536
122154,B234678/S1358,0.0,0.123046875,4.0,32.0,1,False,32628,512,65536
122404,B1234678/S25,0.0,0.091796875,4.0,32.0,4,False,30415|32459|32461|32467,512,65536
122532,B1234678/S257,0.0,0.07421875,4.0,32.0,1,False,32628,512,65536
122533,B1234678/S0257,0.0,0.0390625,4.0,32.0,3,False,32466|32598|32628,512,65536
122786,B1234678/S1578,0.001953125,0.421875,4.0,31.958984375,4,False,30427|32349|32469|32470,512,65452
122788,B1234678/S2578,0.0,0.09375,4.0,32.0,3,False,32469|32598|32628,512,65536
122790,B1234678/S12578,0.0,0.212890625,4.0,32.0,3,False,32342|32468|32596,512,65536
122964,B5678/S246,0.0,0.078125,28.0,2.5859375,1,False,139,512,72058
122965,B5678/S0246,0.0,0.0,44.0,8.748046875,0,False,,512,236458
122970,B5678/S1346,0.0,0.189453125,31.0,4.986328125,1,False,139,512,124358
123239,B5678/S012568,0.0,0.0,64.0,3.517578125,0,False,,512,102630
123303,B5678/S012578,0.0,0.0,64.0,3.78125,0,False,,512,108585
123594,B15678/S1367,0.0,0.0,4.0,32.0,0,False,,512,65536
123722,B15678/S1368,0.0,0.0,4.0,32.0,0,False,,512,65536
123788,B15678/S2378,0.0,0.001953125,4.0,32.0,1,False,2751,512,65536
123809,B15678/S0578,0.0,0.115234375,4.0,31.939453125,1,False,2719,512,65416
123813,B15678/S02578,0.0,0.115234375,4.0,32.0,1,False,2719,512,65536
123815,B15678/S012578,0.0,0.123046875,4.0,32.0,3,False,171|671|2223,512,66490
123850,B15678/S13678,0.0,0.001953125,4.0,32.0,1,False,2719,512,65536
123851,B15678/S013678,0.0,0.001953125,4.0,32.0,1,False,2239,512,65536
123857,B15678/S04678,0.0,0.11328125,4.0,31.939453125,2,False,2239|2719,512,65416
123977,B25678/S036,0.0,0.0,4.0,32.0,0,False,,512,65740
124233,B25678/S0368,0.0,0.0,4.0,32.0,0,False,,512,65695
124237,B25678/S02368,0.0,0.0390625,4.0,32.0,2,False,3007|3071,512,65659
124265,B25678/S03568,0.021484375,0.189453125,4.0,31.673828125,4,True,32340|32341|32468|32596,512,65016
124375,B25678/S0124678,0.48046875,0.8125,4.0,16.419921875,1,True,16384,512,257064
124592,B125678/S457,0.0,0.267578125,4.0,32.0,4,False,30544|32348|32372|32596,512,65536
124593,B125678/S0457,0.00390625,0.26171875,4.0,31.9375,3,False,32100|32372|32596,512,65408
124594,B125678/S1457,0.0,0.302734375,4.0,32.0,4,False,30576|32340|32372|32596,512,65536
124759,B125678/S012468,0.0,0.048828125,4.0,32.0,3,False,30708|32335|32628,512,65536
124812,B125678/S2378,0.0,0.056640625,4.0,32.0,3,False,3007|4031|19391,512,65536
124828,B125678/S23478,0.0,0.013671875,4.0,32.0,1,False,32628,512,65536
124887,B125678/S0124678,0.28515625,0.68359375,4.0,17.255859375,1,True,16384,512,320830
125139,B35678/S01467,0.00390625,0.029296875,5.0,31.619140625,3,False,31828|32336|32340,512,79005
125160,B35678/S3567,0.017578125,0.2421875,7.0,11.41015625,4,True,139|16523|31812|32324,512,71024
125393,B35678/S04678,0.0234375,0.033203125,7.5,27.9375,1,True,16515,512,401914
125398,B35678/S124678,0.357421875,0.625,4.5,14.0,1,True,16384,512,208387
125406,B35678/S1234678,0.28515625,0.708984375,4.5,18.052734375,1,True,16384,512,327289
125408,B35678/S5678,0.0,0.0390625,10.5,2.806640625,1,False,139,512,67629
125410,B35678/S15678,0.0390625,0.12890625,10.5,9.041015625,2,True,139|16384,512,148383
125412,B35678/S25678,0.154296875,0.388671875,4.5,8.642578125,2,True,139|16384,512,142541
125857,B135678/S0578,0.00390625,0.119140625,4.0,31.91796875,1,False,2975,512,65368
125905,B135678/S04678,0.56640625,0.916015625,4.0,14.9140625,1,False,16384,512,233420
125910,B135678/S124678,0.232421875,0.912109375,4.0,17.783203125,1,True,16384,512,355685
125953,B235678/S0,0.0,0.06640625,4.0,32.0,1,False,3007,512,65536
125985,B235678/S05,0.0,0.107421875,4.0,32.0,2,False,3007|3071,512,65536
126017,B235678/S06,0.001953125,0.083984375,4.0,31.97265625,1,False,3007,512,65480
126160,B235678/S467,0.0859375,0.525390625,4.0,30.501953125,5,True,30272|30292|31828|32324|32336,512,62468
126161,B235678/S0467,0.125,0.65234375,4.0,29.9609375,3,True,31828|32324|32336,512,61360
126180,B235678/S2567,0.142578125,0.689453125,4.0,29.34765625,4,True,30288|31812|31824|32320,512,60104
126423,B235678/S0124678,0.240234375,0.82421875,4.0,17.150390625,1,True,16384,512,339766
126640,B1235678/S457,0.041015625,0.361328125,4.0,31.20703125,3,True,30292|30576|32336,512,63912
127060,B45678/S246,0.0,0.14453125,29.0,3.28125,1,False,139,512,77556
127464,B45678/S35678,0.0,0.220703125,28.5,5.125,2,False,139|16384,512,110391
127525,B145678/S025,0.0,0.072265625,4.0,32.0,5,False,16118|28533|30588|32373|32628,512,65536
127621,B145678/S027,0.0,0.111328125,4.0,32.0,2,False,2991|3007,512,65536
127653,B145678/S0257,0.00390625,0.2109375,4.0,31.943359375,3,False,32340|32372|32596,512,65420
128017,B245678/S04,0.119140625,0.423828125,4.0,29.73828125,6,True,32343|32349|32469|32476|32597|32598,512,61535
128081,B245678/S046,0.14453125,0.646484375,4.0,29.251953125,1,True,32340,512,60019
128083,B245678/S0146,0.064453125,0.513671875,4.0,30.7578125,2,True,30324|32340,512,62994
128337,B245678/S0468,0.171875,0.689453125,4.0,28.66015625,1,True,32340,512,59124
128908,B1245678/S2378,0.0,0.013671875,4.0,32.0,2,False,32343|32724,512,65536
129184,B345678/S57,0.0,0.0,10.5,13.431640625,0,False,,512,67801
129248,B345678/S567,0.001953125,0.0234375,11.0,13.552734375,3,False,2576|30272|30288,512,70398
129256,B345678/S3567,0.052734375,0.279296875,4.5,15.33203125,6,True,16587|29776|29780|30272|31808|32324,512,65283
129272,B345678/S34567,0.111328125,0.537109375,4.5,25.61328125,3,True,19988|23060|27156,512,68958
129866,B1345678/S1368,0.0,0.35546875,4.0,32.0,2,False,32372|32596,512,65536
130053,B2345678/S02,0.0,0.09375,4.0,32.0,1,False,30427,512,65536
130085,B2345678/S025,0.048828125,0.23046875,4.0,31.140625,1,True,32372,512,63776
130209,B2345678/S057,0.01953125,0.037109375,4.0,31.701171875,5,True,2581|7732|10836|10837|11860,512,64924
130213,B2345678/S0257,0.0,0.2421875,4.0,32.0,1,False,32340,512,65536
130391,B2345678/S012468,0.00390625,0.171875,4.0,31.990234375,4,False,30320|31828|32100|32324,512,65516
130519,B2345678/S0124678,0.0703125,0.3515625,4.0,19.619140625,1,True,16384,512,417909
130847,B12345678/S012348,0.0,0.302734375,4.0,32.0,4,False,19103|20119|20181|27349,512,65536
130982,B12345678/S12578,0.01171875,0.41015625,4.0,31.841796875,2,True,31860|32340,512,65212
131031,B12345678/S0124678,0.013671875,0.326171875,4.0,19.5625,1,True,16384,512,427907
