state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_Q00,q_all_Q00,q_half_A_Q00,q_half_B_Q00,prediction_Q20,q_all_Q20,q_half_A_Q20,q_half_B_Q20,prediction_Q40,q_all_Q40,q_half_A_Q40,q_half_B_Q40,prediction_Q60,q_all_Q60,q_half_A_Q60,q_half_B_Q60,prediction_Q80,q_all_Q80,q_half_A_Q80,q_half_B_Q80,prediction_Q100,q_all_Q100,q_half_A_Q100,q_half_B_Q100
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m001-g020,03,1,20,36,18,23,775,0.1538226102859124,0.046875,0.0625,0.03125,0.17896041043938396,0.078125,0.125,0.03125,0.18240628108528592,0.0625,0.03125,0.09375,0.18604413993109667,0.109375,0.125,0.09375,0.19096727754226864,0.078125,0.0625,0.09375,0.2217829553182657,0.078125,0.09375,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m001-g035,03,1,35,29,10,18,1205,0.043877663525713574,0.09375,0.03125,0.15625,0.06424019161256363,0.09375,0.0625,0.125,0.06659004199343492,0.109375,0.125,0.09375,0.07443554065418949,0.09375,0.125,0.0625,0.08986937178714953,0.1875,0.15625,0.21875,0.20558297362060182,0.234375,0.28125,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m001-g050,03,1,50,32,20,32,1868,0.5364411500519338,0.3125,0.3125,0.3125,0.6414064648202937,0.53125,0.625,0.4375,0.6484970458677106,0.5625,0.59375,0.53125,0.6546329053923453,0.46875,0.5625,0.375,0.6613528609558542,0.59375,0.625,0.5625,0.6854834979658991,0.5625,0.59375,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m001-g065,03,1,65,38,9,18,2344,0.0675109267726374,0.078125,0.125,0.03125,0.09708475336101052,0.0625,0.09375,0.03125,0.10013846324023981,0.125,0.125,0.125,0.11034607049501854,0.109375,0.15625,0.0625,0.11590541581458731,0.171875,0.21875,0.125,0.27289036891944457,0.109375,0.09375,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m001-g080,03,1,80,50,28,55,2985,0.404982571743569,0.53125,0.5625,0.5,0.5260214161833711,0.609375,0.5625,0.65625,0.5306981175998039,0.703125,0.75,0.65625,0.5346443166227557,0.6875,0.71875,0.65625,0.5392305112659137,0.59375,0.5625,0.625,0.5760035970591723,0.859375,0.875,0.84375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g020,02,2,20,40,15,21,549,0.20311134481362178,0.15625,0.1875,0.125,0.2605704296645301,0.078125,0.125,0.03125,0.27037183326125347,0.15625,0.09375,0.21875,0.2769375612552086,0.140625,0.09375,0.1875,0.28421155881661786,0.1875,0.15625,0.21875,0.48356379995104465,0.234375,0.25,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g035,02,2,35,40,15,24,860,0.1073599758587802,0.140625,0.21875,0.0625,0.1486923266189883,0.109375,0.125,0.09375,0.15378062349636498,0.140625,0.15625,0.125,0.15953579330604165,0.140625,0.15625,0.125,0.16543417358829773,0.078125,0.09375,0.0625,0.1990061217866417,0.140625,0.09375,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g050,02,2,50,40,12,13,1125,0.05844528596438845,0.125,0.1875,0.0625,0.1351980598826389,0.109375,0.125,0.09375,0.1432360727516483,0.125,0.0625,0.1875,0.14648235909328924,0.125,0.15625,0.09375,0.15047028696157866,0.171875,0.21875,0.125,0.17286258588732167,0.171875,0.125,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g065,02,2,65,40,10,14,1530,0.03579688233079834,0.109375,0.09375,0.125,0.08903914080949797,0.15625,0.15625,0.15625,0.09721032526065138,0.203125,0.125,0.28125,0.10974821933187363,0.203125,0.21875,0.1875,0.11541229204656166,0.1875,0.1875,0.1875,0.1298070008595539,0.21875,0.1875,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m002-g080,02,2,80,40,14,63,1937,0.07924289034063815,0.203125,0.25,0.15625,0.1709600677486675,0.40625,0.375,0.4375,0.176492401753107,0.359375,0.40625,0.3125,0.1820539396914993,0.421875,0.53125,0.3125,0.1862385096792779,0.3125,0.25,0.375,0.20637295177061502,0.5,0.4375,0.5625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g020,03,2,20,32,14,20,455,0.11585554141670341,0.265625,0.1875,0.34375,0.3440312400771503,0.390625,0.4375,0.34375,0.3517088435249231,0.5,0.5625,0.4375,0.3594684557967908,0.453125,0.28125,0.625,0.372234929965879,0.40625,0.40625,0.40625,0.39205058012865995,0.453125,0.375,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m002-g035,03,2,35,40,20,61,873,0.3338802223368675,0.28125,0.21875,0.34375,0.5451999346450613,0.3125,0.34375,0.28125,0.5518512466984763,0.21875,0.15625,0.28125,0.5575484564621204,0.28125,0.15625,0.40625,0.566486653609689,0.40625,0.5,0.3125,0.636051976660999,0.59375,0.5625,0.625
