state_id,candidate,matrix_id,landmark,arm,empirical_quantile,legal_edit_count,selected_rank_zero_based,remove_type,add_type,noop_predicted_probability,predicted_probability,predicted_shift_from_noop
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g050,03,24,50,Q40,0.40000000000000002,2178,871,11,88,0.62927718294952484,0.62989758382918937,0.00062040087966452884
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g050,03,24,50,Q60,0.59999999999999998,2178,1306,51,56,0.62927718294952484,0.63433779174282545,0.0050606087933006139
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g050,03,24,50,Q80,0.80000000000000004,2178,1742,51,50,0.62927718294952484,0.63971003933701598,0.010432856387491141
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g050,03,24,50,Q100,1,2178,2177,94,18,0.62927718294952484,0.68900804632168722,0.059730863372162379
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g065,03,24,65,Q00,0,1485,0,2,10,0.34173884767212187,0.23390619191577058,-0.10783265575635129
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g065,03,24,65,Q20,0.20000000000000001,1485,297,46,45,0.34173884767212187,0.33848114258725093,-0.0032577050848709432
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g065,03,24,65,Q40,0.40000000000000002,1485,594,30,85,0.34173884767212187,0.34321086783434646,0.0014720201622245854
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g065,03,24,65,Q60,0.59999999999999998,1485,890,67,79,0.34173884767212187,0.3475398436804813,0.005800996008359427
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g065,03,24,65,Q80,0.80000000000000004,1485,1187,22,12,0.34173884767212187,0.35529378108589038,0.013554933413768511
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g065,03,24,65,Q100,1,1485,1484,68,17,0.34173884767212187,0.3788913295561207,0.037152481883998834
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g080,03,24,80,Q00,0,1782,0,66,61,0.63357657740777484,0.52890286217354088,-0.10467371523423397
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g080,03,24,80,Q20,0.20000000000000001,1782,356,66,72,0.63357657740777484,0.62833068584140006,-0.0052458915663747829
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g080,03,24,80,Q40,0.40000000000000002,1782,712,46,16,0.63357657740777484,0.63562731791952276,0.0020507405117479172
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g080,03,24,80,Q60,0.59999999999999998,1782,1069,70,86,0.63357657740777484,0.64254831841100535,0.0089717410032305045
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g080,03,24,80,Q80,0.80000000000000004,1782,1425,31,32,0.63357657740777484,0.6488585407950872,0.015281963387312358
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m024-g080,03,24,80,Q100,1,1782,1781,94,83,0.63357657740777484,0.68530006123252862,0.05172348382475378
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g020,02,25,20,Q00,0,1683,0,43,71,0.30350385514095068,0.23806617678071373,-0.065437678360236951
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g020,02,25,20,Q20,0.20000000000000001,1683,336,12,23,0.30350385514095068,0.29583718436534268,-0.0076666707756080088
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g020,02,25,20,Q40,0.40000000000000002,1683,673,96,73,0.30350385514095068,0.30319781195909024,-0.00030604318186044921
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g020,02,25,20,Q60,0.59999999999999998,1683,1009,94,5,0.30350385514095068,0.30923561124522592,0.0057317561042752319
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g020,02,25,20,Q80,0.80000000000000004,1683,1346,83,30,0.30350385514095068,0.31499235972319473,0.011488504582244041
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g020,02,25,20,Q100,1,1683,1682,16,79,0.30350385514095068,0.34453623430914759,0.041032379168196909
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g035,02,25,35,Q00,0,1683,0,43,71,0.26876071857594447,0.20074014571037219,-0.068020572865572282
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g035,02,25,35,Q20,0.20000000000000001,1683,336,49,37,0.26876071857594447,0.2636378136851118,-0.0051229048908326691
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g035,02,25,35,Q40,0.40000000000000002,1683,673,52,84,0.26876071857594447,0.27209497331822124,0.0033342547422767765
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g035,02,25,35,Q60,0.59999999999999998,1683,1009,39,59,0.26876071857594447,0.28232485490968545,0.013564136333740984
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g035,02,25,35,Q80,0.80000000000000004,1683,1346,78,53,0.26876071857594447,0.29060013683724123,0.021839418261296761
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g035,02,25,35,Q100,1,1683,1682,87,83,0.26876071857594447,0.36564231780441292,0.096881599228468451
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g050,02,25,50,Q00,0,1089,0,42,71,0.22058943592416891,0.1535447930437093,-0.06704464288045961
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g050,02,25,50,Q20,0.20000000000000001,1089,218,63,50,0.22058943592416891,0.21561140216201857,-0.0049780337621503357
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g050,02,25,50,Q40,0.40000000000000002,1089,435,86,45,0.22058943592416891,0.22569429720225639,0.0051048612780874858
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g050,02,25,50,Q60,0.59999999999999998,1089,653,39,72,0.22058943592416891,0.23478942881769768,0.014199992893528773
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g050,02,25,50,Q80,0.80000000000000004,1089,870,29,15,0.22058943592416891,0.24193577688825185,0.021346340964082944
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g050,02,25,50,Q100,1,1089,1088,87,83,0.22058943592416891,0.28181469645566454,0.061225260531495629
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g065,02,25,65,Q00,0,1287,0,78,87,0.24507080320261559,0.18655432183960843,-0.058516481363007161
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g065,02,25,65,Q20,0.20000000000000001,1287,257,23,33,0.24507080320261559,0.23873761101639387,-0.00633319218622172
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g065,02,25,65,Q40,0.40000000000000002,1287,514,43,7,0.24507080320261559,0.24666824182332164,0.0015974386207060487
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g065,02,25,65,Q60,0.59999999999999998,1287,772,43,30,0.24507080320261559,0.25240989253116519,0.0073390893285495973
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g065,02,25,65,Q80,0.80000000000000004,1287,1029,82,40,0.24507080320261559,0.26200489709204644,0.016934093889430846
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g065,02,25,65,Q100,1,1287,1286,16,83,0.24507080320261559,0.37625679020607916,0.13118598700346357
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g080,02,25,80,Q00,0,1386,0,62,87,0.22559914047893659,0.18649063455953177,-0.039108505919404818
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g080,02,25,80,Q20,0.20000000000000001,1386,277,62,74,0.22559914047893659,0.21972941811072047,-0.0058697223682161181
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g080,02,25,80,Q40,0.40000000000000002,1386,554,92,49,0.22559914047893659,0.22943041823993995,0.0038312777610033655
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g080,02,25,80,Q60,0.59999999999999998,1386,831,99,38,0.22559914047893659,0.23948363968297476,0.01388449920403817
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g080,02,25,80,Q80,0.80000000000000004,1386,1108,16,13,0.22559914047893659,0.24725150823029979,0.0216523677513632
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m025-g080,02,25,80,Q100,1,1386,1385,87,52,0.22559914047893659,0.26742976976860605,0.041830629289669463
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g020,03,25,20,Q00,0,1683,0,7,50,0.34469602816107686,0.23809067895214608,-0.10660534920893078
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g020,03,25,20,Q20,0.20000000000000001,1683,336,77,90,0.34469602816107686,0.33981747934864115,-0.0048785488124357124
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g020,03,25,20,Q40,0.40000000000000002,1683,673,89,78,0.34469602816107686,0.34736122724429985,0.002665199083222991
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g020,03,25,20,Q60,0.59999999999999998,1683,1009,47,88,0.34469602816107686,0.35476842072324422,0.010072392562167354
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g020,03,25,20,Q80,0.80000000000000004,1683,1346,26,77,0.34469602816107686,0.36267913858723722,0.017983110426160354
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g020,03,25,20,Q100,1,1683,1682,76,11,0.34469602816107686,0.42911616180424483,0.084420133643167972
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g035,03,25,35,Q00,0,1881,0,53,71,0.53133168756108184,0.4108387005313876,-0.12049298702969424
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g035,03,25,35,Q20,0.20000000000000001,1881,376,74,72,0.53133168756108184,0.52737802244865117,-0.003953665112430671
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g035,03,25,35,Q40,0.40000000000000002,1881,752,68,96,0.53133168756108184,0.53633434481700337,0.0050026572559215277
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g035,03,25,35,Q60,0.59999999999999998,1881,1128,91,75,0.53133168756108184,0.54230957094486054,0.010977883383778697
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g035,03,25,35,Q80,0.80000000000000004,1881,1504,70,48,0.53133168756108184,0.54853787982285074,0.017206192261768893
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g035,03,25,35,Q100,1,1881,1880,16,53,0.53133168756108184,0.58911360105804667,0.057781913496964821
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g050,03,25,50,Q00,0,2079,0,66,71,0.35367744917210753,0.28410839339172078,-0.069569055780386746
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g050,03,25,50,Q20,0.20000000000000001,2079,416,66,95,0.35367744917210753,0.35121441557693539,-0.0024630335951721372
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g050,03,25,50,Q40,0.40000000000000002,2079,831,62,20,0.35367744917210753,0.35718647133854303,0.0035090221664355048
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g050,03,25,50,Q60,0.59999999999999998,2079,1247,77,47,0.35367744917210753,0.36211565008945107,0.0084382009173435413
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g050,03,25,50,Q80,0.80000000000000004,2079,1662,29,51,0.35367744917210753,0.36896701567456164,0.015289566502454111
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g050,03,25,50,Q100,1,2079,2078,16,53,0.35367744917210753,0.4134322482614477,0.059754799089340171
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g065,03,25,65,Q00,0,2475,0,77,50,0.65974931020909866,0.53562143470871881,-0.12412787550037985
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g065,03,25,65,Q20,0.20000000000000001,2475,495,89,49,0.65974931020909866,0.64470489306034418,-0.015044417148754485
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g065,03,25,65,Q40,0.40000000000000002,2475,990,7,15,0.65974931020909866,0.65475290958117249,-0.0049964006279261675
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g065,03,25,65,Q60,0.59999999999999998,2475,1484,27,13,0.65974931020909866,0.65960066462618172,-0.00014864558291693974
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g065,03,25,65,Q80,0.80000000000000004,2475,1979,74,0,0.65974931020909866,0.66742263608550101,0.0076733258764023482
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g065,03,25,65,Q100,1,2475,2474,26,7,0.65974931020909866,0.70329052016585847,0.043541209956759808
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g080,03,25,80,Q00,0,1485,0,0,50,0.39914563795159302,0.31722844844172665,-0.081917189509866373
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g080,03,25,80,Q20,0.20000000000000001,1485,297,85,99,0.39914563795159302,0.38799562103306906,-0.011150016918523964
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g080,03,25,80,Q40,0.40000000000000002,1485,594,0,38,0.39914563795159302,0.39563621030106644,-0.0035094276505265865
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g080,03,25,80,Q60,0.59999999999999998,1485,890,63,39,0.39914563795159302,0.40215369398345474,0.0030080560318617167
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g080,03,25,80,Q80,0.80000000000000004,1485,1187,82,47,0.39914563795159302,0.41335755491351067,0.014211916961917648
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m025-g080,03,25,80,Q100,1,1485,1484,87,68,0.39914563795159302,0.54527628122483707,0.14613064327324404
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g020,02,26,20,Q00,0,1881,0,10,25,0.69903371566924144,0.66977322865652689,-0.029260487012714553
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g020,02,26,20,Q20,0.20000000000000001,1881,376,72,21,0.69903371566924144,0.69854448821718551,-0.00048922745205592921
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g020,02,26,20,Q40,0.40000000000000002,1881,752,92,98,0.69903371566924144,0.7040670110633257,0.0050332953940842584
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g020,02,26,20,Q60,0.59999999999999998,1881,1128,43,49,0.69903371566924144,0.70849731658127535,0.0094636009120339093
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g020,02,26,20,Q80,0.80000000000000004,1881,1504,97,47,0.69903371566924144,0.71381986953696286,0.014786153867721419
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g020,02,26,20,Q100,1,1881,1880,15,89,0.69903371566924144,0.73876056955519553,0.039726853885954094
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g035,02,26,35,Q00,0,2277,0,60,56,0.67366807079768154,0.61393841683419736,-0.059729653963484175
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g035,02,26,35,Q20,0.20000000000000001,2277,455,38,64,0.67366807079768154,0.66667536083716838,-0.0069927099605131549
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g035,02,26,35,Q40,0.40000000000000002,2277,910,67,40,0.67366807079768154,0.67234777352048913,-0.001320297277192406
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g035,02,26,35,Q60,0.59999999999999998,2277,1366,69,38,0.67366807079768154,0.67817673125523792,0.0045086604575563793
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g035,02,26,35,Q80,0.80000000000000004,2277,1821,67,8,0.67366807079768154,0.68408700435730407,0.010418933559622534
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g035,02,26,35,Q100,1,2277,2276,26,95,0.67366807079768154,0.70533800170159211,0.03166993090391057
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g050,02,26,50,Q00,0,2376,0,46,56,0.66142131948374827,0.604091347437271,-0.057329972046477273
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g050,02,26,50,Q20,0.20000000000000001,2376,475,41,14,0.66142131948374827,0.65444652117917568,-0.0069747983045725936
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g050,02,26,50,Q40,0.40000000000000002,2376,950,39,4,0.66142131948374827,0.66041411218470303,-0.001007207299045243
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g050,02,26,50,Q60,0.59999999999999998,2376,1425,41,78,0.66142131948374827,0.66526411438931021,0.0038427949055619415
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g050,02,26,50,Q80,0.80000000000000004,2376,1900,15,79,0.66142131948374827,0.6698059286344531,0.0083846091507048248
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g050,02,26,50,Q100,1,2376,2375,15,89,0.66142131948374827,0.69141627883555867,0.029994959351810402
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g065,02,26,65,Q00,0,1980,0,55,56,0.57587416345683673,0.52899609376248513,-0.046878069694351598
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g065,02,26,65,Q20,0.20000000000000001,1980,396,8,94,0.57587416345683673,0.57011227536564635,-0.0057618880911903814
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g065,02,26,65,Q40,0.40000000000000002,1980,792,97,11,0.57587416345683673,0.57664018988619026,0.00076602642935352794
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g065,02,26,65,Q60,0.59999999999999998,1980,1187,86,24,0.57587416345683673,0.5835624495660543,0.0076882861092175681
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g065,02,26,65,Q80,0.80000000000000004,1980,1583,98,13,0.57587416345683673,0.59418088551779724,0.018306722060960512
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g065,02,26,65,Q100,1,1980,1979,56,73,0.57587416345683673,0.67057783451952446,0.094703671062687733
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g080,02,26,80,Q00,0,2376,0,39,56,0.72734923621396941,0.65447200141496076,-0.07287723479900865
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g080,02,26,80,Q20,0.20000000000000001,2376,475,40,75,0.72734923621396941,0.71961480867604888,-0.0077344275379205296
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g080,02,26,80,Q40,0.40000000000000002,2376,950,15,27,0.72734923621396941,0.72488014636031806,-0.0024690898536513517
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g080,02,26,80,Q60,0.59999999999999998,2376,1425,4,32,0.72734923621396941,0.7279508847735362,0.00060164855956679197
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g080,02,26,80,Q80,0.80000000000000004,2376,1900,89,73,0.72734923621396941,0.7310972296493029,0.0037479934353334965
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m026-g080,02,26,80,Q100,1,2376,2375,25,84,0.72734923621396941,0.75907785999569377,0.031728623781724363
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g020,03,26,20,Q00,0,1881,0,13,56,0.53073958539185651,0.4886560857674096,-0.042083499624446907
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g020,03,26,20,Q20,0.20000000000000001,1881,376,25,56,0.53073958539185651,0.52489340132390927,-0.0058461840679472354
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g020,03,26,20,Q40,0.40000000000000002,1881,752,50,44,0.53073958539185651,0.53063420142300011,-0.00010538396885639845
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g020,03,26,20,Q60,0.59999999999999998,1881,1128,40,60,0.53073958539185651,0.53591829843720717,0.0051787130453506691
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g020,03,26,20,Q80,0.80000000000000004,1881,1504,23,18,0.53073958539185651,0.54382143597071886,0.013081850578862353
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g020,03,26,20,Q100,1,1881,1880,25,89,0.53073958539185651,0.57024430842315699,0.039504723031300482
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g035,03,26,35,Q00,0,2871,0,95,56,0.74161091504611654,0.69098463332864701,-0.050626281717469523
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g035,03,26,35,Q20,0.20000000000000001,2871,574,55,94,0.74161091504611654,0.73517273590744192,-0.0064381791386746157
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g035,03,26,35,Q40,0.40000000000000002,2871,1148,87,81,0.74161091504611654,0.73898763151238467,-0.0026232835337318683
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g035,03,26,35,Q60,0.59999999999999998,2871,1722,43,53,0.74161091504611654,0.74216646554884869,0.00055555050273214945
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g035,03,26,35,Q80,0.80000000000000004,2871,2296,0,14,0.74161091504611654,0.74576510507632099,0.0041541900302044521
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g035,03,26,35,Q100,1,2871,2870,66,39,0.74161091504611654,0.76653881743164698,0.024927902385530443
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g050,03,26,50,Q00,0,2376,0,9,56,0.71754593925486165,0.64594831932517605,-0.071597619929685608
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g050,03,26,50,Q20,0.20000000000000001,2376,475,50,77,0.71754593925486165,0.70705672181077339,-0.010489217444088261
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g050,03,26,50,Q40,0.40000000000000002,2376,950,37,47,0.71754593925486165,0.71387572840738622,-0.0036702108474754302
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g050,03,26,50,Q60,0.59999999999999998,2376,1425,78,19,0.71754593925486165,0.71798265186599108,0.00043671261112943061
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g050,03,26,50,Q80,0.80000000000000004,2376,1900,82,46,0.71754593925486165,0.7220939106026939,0.004547971347832247
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g050,03,26,50,Q100,1,2376,2375,98,75,0.71754593925486165,0.73861872155142316,0.02107278229656151
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g065,03,26,65,Q00,0,2376,0,24,56,0.73286957331426617,0.67176808196472926,-0.061101491349536907
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g065,03,26,65,Q20,0.20000000000000001,2376,475,40,97,0.73286957331426617,0.72740296211300692,-0.0054666112012592416
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g065,03,26,65,Q40,0.40000000000000002,2376,950,5,43,0.73286957331426617,0.73252916837060889,-0.0003404049436572798
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g065,03,26,65,Q60,0.59999999999999998,2376,1425,50,64,0.73286957331426617,0.73588058867764428,0.0030110153633781112
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g065,03,26,65,Q80,0.80000000000000004,2376,1900,2,66,0.73286957331426617,0.74084826780310364,0.0079786944888374789
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g065,03,26,65,Q100,1,2376,2375,25,8,0.73286957331426617,0.77440397129381366,0.041534397979547499
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g080,03,26,80,Q00,0,2475,0,77,56,0.77236003373440443,0.70176776967577037,-0.070592264058634058
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g080,03,26,80,Q20,0.20000000000000001,2475,495,2,80,0.77236003373440443,0.76088214418002098,-0.011477889554383447
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g080,03,26,80,Q40,0.40000000000000002,2475,990,45,99,0.77236003373440443,0.76835585656845273,-0.0040041771659516945
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g080,03,26,80,Q60,0.59999999999999998,2475,1484,45,24,0.77236003373440443,0.77125024076243631,-0.0011097929719681154
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g080,03,26,80,Q80,0.80000000000000004,2475,1979,3,16,0.77236003373440443,0.77393005182136976,0.0015700180869653302
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m026-g080,03,26,80,Q100,1,2475,2474,76,89,0.77236003373440443,0.79014929452029725,0.017789260785892824
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m027-g020,02,27,20,Q00,0,1287,0,25,18,0.11788733640820412,0.093516634696153969,-0.02437070171205015
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m027-g020,02,27,20,Q20,0.20000000000000001,1287,257,22,81,0.11788733640820412,0.11650280493097399,-0.0013845314772301248
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m027-g020,02,27,20,Q40,0.40000000000000002,1287,514,57,73,0.11788733640820412,0.12150611449091535,0.0036187780827112298
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m027-g020,02,27,20,Q60,0.59999999999999998,1287,772,65,87,0.11788733640820412,0.12863378460789754,0.01074644819969342
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m027-g020,02,27,20,Q80,0.80000000000000004,1287,1029,23,84,0.11788733640820412,0.13557608262328411,0.017688746215079987
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m027-g020,02,27,20,Q100,1,1287,1286,18,7,0.11788733640820412,0.16681181017458335,0.048924473766379234
