mechanism,candidate,matrix_id,landmark,main_attempt,launch_mass,launch_occupied,launch_entropy,source_throughput,active_throughput,q_f12,q_f12_A,q_f12_B,q_break_f12,mean_inherited_f12,survival_f12,mean_growth_updates_f12,mean_final_entropy_f12,mean_final_occupied_f12,q_break_f32,q_run8_f32,q_strict_all8,q_strict_all8_A,q_strict_all8_B,q_strict_first5,q_strict_centroid,survival_f32,frozen_direct,frozen_full,frozen_outside_5sd,crossfit_h10,crossfit_h10_state
COUPLING_DERANGED,02,63,50.0,0.0,40.0,16.2,2.235061548253364,418.52933429994357,4.344879186671071,0.3,0.29375,0.30625,0.3625,11.525,1.0,444.11875,2.3498339277883815,16.5125,0.640625,0.515625,0.00625,0.0125,0.0,0.071875,0.06875,1.0,0.2486727770953471,0.36887190528847646,0.0,0.4605231424478296,0.4556318693893136
COUPLING_DERANGED,02,64,50.0,0.0,40.0,20.4,2.607015805704479,192.53433777681235,12.871181903632698,0.596875,0.56875,0.625,0.765625,10.175,1.0,618.596875,2.6401654559349943,20.625,0.953125,0.809375,0.009375,0.0125,0.00625,0.11875,0.19375,1.0,0.3962027861641177,0.4805013142481389,0.0,0.5092931082461956,0.5233342894424162
COUPLING_DERANGED,02,65,50.0,0.0,40.0,17.0,2.420462968274004,763.7655090008378,6.570773932047612,0.6875,0.69375,0.68125,0.75625,10.321875,1.0,452.390625,2.5140628924798443,18.28125,0.9125,0.828125,0.025,0.0125,0.0375,0.165625,0.08125,1.0,0.31806645597231886,0.4997879118652375,0.0,0.39644608878167914,0.40829633372315455
COUPLING_DERANGED,02,66,50.0,0.0,40.0,17.4,2.4212799966163336,397.2097358637333,18.85104317405883,0.38125,0.40625,0.35625,0.45625,11.315625,1.0,371.771875,2.42899080505425,17.340625,0.73125,0.646875,0.0,0.0,0.0,0.046875,0.090625,1.0,0.29845203657293673,0.34742640722170554,0.2,0.4296405606992072,0.42824218359036087
COUPLING_DERANGED,02,67,50.0,0.0,40.0,19.4,2.6060605668173387,319.5499652325365,49.404004927833746,0.35,0.31875,0.38125,0.45625,11.134375,1.0,427.409375,2.488934832116456,18.409375,0.871875,0.65625,0.0,0.0,0.0,0.021875,0.028125,1.0,0.525047824324194,0.5738426890193913,0.0,0.49322468739063785,0.5139022157208066
COUPLING_DERANGED,02,68,50.0,0.0,40.0,21.6,2.804085808375128,76.5830232772264,14.7419658845667,0.74375,0.75625,0.73125,0.9875,7.171875,1.0,696.271875,2.938082566609368,23.6875,1.0,0.4125,0.0,0.0,0.0,0.0,0.0,1.0,0.6114096702778509,0.6596655091460832,0.0,0.6066582966711309,0.6192732509507698
COUPLING_DERANGED,02,69,50.0,0.0,40.0,16.2,2.417286352255023,258.0777351905656,23.978574483638802,0.225,0.2625,0.1875,0.303125,11.571875,1.0,442.90625,2.3327789339659266,16.15625,0.64375,0.49375,0.0,0.0,0.0,0.015625,0.134375,1.0,0.2647053330645689,0.3141122737871459,0.0,0.41665069695111806,0.4289270758816171
COUPLING_DERANGED,02,70,50.0,0.0,40.0,16.2,2.348117226503533,107.99372211312418,16.567166244690306,0.228125,0.2375,0.21875,0.35625,11.4625,1.0,356.234375,2.252591260761354,15.91875,0.7375,0.565625,0.04375,0.03125,0.05625,0.196875,0.14375,1.0,0.2615577022265799,0.3980335136070807,0.0,0.43418074348908464,0.4183924551972321
COUPLING_DERANGED,02,71,50.0,0.0,40.0,12.8,2.1090807392959823,959.733966709637,85.61693767692574,0.375,0.41875,0.33125,0.390625,11.4375,1.0,241.428125,2.077680909647044,12.36875,0.490625,0.459375,0.071875,0.1,0.04375,0.246875,0.359375,1.0,0.24970316997389563,0.2743018212472096,0.0,0.30575601187984675,0.2940942759953251
COUPLING_DERANGED,02,72,50.0,0.0,40.0,23.4,2.9297140563697672,42.56694523387466,7.665878620734794,0.803125,0.8125,0.79375,0.959375,8.090625,1.0,794.809375,2.690297190287646,21.3625,1.0,0.796875,0.03125,0.03125,0.03125,0.134375,0.096875,1.0,0.6702103765357541,0.7346768984079095,0.2,0.7403092537174006,0.7557535720599751
COUPLING_DERANGED,02,73,50.0,0.0,40.0,19.6,2.6277704026085877,189.10251437400748,17.926865481372527,0.7,0.675,0.725,0.7625,10.38125,1.0,375.665625,2.581798879745958,18.675,0.925,0.83125,0.0,0.0,0.0,0.04375,0.23125,1.0,0.44233326354867,0.5026908970430903,0.0,0.4284322499114624,0.4503752615621258
COUPLING_DERANGED,02,74,50.0,0.0,40.0,17.4,2.419526698223331,199.75781837393828,65.38345284473898,0.3625,0.35,0.375,0.48125,11.221875,1.0,453.03125,2.515266074570579,18.165625,0.834375,0.725,0.003125,0.0,0.00625,0.03125,0.021875,1.0,0.4029937663968564,0.4422893003489854,0.0,0.5240685950140672,0.5183012805652691
COUPLING_DERANGED,02,75,50.0,0.0,40.0,14.4,2.2965337106473194,645.479866149581,9.338588061186542,0.653125,0.6625,0.64375,0.675,10.840625,1.0,288.3625,2.2180676618044823,13.31875,0.7375,0.7125,0.003125,0.00625,0.0,0.1625,0.603125,1.0,0.23970295958726187,0.3359984654756829,0.0,0.31843816432678396,0.32602234614946085
COUPLING_DERANGED,02,76,50.0,0.0,40.0,19.6,2.604581111189894,309.3936840852419,4.88383057404019,0.4375,0.475,0.4,0.603125,10.778125,1.0,541.571875,2.4511864777047685,18.740625,0.940625,0.734375,0.059375,0.06875,0.05,0.259375,0.16875,1.0,0.47597962686294853,0.5315711781858912,0.0,0.5625250904862197,0.5775746795272596
COUPLING_DERANGED,02,77,50.0,0.0,40.0,20.0,2.609592858872696,210.00977755267732,8.21553573918466,0.68125,0.7,0.6625,0.73125,10.63125,1.0,463.009375,2.5159024722638,18.203125,0.934375,0.825,0.0,0.0,0.0,0.028125,0.04375,1.0,0.421652274621031,0.6035501974469991,0.0,0.4691944804698956,0.4790403563962215
COUPLING_DERANGED,02,78,50.0,0.0,40.0,14.2,2.00934511958588,456.5674709180216,45.34469306395664,0.134375,0.11875,0.15,0.18125,11.771875,1.0,426.965625,2.3275900194207657,16.078125,0.43125,0.34375,0.003125,0.00625,0.0,0.05625,0.059375,1.0,0.20548047977609235,0.3001325816486291,0.0,0.4016636328476853,0.36286032292588877
COUPLING_DERANGED,02,79,50.0,0.0,40.0,23.0,2.911390861488106,82.26286655948783,11.698743143139236,0.728125,0.775,0.68125,0.965625,7.75625,1.0,560.5625,2.8755477213563907,22.653125,1.0,0.56875,0.0,0.0,0.0,0.0,0.0,1.0,0.6872322349140455,0.7325109682686304,0.0,0.5111536125934008,0.5431977882381189
COUPLING_DERANGED,02,80,50.0,0.0,40.0,11.2,1.6860140045694827,3710.9784693495326,164.54409345505394,0.36875,0.35625,0.38125,0.46875,11.1125,1.0,452.41875,2.006981189663695,14.453125,0.571875,0.521875,0.234375,0.19375,0.275,0.275,0.284375,1.0,0.22326961369030945,0.23477516664016762,0.2,0.33097767776386444,0.27712112709809095
COUPLING_DERANGED,02,81,50.0,0.0,40.0,19.4,2.4215795468336077,371.27004572237513,11.766506594916985,0.53125,0.55,0.5125,0.6375,10.5875,1.0,616.225,2.3754415832672398,18.2375,0.76875,0.721875,0.08125,0.0875,0.075,0.275,0.31875,1.0,0.49115855198505487,0.5624581030507655,0.0,0.5313252212258361,0.5187942943246892
COUPLING_DERANGED,02,82,50.0,0.0,40.0,23.8,2.965433685932319,155.4597614887539,7.956355200772906,0.428125,0.425,0.43125,0.7,10.096875,1.0,596.403125,2.59921708005324,19.95,0.978125,0.703125,0.015625,0.025,0.00625,0.08125,0.040625,1.0,0.6589485007312988,0.6569053213711736,0.0,0.641533038555617,0.6691815594289767
COUPLING_DERANGED,02,83,50.0,0.0,40.0,20.4,2.6016129242194816,231.6274919193027,12.239887153646205,0.684375,0.64375,0.725,0.815625,9.83125,1.0,534.684375,2.6156987463924617,20.053125,0.9625,0.83125,0.028125,0.025,0.03125,0.140625,0.215625,1.0,0.6285730317362768,0.661240174905641,0.0,0.5122629952497804,0.5163032996396574
COUPLING_DERANGED,02,84,50.0,0.0,40.0,22.8,2.840466678390823,70.33308383027392,22.08324032849496,0.803125,0.8125,0.79375,0.9,9.35625,1.0,541.9375,2.6971187805806656,20.44375,0.99375,0.846875,0.0,0.0,0.0,0.021875,0.025,1.0,0.5408230046470959,0.6419675533154976,0.0,0.5814808337090194,0.6050787002491369
COUPLING_DERANGED,02,85,50.0,0.0,40.0,16.4,2.434239929219849,245.4261218026777,76.94710305267644,0.51875,0.51875,0.51875,0.6125,10.9625,1.0,496.540625,2.577639391665406,18.753125,0.884375,0.7375,0.0,0.0,0.0,0.00625,0.0875,1.0,0.40601290786369704,0.5099027615840823,0.0,0.4675599056692154,0.48264847743202327
COUPLING_DERANGED,02,86,50.0,0.0,40.0,18.2,2.409607743022803,297.13273884184997,35.074436638860945,0.575,0.59375,0.55625,0.653125,10.675,1.0,589.259375,2.492826541456755,18.290625,0.859375,0.759375,0.00625,0.00625,0.00625,0.065625,0.115625,1.0,0.348877314570136,0.4776586136322579,0.0,0.5208162870989412,0.5099921194077028
COUPLING_DERANGED,02,87,50.0,0.0,40.0,22.4,2.7923407529096673,123.69041738386196,7.545558970614669,0.71875,0.74375,0.69375,0.84375,9.809375,1.0,709.996875,2.7245958328285553,21.45625,0.984375,0.834375,0.003125,0.00625,0.0,0.05625,0.084375,1.0,0.4352134985787039,0.5819268507922313,0.0,0.6017624652136904,0.6202277229780003
COUPLING_DERANGED,02,88,50.0,0.0,40.0,15.2,2.158398535715468,42.73681877172792,35.94304207959833,0.43125,0.40625,0.45625,0.48125,11.328125,1.0,487.89375,2.328242639181425,16.959375,0.8,0.653125,0.01875,0.03125,0.00625,0.121875,0.05625,1.0,0.25507155734072984,0.41055304529323156,0.0,0.4777729282023987,0.4532892909632366
COUPLING_DERANGED,02,89,50.0,0.0,40.0,17.2,2.407472547862155,365.94862994254083,131.49914172192678,0.396875,0.41875,0.375,0.528125,10.99375,1.0,458.325,2.4678410593030806,18.20625,0.859375,0.6625,0.0,0.0,0.0,0.05,0.0375,1.0,0.48650087285862764,0.4367064791588374,0.2,0.48552511559088635,0.47850218318227933
COUPLING_DERANGED,02,90,50.0,0.0,40.0,20.4,2.704509549975495,178.88836778161775,4.515178415880259,0.84375,0.875,0.8125,0.934375,8.96875,1.0,492.246875,2.715469117831888,20.7875,1.0,0.86875,0.003125,0.0,0.00625,0.05625,0.146875,1.0,0.46228429832312407,0.5929517522807884,0.0,0.5713276694302222,0.5861756031454293
COUPLING_DERANGED,02,91,50.0,0.0,40.0,19.0,2.4826707065323794,339.118467169763,82.16389633294253,0.540625,0.55,0.53125,0.746875,10.64375,1.0,487.3125,2.656732689917303,19.890625,0.928125,0.80625,0.028125,0.01875,0.0375,0.115625,0.1875,1.0,0.1912220977675999,0.2726630554209417,0.0,0.4392568807091751,0.44788210000114476
COUPLING_DERANGED,02,92,50.0,0.0,40.0,20.6,2.665635995037289,225.49923351025237,18.40272597473962,0.703125,0.65625,0.75,0.840625,9.578125,1.0,694.44375,2.642154740315057,20.240625,0.9875,0.80625,0.003125,0.0,0.00625,0.071875,0.1,1.0,0.35992756672594667,0.5450705415717889,0.0,0.5535007845696115,0.5637523519528075
COUPLING_DERANGED,02,93,50.0,0.0,40.0,21.2,2.7274977542326644,192.12510971265144,10.136540471659554,0.834375,0.85625,0.8125,0.909375,9.3875,1.0,483.678125,2.617493226891009,19.96875,0.971875,0.928125,0.00625,0.00625,0.00625,0.096875,0.2625,1.0,0.425951174880673,0.5386668758516779,0.0,0.47407018598037753,0.4930476244805254
COUPLING_DERANGED,02,94,50.0,0.0,40.0,12.8,1.4963389965579519,17861.338536979616,7.078184648183606,0.4375,0.425,0.45,0.625,10.665625,1.0,611.00625,1.9556728992979537,15.540625,0.71875,0.659375,0.4375,0.43125,0.44375,0.4625,0.45625,1.0,0.3574098272672016,0.3450894045198188,0.4,0.4468079626237566,0.39031318013784927
COUPLING_DERANGED,02,95,50.0,0.0,40.0,16.2,2.2744354534472637,299.7283064709667,643.6338017950502,0.3375,0.33125,0.34375,0.453125,11.1375,1.0,457.79375,2.3875027453401922,17.790625,0.8625,0.653125,0.00625,0.0125,0.0,0.096875,0.128125,1.0,0.27001518827097454,0.3291247002894246,0.0,0.44430861074706307,0.4409803225272335
COUPLING_DERANGED,03,0,50.0,0.0,35.4,16.8,2.2506325017512645,813.9507728222591,4.210136644997819,0.63125,0.64375,0.61875,0.796875,10.04375,1.0,527.996875,2.593863655814228,20.115625,0.971875,0.81875,0.00625,0.0125,0.0,0.075,0.046875,1.0,0.37257555432069284,0.52510738428956,0.0,0.5248170398119971,0.5387232807991866
COUPLING_DERANGED,03,1,50.0,0.0,41.8,21.8,2.7291099557760132,459.20854657925975,69.12622632770058,0.6125,0.675,0.55,0.675,10.803125,1.0,403.95,2.309610088905076,17.1125,0.878125,0.76875,0.03125,0.03125,0.03125,0.171875,0.11875,1.0,0.4615450401644184,0.6222125889126636,0.0,0.5313527949887733,0.5446145783286422
COUPLING_DERANGED,03,2,50.0,0.0,40.0,23.4,2.8907919344906796,82.67557069804211,10.989044179711602,0.759375,0.75,0.76875,0.91875,9.125,1.0,575.821875,2.7668807237407926,21.646875,0.996875,0.7125,0.0,0.0,0.0,0.009375,0.04375,1.0,0.7876554123887463,0.7848045796897386,0.0,0.6677754494373757,0.6856561302659607
COUPLING_DERANGED,03,3,50.0,0.0,39.2,16.8,2.4056339184700626,384.21234553804186,18.6933313211078,0.51875,0.49375,0.54375,0.565625,10.98125,1.0,320.359375,2.3464456977020918,16.6375,0.796875,0.70625,0.003125,0.0,0.00625,0.075,0.275,1.0,0.41558558839427323,0.5340234215470578,0.2,0.4727086288467747,0.46476655010402157
COUPLING_DERANGED,03,4,50.0,0.0,39.2,18.6,2.317547814280942,642.0805478096706,11.525457725515512,0.653125,0.66875,0.6375,0.753125,10.278125,1.0,452.065625,2.43748253060695,18.340625,0.86875,0.803125,0.04375,0.04375,0.04375,0.196875,0.3125,1.0,0.2968460427377311,0.4218397342443213,0.0,0.49181930566209014,0.46883283268465836
COUPLING_DERANGED,03,5,50.0,0.0,36.8,18.2,2.445925752687434,228.21068647086696,35.384442897817834,0.453125,0.45,0.45625,0.55625,11.140625,1.0,378.63125,2.468790941755195,18.478125,0.81875,0.690625,0.0,0.0,0.0,0.0625,0.084375,1.0,0.404964393471983,0.43263614090303093,0.2,0.5280036636541706,0.5156568698005298
COUPLING_DERANGED,03,6,50.0,0.0,39.4,12.0,1.7298882115189085,1316.7916083841235,16.74506473190091,0.00625,0.0,0.0125,0.015625,11.984375,1.0,238.8625,1.5153107200264144,10.928125,0.253125,0.11875,0.0375,0.025,0.05,0.0625,0.05625,1.0,0.2519109984048547,0.25938007706801436,0.4,0.47627113536411664,0.4352620582349518
COUPLING_DERANGED,03,7,50.0,0.0,38.4,13.6,2.208475603367015,323.2520030252963,23.004481678275006,0.346875,0.3125,0.38125,0.4875,11.296875,1.0,318.9,2.422588282488995,16.715625,0.825,0.6625,0.0,0.0,0.0,0.009375,0.125,1.0,0.28374291453424305,0.3952349824570368,0.0,0.4270412120709489,0.3921807360267551
COUPLING_DERANGED,03,8,50.0,0.0,39.4,17.4,2.3690628937220177,1025.6178398897143,7.546050418606195,0.40625,0.43125,0.38125,0.521875,11.0,1.0,436.059375,2.4186800012459613,17.75625,0.86875,0.696875,0.0125,0.00625,0.01875,0.1,0.06875,1.0,0.4394850227099547,0.510381720937221,0.0,0.5622952571550522,0.5679653615600884
COUPLING_DERANGED,03,9,50.0,0.0,39.2,20.4,2.5852170086478963,54.692079648574826,41.02654011785616,0.465625,0.4875,0.44375,0.684375,10.45,1.0,402.10625,2.3190790645400137,17.91875,0.96875,0.753125,0.153125,0.1625,0.14375,0.3625,0.203125,1.0,0.43834859221217515,0.5073390478169416,0.0,0.5047590614834919,0.5122636674659227
COUPLING_DERANGED,03,10,50.0,0.0,39.2,18.2,2.4462276591945864,355.43058974653076,53.37976198368142,0.525,0.53125,0.51875,0.65625,10.690625,1.0,394.165625,2.456831338755171,18.203125,0.93125,0.75625,0.009375,0.0125,0.00625,0.084375,0.0875,1.0,0.4074000881404098,0.4311533012554175,0.0,0.5707913894975171,0.5449367777450114
COUPLING_DERANGED,03,11,50.0,0.0,40.4,11.6,1.8939687979556343,2459.07747014059,16.03226984039031,0.346875,0.33125,0.3625,0.35,11.525,1.0,228.159375,1.7500436835801445,10.246875,0.375,0.3625,0.03125,0.0375,0.025,0.171875,0.2875,1.0,0.1140639016678104,0.288050388934967,0.0,0.3128781154907619,0.2559157290744162
COUPLING_DERANGED,03,12,50.0,0.0,41.8,7.6,1.0834169891631114,4634.149401729684,12.233251448124303,0.20625,0.19375,0.21875,0.26875,11.628125,1.0,348.328125,1.8132542027674283,12.9875,0.453125,0.396875,0.10625,0.13125,0.08125,0.225,0.165625,1.0,0.11559011836304658,0.12890823916058064,0.0,0.33476699467986804,0.28717050338091055
COUPLING_DERANGED,03,13,50.0,0.0,42.0,16.0,2.317370559376801,402.94980067035965,8.854086491270895,0.35,0.36875,0.33125,0.403125,11.434375,1.0,363.984375,2.315600015289861,15.76875,0.6875,0.56875,0.009375,0.0125,0.00625,0.0875,0.178125,1.0,0.24953146262831005,0.4608405558815479,0.0,0.4625514316320828,0.44452805288084046
COUPLING_DERANGED,03,14,50.0,0.0,37.0,15.4,2.199033311431709,583.9334675290985,17.06404681202634,0.596875,0.59375,0.6,0.740625,9.9875,1.0,474.865625,2.3792281468800627,18.28125,0.78125,0.7375,0.415625,0.38125,0.45,0.6,0.628125,1.0,0.18738095216978398,0.3094671519319759,0.0,0.3962221682911945,0.39923974109448224
COUPLING_DERANGED,03,15,50.0,0.0,41.4,17.8,2.448880222704415,249.16636519279595,30.42367699027085,0.478125,0.48125,0.475,0.70625,10.565625,1.0,355.375,2.6390631312408543,19.825,0.975,0.740625,0.003125,0.00625,0.0,0.05625,0.090625,1.0,0.48098638199727495,0.5036452537992255,0.2,0.5078957595023512,0.5135545192137632
COUPLING_DERANGED,03,16,50.0,0.0,42.0,16.0,2.217959706383039,2818.397363013599,51.877871978096174,0.165625,0.1375,0.19375,0.23125,11.6875,1.0,246.659375,2.039454171801345,14.090625,0.51875,0.425,0.025,0.03125,0.01875,0.11875,0.053125,1.0,0.3369536517889316,0.35057633468514127,0.0,0.513027298349648,0.5133586628215202
COUPLING_DERANGED,03,17,50.0,0.0,41.4,14.6,2.1738898662785013,273.8160821372097,3.5356697511772572,0.646875,0.65625,0.6375,0.7125,10.734375,1.0,452.1375,2.480650325169306,18.340625,0.909375,0.83125,0.003125,0.0,0.00625,0.15,0.334375,1.0,0.2305019216570659,0.4371688475326028,0.0,0.4859158531921188,0.4544512336699956
COUPLING_DERANGED,03,18,50.0,0.0,37.8,19.8,2.682251385837342,153.44020815033414,9.940763110026651,0.528125,0.5,0.55625,0.64375,10.85,1.0,442.05625,2.5059198635670494,19.046875,0.95,0.75,0.01875,0.01875,0.01875,0.08125,0.0625,1.0,0.6149023930364025,0.6805791422105834,0.0,0.6198900860828019,0.6536483154692129
COUPLING_DERANGED,03,19,50.0,0.0,41.6,21.4,2.7596543082970166,311.20823613495946,12.439767709186167,0.721875,0.7,0.74375,0.890625,9.3625,1.0,512.978125,2.6562524253647557,20.634375,0.99375,0.725,0.009375,0.00625,0.0125,0.084375,0.0375,1.0,0.4962836807259226,0.668435470609589,0.0,0.5871463222725314,0.6200582209556684
COUPLING_DERANGED,03,20,50.0,0.0,36.6,14.6,2.1644152713189557,523.8449453796076,13.521439303734601,0.309375,0.3375,0.28125,0.428125,11.35625,1.0,358.996875,2.319462344379781,16.53125,0.775,0.6375,0.003125,0.00625,0.0,0.05,0.0625,1.0,0.4041185908961921,0.48077578766892193,0.0,0.5436587347046633,0.5466862668584775
COUPLING_DERANGED,03,21,50.0,0.0,40.8,21.2,2.7852835193444987,72.34526854186461,11.398048280094518,0.85625,0.84375,0.86875,0.946875,8.796875,1.0,543.846875,2.615090374072628,19.41875,0.996875,0.8875,0.0,0.0,0.0,0.025,0.03125,1.0,0.5575884355217147,0.6656724410901909,0.0,0.6336615122981921,0.6607719008850601
COUPLING_DERANGED,03,22,50.0,0.0,37.4,20.4,2.7384821031869153,177.99211255012884,5.062455339597526,0.36875,0.375,0.3625,0.634375,10.665625,1.0,338.825,2.6040221584925436,19.803125,0.95,0.70625,0.0125,0.01875,0.00625,0.046875,0.0375,1.0,0.6329625732176973,0.4881033223950796,0.2,0.6282936578885023,0.681278626383362
COUPLING_DERANGED,03,23,50.0,0.0,38.8,13.6,1.8995374235708067,776.672396093715,10.199335189827531,0.55625,0.5625,0.55,0.753125,10.171875,1.0,508.246875,2.4886430417765113,19.621875,0.921875,0.79375,0.03125,0.03125,0.03125,0.209375,0.153125,1.0,0.3595671172546912,0.4166955396744446,0.0,0.5412627490400916,0.5055599119057101
COUPLING_DERANGED,03,24,50.0,0.0,37.8,15.6,2.1910078273409215,627.1014899879303,7.304129526667173,0.440625,0.4,0.48125,0.496875,11.175,1.0,378.653125,2.2166781355172955,15.84375,0.68125,0.621875,0.078125,0.08125,0.075,0.24375,0.3,1.0,0.2197675521263604,0.4019602858811567,0.0,0.45505234979657533,0.45266771292783925
COUPLING_DERANGED,03,25,50.0,0.0,41.6,21.4,2.761242399074325,156.68891240026795,9.632912264340558,0.78125,0.81875,0.74375,0.95,8.840625,1.0,498.60625,2.778035645519533,21.559375,1.0,0.684375,0.0,0.0,0.0,0.009375,0.021875,1.0,0.5691152912660875,0.7111396735779827,0.0,0.6025450236507253,0.6353494126009507
COUPLING_DERANGED,03,26,50.0,0.0,40.6,22.0,2.8885118707687902,74.12357770733956,14.148084177582476,0.690625,0.65625,0.725,0.996875,6.375,1.0,465.475,2.95552316257627,23.51875,1.0,0.26875,0.0,0.0,0.0,0.0,0.0,1.0,0.7628176759182672,0.766541681056287,0.0,0.6564538581778459,0.7168083549644609
COUPLING_DERANGED,03,27,50.0,0.0,37.0,18.2,2.587627129896439,265.58170681434046,23.531513494428395,0.7,0.7,0.7,0.821875,10.371875,1.0,427.3875,2.5629598470814106,18.678125,0.965625,0.903125,0.0,0.0,0.0,0.025,0.096875,1.0,0.4941767793914399,0.5300487482080845,0.0,0.5519168668362374,0.5628468085891755
COUPLING_DERANGED,03,28,50.0,0.0,40.6,15.0,2.140379801489586,475.3744563970994,96.1590302396869,0.3625,0.35625,0.36875,0.46875,11.11875,1.0,366.684375,2.3967693319329584,17.271875,0.73125,0.609375,0.009375,0.00625,0.0125,0.0875,0.13125,1.0,0.19492541196301397,0.2555972341055246,0.0,0.4255299244616606,0.4071403999667525
COUPLING_DERANGED,03,29,50.0,0.0,37.4,17.4,2.287448257816636,308.612043735997,19.97476763391618,0.3875,0.4125,0.3625,0.434375,11.140625,1.0,456.4125,2.1048431747347713,16.25,0.63125,0.534375,0.171875,0.18125,0.1625,0.36875,0.403125,1.0,0.24711513644566657,0.48380423934091976,0.0,0.47391427271341924,0.4782762470344565
COUPLING_DERANGED,03,30,50.0,0.0,36.4,18.0,2.5780366079503945,227.20628920883647,28.56666312677786,0.6875,0.7,0.675,0.84375,9.953125,1.0,427.7875,2.6561545886089992,20.134375,0.9875,0.834375,0.003125,0.00625,0.0,0.009375,0.05,1.0,0.540656924958983,0.6282854220612671,0.0,0.5488267302113384,0.5734770833496612
COUPLING_DERANGED,03,31,50.0,0.0,42.0,22.6,2.782695221526879,163.3774837866628,20.724812188729516,0.553125,0.60625,0.5,0.834375,9.840625,1.0,466.390625,2.780213195586854,21.746875,1.0,0.646875,0.0,0.0,0.0,0.025,0.065625,1.0,0.6607728699440785,0.6290537222515886,0.0,0.6790278525181194,0.6911975490166015
COUPLING_DERANGED,03,32,50.0,0.0,37.6,22.0,2.8212499805873774,60.3816383439055,10.214080838243543,0.70625,0.69375,0.71875,0.98125,7.928125,1.0,641.08125,2.896880908547144,23.709375,1.0,0.45,0.0,0.0,0.0,0.00625,0.00625,1.0,0.6272758306263977,0.6986125020844306,0.0,0.6159836477114083,0.6285189263845309
COUPLING_DERANGED,03,33,50.0,0.0,39.6,21.0,2.7480998568904385,146.7439178530039,13.564926427657502,0.48125,0.50625,0.45625,0.671875,10.5375,1.0,462.1125,2.5799822617503887,19.334375,0.928125,0.76875,0.009375,0.00625,0.0125,0.065625,0.1,1.0,0.5145880913755055,0.5099209356565716,0.0,0.5580412345672828,0.5769743375885621
COUPLING_DERANGED,03,34,50.0,0.0,37.8,16.4,2.2007938348287217,423.59565979098215,8.227354752414117,0.509375,0.51875,0.5,0.59375,10.496875,1.0,508.475,2.207742479808231,16.921875,0.765625,0.684375,0.275,0.29375,0.25625,0.471875,0.484375,1.0,0.13639637393820797,0.3116395018157209,0.0,0.378740202397348,0.3895181405591221
COUPLING_DERANGED,03,35,50.0,0.0,38.4,14.0,2.089357300375275,475.780441005842,25.921755868397604,0.25625,0.24375,0.26875,0.284375,11.6625,1.0,286.45625,2.0315007332541404,13.234375,0.4125,0.378125,0.025,0.01875,0.03125,0.13125,0.171875,1.0,0.13795896026170337,0.2888834513045573,0.0,0.37431991030218154,0.34104462250563755
COUPLING_DERANGED,03,36,50.0,0.0,42.6,21.6,2.662283979999679,153.07261564757223,74.78972242446343,0.709375,0.68125,0.7375,0.784375,10.265625,1.0,510.196875,2.614270327565932,20.171875,0.953125,0.840625,0.0,0.0,0.0,0.01875,0.1,1.0,0.3853510059362485,0.5198342789766908,0.0,0.563289597665829,0.5578996253332574
COUPLING_DERANGED,03,37,50.0,0.0,41.6,22.0,2.7369583191997955,233.33070283215557,16.588178829632202,0.46875,0.46875,0.46875,0.65,10.846875,1.0,404.740625,2.655724618663281,20.553125,0.971875,0.765625,0.00625,0.0,0.0125,0.065625,0.078125,1.0,0.5175376029395327,0.5801164555586669,0.0,0.567729996921581,0.580357165492778
COUPLING_DERANGED,03,38,50.0,0.0,38.4,19.0,2.625656615064744,164.22910378021635,25.950716822956554,0.371875,0.35,0.39375,0.425,11.315625,1.0,368.4,2.2836221798353566,16.2375,0.696875,0.584375,0.00625,0.0125,0.0,0.128125,0.084375,1.0,0.3912111107448384,0.44451208133028947,0.0,0.5578492815153455,0.5888926665011895
COUPLING_DERANGED,03,39,50.0,0.0,37.4,9.8,1.884931315992669,1120.1239300412099,7.705138206599448,0.13125,0.1125,0.15,0.140625,11.85625,1.0,147.45,1.9549961456625673,10.59375,0.259375,0.21875,0.01875,0.025,0.0125,0.071875,0.078125,1.0,0.14858036465237529,0.18705292355262898,0.0,0.3442904555584848,0.2608972063058508
COUPLING_DERANGED,03,40,50.0,0.0,39.8,17.8,2.3982273823631877,439.82948693734033,4.082121304337825,0.53125,0.5125,0.55,0.6375,10.6875,1.0,488.321875,2.525256378378514,19.903125,0.8875,0.78125,0.028125,0.025,0.03125,0.19375,0.253125,1.0,0.39419687866631936,0.5996087362131022,0.0,0.5624840057033544,0.5743297522071927
COUPLING_DERANGED,03,41,50.0,0.0,37.2,19.8,2.6044263814913577,207.19659121428657,8.33258340718453,0.484375,0.49375,0.475,0.65,10.721875,1.0,493.428125,2.621456109355182,20.571875,0.953125,0.7625,0.00625,0.0,0.0125,0.06875,0.08125,1.0,0.5466705633055678,0.6051102061781545,0.0,0.583762250680761,0.6046425586085828
COUPLING_DERANGED,03,42,50.0,0.0,40.4,16.0,2.3474316833243494,546.064712671064,17.1044553405234,0.4125,0.40625,0.41875,0.46875,11.3125,1.0,191.484375,2.3345243569331116,15.665625,0.765625,0.653125,0.003125,0.0,0.00625,0.09375,0.2375,1.0,0.3252322889221819,0.4452842214457477,0.0,0.5009232272391179,0.5004743645654041
