state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_LOOSEN,q_all_LOOSEN,q_half_A_LOOSEN,q_half_B_LOOSEN,prediction_TIGHTEN,q_all_TIGHTEN,q_half_A_TIGHTEN,q_half_B_TIGHTEN,prediction_GLOBAL_RANDOM_SURGERY,q_all_GLOBAL_RANDOM_SURGERY,q_half_A_GLOBAL_RANDOM_SURGERY,q_half_B_GLOBAL_RANDOM_SURGERY,prediction_THROUGHPUT_NEUTRAL_TOPOLOGY,q_all_THROUGHPUT_NEUTRAL_TOPOLOGY,q_half_A_THROUGHPUT_NEUTRAL_TOPOLOGY,q_half_B_THROUGHPUT_NEUTRAL_TOPOLOGY,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m181-g065,03,181,65,37,16,32,1901,0.5514838128163067,0.640625,0.625,0.65625,0.44519221219576194,0.390625,0.46875,0.3125,0.4738305285181612,0.5625,0.59375,0.53125,0.5530954695053207,0.5625,0.625,0.5,0.497389168791362,0.59375,0.5625,0.625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m181-g080,03,181,80,42,23,62,2454,0.5432556167281358,0.59375,0.5,0.6875,0.4514822151228449,0.546875,0.5,0.59375,0.4773784865984622,0.59375,0.5625,0.625,0.6691999726411881,0.640625,0.75,0.53125,0.4967622041124872,0.59375,0.71875,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m182-g020,02,182,20,40,13,33,700,0.3385580211843155,0.421875,0.4375,0.40625,0.24520779381086996,0.125,0.125,0.125,0.2866697312060037,0.34375,0.4375,0.25,0.18306696987570528,0.1875,0.1875,0.1875,0.2910465028830375,0.234375,0.21875,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m182-g035,02,182,35,40,17,20,1318,0.4292718276226932,0.296875,0.3125,0.28125,0.3183998544437945,0.15625,0.15625,0.15625,0.3726523292053716,0.21875,0.28125,0.15625,0.21875309992813194,0.15625,0.15625,0.15625,0.37185760817163227,0.1875,0.25,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m182-g050,02,182,50,40,18,23,1886,0.3326462718444808,0.296875,0.1875,0.40625,0.25379818057445713,0.34375,0.375,0.3125,0.2656879644949878,0.28125,0.40625,0.15625,0.09872688278627799,0.0625,0.0,0.125,0.2962105058737271,0.375,0.375,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m182-g065,02,182,65,40,18,35,2303,0.40207877930198094,0.5625,0.625,0.5,0.32737335839952925,0.40625,0.46875,0.34375,0.3477931280743068,0.59375,0.65625,0.53125,0.2504031626631224,0.6875,0.75,0.625,0.3648054127519637,0.453125,0.46875,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m182-g080,02,182,80,40,24,34,2852,0.6491251421654156,0.5,0.65625,0.34375,0.5663757380939552,0.46875,0.4375,0.5,0.5750589078414232,0.484375,0.46875,0.5,0.4881408261471459,0.671875,0.78125,0.5625,0.6041716258836264,0.453125,0.53125,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m182-g020,03,182,20,43,16,39,592,0.6315398722479542,0.59375,0.59375,0.59375,0.5270398072209906,0.453125,0.53125,0.375,0.5626147473773979,0.453125,0.4375,0.46875,0.5921053267096923,0.546875,0.625,0.46875,0.5810686431361799,0.46875,0.46875,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m182-g035,03,182,35,34,16,40,971,0.4405948647925042,0.53125,0.5,0.5625,0.3363708172777714,0.3125,0.34375,0.28125,0.392303545995102,0.296875,0.28125,0.3125,0.41376740733193335,0.34375,0.4375,0.25,0.38986106818054783,0.375,0.4375,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m182-g050,03,182,50,47,22,19,1476,0.4287846946029419,0.640625,0.71875,0.5625,0.33406566073032906,0.375,0.34375,0.40625,0.38029598968239536,0.546875,0.6875,0.40625,0.5171256315601752,0.421875,0.53125,0.3125,0.38167756307829553,0.46875,0.59375,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m182-g065,03,182,65,44,24,21,1935,0.4623438032711165,0.5,0.625,0.375,0.3685703540258996,0.53125,0.53125,0.53125,0.3961882161884914,0.5625,0.6875,0.4375,0.638452879457857,0.734375,0.71875,0.75,0.41584546699743447,0.546875,0.5,0.59375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m182-g080,03,182,80,41,16,32,2433,0.3288161276080557,0.546875,0.59375,0.5,0.2418235135080371,0.34375,0.34375,0.34375,0.28294710570997944,0.484375,0.5,0.46875,0.32708871615021684,0.421875,0.40625,0.4375,0.28555714109189406,0.4375,0.40625,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m183-g020,02,183,20,40,11,45,838,0.1401234875208818,0.0,0.0,0.0,0.0964034449370355,0.0,0.0,0.0,0.1126026418912962,0.0,0.0,0.0,0.03657791817111011,0.03125,0.0,0.0625,0.11701589072255607,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m183-g035,02,183,35,40,13,24,1525,0.10694685350885552,0.015625,0.0,0.03125,0.06974601867609508,0.0,0.0,0.0,0.15578209502290366,0.375,0.375,0.375,0.0514204727160804,0.015625,0.03125,0.0,0.08638435697641829,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m183-g050,02,183,50,40,12,47,2151,0.07530376441962876,0.0,0.0,0.0,0.04774586684720771,0.0,0.0,0.0,0.051802865961878296,0.0,0.0,0.0,0.014084217170381566,0.09375,0.125,0.0625,0.060066303049717155,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m183-g065,02,183,65,40,13,38,2847,0.134182354146606,0.0,0.0,0.0,0.09296647113845881,0.0,0.0,0.0,0.11150999507850391,0.015625,0.03125,0.0,0.0887914626433885,0.015625,0.0,0.03125,0.11208730718941083,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m183-g080,02,183,80,40,13,32,3409,0.08891507448717702,0.03125,0.0625,0.0,0.06196326768858689,0.0,0.0,0.0,0.07418743413254204,0.0,0.0,0.0,0.022384541085877414,0.09375,0.0625,0.125,0.07544911528254243,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m183-g020,03,183,20,30,10,21,916,0.3775852472804168,0.125,0.09375,0.15625,0.30846256944653205,0.0,0.0,0.0,0.3395617510775828,0.03125,0.03125,0.03125,0.336003905292963,0.140625,0.15625,0.125,0.34542814109745,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m183-g035,03,183,35,30,11,43,1328,0.24952371452333302,0.03125,0.0625,0.0,0.17286255317460675,0.0,0.0,0.0,0.21366809850470098,0.0,0.0,0.0,0.14444173005236408,0.21875,0.28125,0.15625,0.21050457442304454,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m183-g050,03,183,50,43,12,21,1870,0.11571431902431174,0.015625,0.03125,0.0,0.07138201163209257,0.0,0.0,0.0,0.0910703521590818,0.015625,0.03125,0.0,0.05133011501148348,0.046875,0.0625,0.03125,0.09201638020709992,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m183-g065,03,183,65,40,12,36,2311,0.1018822970419728,0.03125,0.03125,0.03125,0.06420241955818022,0.0,0.0,0.0,0.08116007726349277,0.0,0.0,0.0,0.06819770411820993,0.03125,0.0625,0.0,0.08207455150231346,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m183-g080,03,183,80,40,9,38,2939,0.039562362525797014,0.015625,0.0,0.03125,0.023402119421244278,0.0,0.0,0.0,0.030032291949938936,0.0,0.0,0.0,0.01611604630779582,0.03125,0.0,0.0625,0.03089597691811562,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m184-g020,02,184,20,40,18,70,989,0.35048547778418576,0.15625,0.09375,0.21875,0.28066948184366963,0.234375,0.1875,0.28125,0.32633172198511384,0.203125,0.0625,0.34375,0.23682033111455225,0.328125,0.34375,0.3125,0.3187553802361306,0.21875,0.21875,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m184-g035,02,184,35,40,8,18,1476,0.06120099376513037,0.0,0.0,0.0,0.03713045865417108,0.0,0.0,0.0,0.04930604222040439,0.0,0.0,0.0,0.022951135468227805,0.078125,0.0625,0.09375,0.048002155516413444,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m184-g050,02,184,50,40,12,34,1830,0.11628769654423189,0.015625,0.03125,0.0,0.07534702449421812,0.0,0.0,0.0,0.09486590429953744,0.03125,0.0,0.0625,0.04807213030342575,0.046875,0.0625,0.03125,0.09442566136438975,0.03125,0.0,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m184-g065,02,184,65,40,12,22,2195,0.08648221533578439,0.03125,0.0,0.0625,0.055667614157069265,0.015625,0.03125,0.0,0.06746527103142923,0.0,0.0,0.0,0.028984441619784137,0.03125,0.03125,0.03125,0.06969563788376591,0.03125,0.03125,0.03125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m184-g080,02,184,80,40,15,25,2543,0.06408040992567285,0.0,0.0,0.0,0.038396655607736314,0.0,0.0,0.0,0.050457805518380576,0.0,0.0,0.0,0.02802872419394269,0.015625,0.0,0.03125,0.05066027913660761,0.03125,0.0625,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m184-g020,03,184,20,39,11,10,635,0.14267455006142774,0.03125,0.03125,0.03125,0.08029060858282887,0.015625,0.0,0.03125,0.11161470326861908,0.0625,0.0625,0.0625,0.06447718836775579,0.03125,0.0,0.0625,0.10895465048888113,0.046875,0.0625,0.03125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m184-g035,03,184,35,42,8,19,976,0.06755168979513479,0.046875,0.03125,0.0625,0.03603197483489709,0.015625,0.03125,0.0,0.050253064147328594,0.015625,0.0,0.03125,0.02791169361559885,0.03125,0.03125,0.03125,0.05029285694677572,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m184-g050,03,184,50,45,12,17,1311,0.13266334823514628,0.046875,0.03125,0.0625,0.08067887350951759,0.015625,0.0,0.03125,0.10635609116639584,0.015625,0.03125,0.0,0.0856092976356953,0.03125,0.03125,0.03125,0.10516494721993833,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m184-g065,03,184,65,41,9,18,1570,0.07101693638650408,0.03125,0.0625,0.0,0.0402507781166097,0.0,0.0,0.0,0.05404281818007748,0.015625,0.03125,0.0,0.02999600615697288,0.03125,0.0,0.0625,0.05395428909730978,0.03125,0.0625,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m184-g080,03,184,80,37,7,27,1874,0.03945584913688503,0.046875,0.03125,0.0625,0.021610195315210894,0.015625,0.0,0.03125,0.028298899961018795,0.046875,0.0625,0.03125,0.018984038183958097,0.09375,0.0625,0.125,0.029818179821974922,0.0625,0.0625,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m185-g020,02,185,20,40,18,34,1160,0.45164728512720537,0.296875,0.40625,0.1875,0.3705401331436108,0.1875,0.15625,0.21875,0.4040217290055657,0.34375,0.125,0.5625,0.30392838295532165,0.359375,0.34375,0.375,0.41237831669418695,0.296875,0.25,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m185-g035,02,185,35,40,20,41,1955,0.5049085500022776,0.375,0.5,0.25,0.4103941516145831,0.21875,0.1875,0.25,0.458164173767341,0.390625,0.40625,0.375,0.44505092347387565,0.203125,0.21875,0.1875,0.45790525616394545,0.296875,0.40625,0.1875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m185-g050,02,185,50,40,22,68,2802,0.5342302083362112,0.75,0.78125,0.71875,0.4412802290731673,0.296875,0.28125,0.3125,0.4925217583070986,0.53125,0.46875,0.59375,0.4448511783885045,0.515625,0.53125,0.5,0.48863668022678297,0.609375,0.53125,0.6875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m185-g065,02,185,65,40,14,14,3390,0.12615619088064156,0.328125,0.28125,0.375,0.08655070183303477,0.15625,0.0625,0.25,0.10291913734585414,0.09375,0.09375,0.09375,0.023808631806221767,0.0,0.0,0.0,0.10582613144059982,0.21875,0.25,0.1875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m185-g080,02,185,80,40,17,19,4242,0.400325281703999,0.5,0.5,0.5,0.3642903157635887,0.625,0.6875,0.5625,0.3843192232220974,0.65625,0.6875,0.625,0.4166517309691677,0.59375,0.625,0.5625,0.38308973095796983,0.6875,0.65625,0.71875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m185-g020,03,185,20,36,16,53,850,0.5955426438601069,0.46875,0.375,0.5625,0.5339785860020295,0.40625,0.3125,0.5,0.5720076725063068,0.5625,0.625,0.5,0.6173929000342424,0.46875,0.5,0.4375,0.5660744451868553,0.375,0.40625,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m185-g035,03,185,35,47,27,66,1706,0.4987814756338342,0.546875,0.5,0.59375,0.4099871509504923,0.234375,0.1875,0.28125,0.4470027680684869,0.453125,0.40625,0.5,0.6553301104295655,0.53125,0.5,0.5625,0.4543017371457518,0.453125,0.40625,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m185-g050,03,185,50,38,22,59,2563,0.6555889801017667,0.6875,0.75,0.625,0.5942400671698742,0.359375,0.3125,0.40625,0.6180692913265627,0.53125,0.53125,0.53125,0.778514247160251,0.671875,0.5625,0.78125,0.6236527871524831,0.625,0.65625,0.59375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m185-g065,03,185,65,43,15,10,3289,0.4808409234123082,0.53125,0.4375,0.625,0.4236719782440984,0.3125,0.25,0.375,0.4568233776231467,0.4375,0.34375,0.53125,0.47988476161945903,0.625,0.59375,0.65625,0.4558667796303017,0.46875,0.40625,0.53125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m185-g080,03,185,80,37,17,11,3936,0.471110285144206,0.34375,0.3125,0.375,0.44450132871356834,0.359375,0.40625,0.3125,0.45991727459209986,0.375,0.4375,0.3125,0.48845272805938394,0.375,0.375,0.375,0.46114944207112923,0.3125,0.34375,0.28125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m186-g020,02,186,20,40,20,55,1099,0.7075400193943999,0.703125,0.59375,0.8125,0.6295739904178225,0.625,0.625,0.625,0.6736015531462133,0.6875,0.625,0.75,0.6426965745444916,0.75,0.8125,0.6875,0.670826656812183,0.578125,0.65625,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m186-g035,02,186,35,40,24,67,1918,0.7280240324256355,0.6875,0.78125,0.59375,0.6726179516618765,0.640625,0.625,0.65625,0.7075621720149364,0.71875,0.6875,0.75,0.6246301706321459,0.5,0.46875,0.53125,0.7035233240227707,0.609375,0.65625,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m186-g050,02,186,50,40,21,67,2968,0.7860080024836831,0.640625,0.65625,0.625,0.7384364924989338,0.5,0.4375,0.5625,0.7526317031974513,0.59375,0.53125,0.65625,0.7382696839052011,0.609375,0.6875,0.53125,0.7669195048213475,0.640625,0.71875,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m186-g065,02,186,65,40,20,39,3905,0.5927437552431161,0.578125,0.5625,0.59375,0.4980512962174627,0.421875,0.375,0.46875,0.5465462683433481,0.5625,0.46875,0.65625,0.40504207189051383,0.5625,0.5,0.625,0.5500288552011342,0.40625,0.40625,0.40625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m186-g080,02,186,80,40,24,50,4879,0.8115053196038764,0.75,0.75,0.75,0.7730128259866611,0.640625,0.625,0.65625,0.7900433058755394,0.640625,0.71875,0.5625,0.8119325958765592,0.703125,0.78125,0.625,0.7975275524735634,0.625,0.75,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m186-g020,03,186,20,36,24,51,952,0.8373351254734579,0.625,0.5625,0.6875,0.8089954298418776,0.75,0.78125,0.71875,0.8263528017657998,0.53125,0.5,0.5625,0.9023461568747867,0.734375,0.71875,0.75,0.8261199146111244,0.671875,0.6875,0.65625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m186-g035,03,186,35,32,22,40,1475,0.8489571531770596,0.65625,0.6875,0.625,0.81773962849523,0.71875,0.6875,0.75,0.8322073677946099,0.609375,0.59375,0.625,0.8917276055841031,0.71875,0.71875,0.71875,0.8332566261741476,0.671875,0.65625,0.6875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m186-g050,03,186,50,45,30,40,2356,0.8692937330101962,0.71875,0.6875,0.75,0.8341312316684051,0.609375,0.53125,0.6875,0.8528907737842027,0.703125,0.65625,0.75,0.9560722962335753,0.484375,0.46875,0.5,0.853229459545366,0.640625,0.625,0.65625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m186-g065,03,186,65,39,24,32,3208,0.7958618209435638,0.578125,0.625,0.53125,0.7481937421749588,0.578125,0.53125,0.625,0.7628211466382144,0.671875,0.78125,0.5625,0.9023279458299439,0.546875,0.5625,0.53125,0.7732018952404387,0.453125,0.4375,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m186-g080,03,186,80,40,20,64,3953,0.8112831281681673,0.6875,0.65625,0.71875,0.7635872906947104,0.515625,0.5,0.53125,0.7956111114484942,0.578125,0.65625,0.5,0.8422143223890641,0.65625,0.65625,0.65625,0.792165929206012,0.625,0.625,0.625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m187-g020,02,187,20,40,20,44,833,0.5411248693605051,0.59375,0.59375,0.59375,0.4613257612254565,0.3125,0.3125,0.3125,0.4918563426081559,0.546875,0.53125,0.5625,0.3794131285686258,0.8125,0.71875,0.90625,0.5023822234974713,0.453125,0.5,0.40625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m187-g035,02,187,35,40,18,48,1640,0.5145835056952092,0.8125,0.90625,0.71875,0.4472914859466558,0.765625,0.71875,0.8125,0.485207326245346,0.8125,0.8125,0.8125,0.45352423611435927,0.75,0.71875,0.78125,0.4821044883228292,0.796875,0.78125,0.8125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m187-g050,02,187,50,40,19,41,2316,0.49711070292611564,0.46875,0.4375,0.5,0.4116005190708796,0.25,0.40625,0.09375,0.45043709866215115,0.34375,0.3125,0.375,0.3072382178906151,0.5625,0.59375,0.53125,0.45674545662631316,0.28125,0.1875,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m187-g065,02,187,65,40,17,77,3078,0.33291281358215724,0.5625,0.59375,0.53125,0.26725263248354547,0.40625,0.4375,0.375,0.29524966618603415,0.578125,0.5625,0.59375,0.19829078845875872,0.53125,0.59375,0.46875,0.2992886701770091,0.453125,0.5625,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m187-g080,02,187,80,40,20,34,3912,0.5796295594526178,0.703125,0.71875,0.6875,0.508548799676586,0.296875,0.34375,0.25,0.5402639519472832,0.578125,0.65625,0.5,0.46449726574635863,0.71875,0.75,0.6875,0.543874199646757,0.59375,0.59375,0.59375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m187-g020,03,187,20,38,19,30,747,0.6495411884252087,0.6875,0.78125,0.59375,0.569601643496795,0.4375,0.4375,0.4375,0.6063262729833866,0.546875,0.53125,0.5625,0.7422295191772558,0.671875,0.75,0.59375,0.6099035573204018,0.5,0.5,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m187-g035,03,187,35,39,23,46,1304,0.6937900611158918,0.546875,0.5,0.59375,0.6274568307689633,0.5,0.59375,0.40625,0.6652240598015292,0.515625,0.46875,0.5625,0.8100816622400147,0.359375,0.40625,0.3125,0.6633437243615489,0.53125,0.5625,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m187-g050,03,187,50,35,20,20,1874,0.5704767412836793,0.671875,0.65625,0.6875,0.4460506673736613,0.359375,0.28125,0.4375,0.5191922297408386,0.609375,0.59375,0.625,0.6774328996889061,0.421875,0.4375,0.40625,0.5094501222610599,0.546875,0.46875,0.625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m187-g065,03,187,65,39,14,32,2367,0.5020016040846271,0.609375,0.59375,0.625,0.3876503585866205,0.40625,0.46875,0.34375,0.444365072425771,0.625,0.5625,0.6875,0.4355718401859141,0.4375,0.40625,0.46875,0.4472318342077571,0.421875,0.53125,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m187-g080,03,187,80,36,18,41,2828,0.5217142322444744,0.484375,0.46875,0.5,0.42098335376826784,0.109375,0.15625,0.0625,0.4714814203566829,0.328125,0.28125,0.375,0.5411355386654374,0.5625,0.5625,0.5625,0.4724441519652717,0.34375,0.40625,0.28125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m188-g020,02,188,20,40,20,33,764,0.4785361890135167,0.515625,0.5625,0.46875,0.36827069451559497,0.328125,0.28125,0.375,0.4217971163849238,0.4375,0.4375,0.4375,0.24566531684011234,0.453125,0.34375,0.5625,0.42833796982847183,0.421875,0.46875,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m188-g035,02,188,35,40,20,64,1410,0.4672409886340902,0.71875,0.78125,0.65625,0.38552351557689674,0.5625,0.5,0.625,0.42858193092083635,0.6875,0.5625,0.8125,0.3767090825040323,0.71875,0.65625,0.78125,0.42840771507445113,0.609375,0.59375,0.625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m188-g050,02,188,50,40,21,42,2151,0.5387760735820087,0.484375,0.5625,0.40625,0.45242156682043544,0.296875,0.25,0.34375,0.494929642334915,0.5,0.5,0.5,0.3872604455308764,0.4375,0.4375,0.4375,0.496635396279608,0.4375,0.5,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m188-g065,02,188,65,40,22,32,2777,0.5653545129102915,0.84375,0.875,0.8125,0.49336659955967355,0.671875,0.625,0.71875,0.5070799276563219,0.796875,0.8125,0.78125,0.4851029766241519,0.703125,0.84375,0.5625,0.5334737997762499,0.765625,0.65625,0.875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m188-g080,02,188,80,40,24,51,3586,0.5968164672275397,0.6875,0.75,0.625,0.5036762424161518,0.703125,0.75,0.65625,0.5026050147948593,0.8125,0.90625,0.71875,0.6015952959604334,0.6875,0.75,0.625,0.5525119322907557,0.65625,0.625,0.6875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m188-g020,03,188,20,39,16,39,669,0.45774036094672965,0.734375,0.6875,0.78125,0.3500897088923159,0.546875,0.625,0.46875,0.4075128658625899,0.625,0.625,0.625,0.431673777062426,0.609375,0.6875,0.53125,0.4065674843990716,0.65625,0.625,0.6875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m188-g035,03,188,35,44,21,26,1321,0.5918061110225215,0.640625,0.65625,0.625,0.47931532206862887,0.53125,0.5,0.5625,0.5443227533265801,0.6875,0.75,0.625,0.7217501504968473,0.53125,0.4375,0.625,0.5386877224059918,0.609375,0.5625,0.65625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m188-g050,03,188,50,43,19,24,1943,0.5905599554412524,0.640625,0.59375,0.6875,0.4512176572328884,0.25,0.25,0.25,0.5188779617708614,0.578125,0.625,0.53125,0.6105726561176201,0.640625,0.625,0.65625,0.5242584627805816,0.4375,0.40625,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m188-g065,03,188,65,46,22,52,2375,0.66505203893468,0.71875,0.78125,0.65625,0.5976478571271826,0.90625,0.90625,0.90625,0.6355562416123884,0.71875,0.71875,0.71875,0.7676519911528494,0.6875,0.6875,0.6875,0.6355135360489671,0.734375,0.75,0.71875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m188-g080,03,188,80,43,21,32,2972,0.5398493246251544,0.59375,0.59375,0.59375,0.4198395715110892,0.65625,0.53125,0.78125,0.47160945386605396,0.671875,0.5625,0.78125,0.634783193480989,0.6875,0.71875,0.65625,0.48231428551537436,0.671875,0.59375,0.75
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m189-g020,02,189,20,40,13,29,433,0.210853055768509,0.046875,0.03125,0.0625,0.14145790686629028,0.109375,0.09375,0.125,0.14871897309887694,0.015625,0.03125,0.0,0.06438878620037425,0.109375,0.125,0.09375,0.17395761949868038,0.03125,0.0,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m189-g035,02,189,35,40,10,29,788,0.03963009848567143,0.09375,0.09375,0.09375,0.022141353439220867,0.03125,0.0625,0.0,0.030393456816049453,0.0,0.0,0.0,0.00683796406764633,0.015625,0.03125,0.0,0.029870067539849533,0.046875,0.09375,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m189-g050,02,189,50,40,16,29,1104,0.2115793438781683,0.0,0.0,0.0,0.15320669875875842,0.046875,0.0625,0.03125,0.1504115761889777,0.015625,0.0,0.03125,0.1712411393684287,0.0625,0.0625,0.0625,0.18270370130476918,0.046875,0.03125,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m189-g065,02,189,65,40,13,29,1390,0.13617519088541766,0.09375,0.09375,0.09375,0.09700005159221782,0.046875,0.03125,0.0625,0.11178475977910349,0.125,0.125,0.125,0.05972382884732403,0.21875,0.25,0.1875,0.11617079343093385,0.09375,0.125,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m189-g080,02,189,80,40,18,50,1844,0.19817598573483963,0.0,0.0,0.0,0.16671284885837012,0.046875,0.0625,0.03125,0.18529388528254126,0.046875,0.0625,0.03125,0.18524133957178474,0.046875,0.03125,0.0625,0.18481691147288903,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m189-g020,03,189,20,43,10,6,389,0.030378825765502368,0.09375,0.0625,0.125,0.01425988257470194,0.0,0.0,0.0,0.018571195550519223,0.0,0.0,0.0,0.009484038258872526,0.015625,0.0,0.03125,0.021063185285087962,0.03125,0.03125,0.03125
